fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.5576397,0.25675887,-1.0,-0.5301280617713928,-2.712794794206275e-05
1,-0.5559166,0.25736293,-1.0,-0.5278818905353546,-2.6302063815819575e-05
2,-0.554,0.2578434,-1.0,-0.5248649716377258,-2.5909219166351265e-05
3,-0.5562764,0.25804058,-1.0,-0.5278230905532837,-2.6015277126134626e-05
4,-0.555117,0.25793943,-1.0,-0.5253894031047821,-2.6263067593390577e-05
