window,strategy_id,side_name,n_trades,trades_per_day,gross_hit_rate,net_hit_rate,mean_gross_bps,median_gross_bps,mean_net_bps,median_net_bps,stop_loss_rate,capital_protect_rate,trailing_rate,adverse_exit_rate,delayed_1m_entry_coverage
june_to_now,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,long,1.0,1.0,0.0,0.0,-6.157115567475557,-6.157115567475557,-21.2484085932374,-21.2484085932374,1.0,0.0,0.0,0.0,0.0
may_to_now,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,long,116.0,4.064233576642335,0.6982758620689655,0.5258620689655172,48.72851075749074,21.588492672890425,33.33793755355773,6.344342837110162,0.29310344827586204,0.0,0.5689655172413793,0.0,0.7068965517241379
may_to_now,long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,long,37.0,1.2577903682719547,0.8648648648648649,0.8108108108108109,47.178874909248506,22.292081266641617,31.943485121922315,7.211691699922085,0.05405405405405406,0.0,0.7837837837837838,0.0,0.6216216216216216
may_to_now,short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,short,55.0,2.1359223300970873,0.4727272727272727,0.41818181818181815,18.935760811225258,-1.9885151414200664,4.526370437815785,-15.808558091521263,0.2909090909090909,0.0,0.4727272727272727,0.0,0.6545454545454545
may_to_now,short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,short,26.0,1.278688524590164,0.6538461538461539,0.4230769230769231,7.42522187535472,11.918043019250035,-6.948049032451729,-2.5778921553865075,0.3076923076923077,0.0,0.46153846153846156,0.0,0.5384615384615384
