families_combo,count
context|path_structure,338
context,279
compression|context,194
context|volatility,162
context|liquidity,151
compression|context|path_structure,147
context|liquidity|path_structure,106
context|path_structure|volatility,99
context|path_structure|volatility_term_structure,98
context|path_structure|trend,93
context|volatility_term_structure,90
context|trend,88
compression|context|volatility,77
compression|context|liquidity,67
context|liquidity|volatility_term_structure,57
compression|context|volatility_term_structure,57
context|liquidity|volatility,55
compression|context|trend,50
context|trend|volatility,49
compression|context|liquidity|path_structure,48
context|liquidity|trend,41
compression|context|path_structure|volatility,40
compression|context|path_structure|trend,39
context|path_structure|volatility|volatility_term_structure,34
context|momentum,33
context|liquidity|path_structure|volatility_term_structure,32
context|trend|volatility_term_structure,30
compression|context|path_structure|volatility_term_structure,28
compression|context|liquidity|volatility,23
compression|path_structure,21
context|liquidity|path_structure|volatility,21
path_structure,20
context|momentum|path_structure,20
context|path_structure|trend|volatility,20
context|path_structure|trend|volatility_term_structure,19
context|momentum|volatility,18
context|momentum|volatility_term_structure,18
context|liquidity|momentum,16
compression|context|volatility|volatility_term_structure,15
compression|context|momentum,15
compression|context|trend|volatility,15
liquidity|volatility_term_structure,15
context|volatility|volatility_term_structure,15
compression|volatility_term_structure,13
context|liquidity|trend|volatility_term_structure,13
context|trend|volatility|volatility_term_structure,13
compression,13
compression|context|liquidity|volatility_term_structure,13
compression|context|trend|volatility_term_structure,12
context|momentum|trend,12
compression|path_structure|trend,11
compression|liquidity|path_structure,11
context|liquidity|momentum|path_structure,11
context|liquidity|trend|volatility,11
path_structure|volatility,11
path_structure|trend,10
context|momentum|path_structure|volatility_term_structure,10
compression|liquidity,10
compression|context|path_structure|trend|volatility,9
compression|context|liquidity|path_structure|volatility,9
context|liquidity|path_structure|trend,8
compression|context|path_structure|volatility|volatility_term_structure,8
path_structure|trend|volatility_term_structure,8
path_structure|volatility_term_structure,8
compression|volatility,8
liquidity|path_structure|volatility_term_structure,8
liquidity,8
context|momentum|trend|volatility,7
context|momentum|path_structure|volatility,7
compression|path_structure|volatility_term_structure,7
context|liquidity|volatility|volatility_term_structure,7
volatility,7
compression|trend,7
compression|context|momentum|path_structure,7
context|liquidity|path_structure|volatility|volatility_term_structure,7
compression|context|liquidity|trend,7
compression|context|momentum|volatility_term_structure,7
compression|context|liquidity|momentum,7
context|liquidity|momentum|volatility_term_structure,6
compression|path_structure|volatility,6
volatility|volatility_term_structure,6
compression|context|liquidity|trend|volatility_term_structure,6
trend|volatility,6
context|path_structure|trend|volatility|volatility_term_structure,6
liquidity|path_structure,5
compression|momentum,5
compression|momentum|volatility,5
liquidity|volatility,5
compression|context|path_structure|trend|volatility_term_structure,5
liquidity|path_structure|volatility|volatility_term_structure,4
liquidity|trend|volatility,4
liquidity|path_structure|trend|volatility_term_structure,4
compression|context|liquidity|trend|volatility,4
compression|momentum|trend|volatility,4
path_structure|trend|volatility,4
trend|volatility_term_structure,4
compression|context|liquidity|volatility|volatility_term_structure,4
compression|path_structure|trend|volatility,4
context|momentum|path_structure|trend|volatility_term_structure,4
momentum|volatility_term_structure,4
context|momentum|trend|volatility_term_structure,3
compression|context|momentum|volatility,3
context|momentum|path_structure|trend,3
compression|context|momentum|trend,3
compression|context|liquidity|path_structure|trend,3
liquidity|trend,3
context|liquidity|path_structure|trend|volatility_term_structure,3
context|liquidity|momentum|volatility,3
liquidity|path_structure|volatility,3
trend,3
compression|context|momentum|trend|volatility_term_structure,3
compression|volatility|volatility_term_structure,3
compression|liquidity|volatility,3
liquidity|momentum,3
