,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
kf_vol_ratio_mean,0.055341568,0.010312027,0.29700166,329.16666,29.492466,3673.8433,3.8560152,0.87968147,16.902542,0.001176926,0.00026231023,0.005280597,3.0,1.0,0.66930795,1.0,0.93846154,1.0,0.0,2.0,0.6666667,0.9346154,1.0
range_norm_12,0.043287363,0.007150814,0.2620395,268.16666,27.87721,2579.647,3.2326565,0.7754017,13.476974,0.0009834566,0.00023400181,0.004133245,4.0,0.34681317,0.34052825,0.74309045,0.86153847,1.0,0.0,4.0,1.5,0.6353873,2.0
impact_24,0.049550492,0.012732061,0.19284005,300.66666,38.65086,2338.8987,3.7481003,1.2033422,11.674365,0.001102037,0.00033655713,0.0036085572,6.0,0.0,0.090367205,0.87657565,0.8769231,1.0,0.0,2.0,1.3333334,0.5445459,3.0
ffd_cvar_5pct_06,0.04237645,0.0044206134,0.40622497,268.83334,15.137334,4774.3784,3.035003,0.54885,16.782806,0.00092217297,0.0001569654,0.0054177735,2.0,0.0,0.010609699,0.7236763,0.93846154,1.0,0.15928851,4.0,0.6666667,0.5373151,4.0
t_be_proxy,0.050630473,0.013369154,0.19174324,307.0,39.832985,2366.1045,3.6166391,1.1406914,11.466798,0.0011210977,0.00033825697,0.003715696,7.0,0.022394722,0.62383777,0.8995931,0.7846154,1.0,0.0,3.0,2.3333333,0.53391063,5.0
climax_range_12,0.027273076,0.00525443,0.14156067,221.16667,26.86644,1820.6616,1.9006864,0.55925554,6.4596744,0.00059037405,0.00016033478,0.002173836,18.0,0.292516,0.50989825,0.4017802,0.72307694,0.5,0.07786082,10.0,3.0,0.44239894,6.0
accept,0.021506697,0.0074595204,0.0620064,212.66667,45.161438,1001.45416,1.3284204,0.42349282,4.167015,0.00044489966,0.00013197566,0.0014997895,39.0,0.83850855,1.0,0.27888218,0.0,0.5,0.07539512,17.5,10.833333,0.42802417,7.0
atr_state,0.037820753,0.009709258,0.14732426,254.83333,33.78568,1922.117,2.606841,0.7303961,9.304021,0.00079755083,0.0002067102,0.0030771939,9.0,0.0,0.08916054,0.6265813,0.7076923,0.8333333,0.0,5.0,3.1666667,0.42723936,8.0
climax_vol_12,0.022219934,0.005763003,0.08567156,184.66667,32.16969,1060.0593,1.505403,0.53081125,4.2693863,0.0004710853,0.0001554149,0.0014279285,37.0,0.39507714,0.8978127,0.29408327,0.41538462,0.33333334,0.14938712,16.0,6.3333335,0.35840917,9.0
mfe_4h,0.022536041,0.0026189585,0.19392182,220.66667,18.490238,2633.4858,1.4226216,0.17037489,11.8788185,0.00049201585,5.6001943e-05,0.0043227,5.0,0.20335187,0.77017784,0.30082044,0.6,0.16666667,0.72834057,12.5,4.3333335,0.3427543,10.0
vol_high,0.024690432,0.004432182,0.13754342,293.0,27.808872,3087.1084,1.431022,0.24635541,8.312478,0.0005396481,8.8151886e-05,0.0033036172,10.0,0.12529314,0.08449941,0.34673667,0.5538462,0.5,0.08404693,12.0,4.8333335,0.3308638,11.0
range_norm_24,0.025932182,0.0044702473,0.15043418,204.83333,18.613764,2254.068,1.8516048,0.4448826,7.706394,0.0005822214,0.00013225114,0.002563167,11.0,0.0,0.62383777,0.3732019,0.6615385,0.5,0.10538848,10.0,3.6666667,0.32029447,12.0
delta_stall_6,0.018653272,0.0014432609,0.2410822,220.16667,15.181312,3192.9626,1.083139,0.16961086,6.91695,0.00041637264,6.283198e-05,0.0027592026,8.0,0.23748659,0.58527213,0.21806751,0.72307694,0.0,0.24639495,20.0,3.0,0.3198228,13.0
mfe_2h,0.022918444,0.0013990446,0.37543842,203.83333,10.667969,3894.652,1.4923216,0.13026921,17.09555,0.00050329225,3.7882866e-05,0.0066864816,1.0,0.0836664,0.6159639,0.30897054,0.84615386,0.0,0.07619302,14.0,1.6666666,0.30642548,14.0
dist_from_high_48h,0.02528673,0.005247971,0.12184113,211.16667,23.842655,1870.2346,1.696385,0.391382,7.35272,0.0005251827,0.00011436706,0.0024116812,15.0,0.0,0.25213638,0.35944548,0.73846155,0.16666667,0.0,13.5,2.8333333,0.28150448,15.0
breakout_min,0.023006026,0.004849074,0.10915016,207.0,18.823744,2276.3271,1.5803015,0.45803067,5.4523706,0.0004986768,0.00012668327,0.0019629945,28.0,0.024410812,0.60389715,0.31083715,0.46153846,0.5,0.08037804,11.0,5.8333335,0.26511472,16.0
dist_from_low_vol,0.0084215375,0.0009094315,0.07798531,138.33333,13.828312,1383.8356,0.47655654,0.07892917,2.877341,0.0001883267,3.366272e-05,0.0010535971,41.5,0.0,0.62383777,0.0,0.84615386,0.0,1.0,48.0,1.6666666,0.26153848,17.0
