,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
cvar_5pct,0.042545997,0.006645489,0.27238953,66.0,8.406347,518.17993,172.29366,32.194946,922.0423,0.10795058,0.020052154,0.58115095,3.0,0.25,0.0,1.0,0.92391306,1.0,0.0,3.0,1.1666666,0.9309783,1.0
dn_vol,0.03917418,0.004144252,0.37030002,65.333336,5.120764,833.5562,155.48761,21.684626,1114.9095,0.09696818,0.012292335,0.76493424,1.0,0.25,0.0,0.90942514,0.8913044,1.0,0.0,5.0,1.6666666,0.8730099,2.0
clv,0.03731247,0.00506172,0.27504885,65.833336,8.552128,506.7777,150.45044,27.519205,822.5287,0.09253806,0.015738688,0.5440918,4.0,0.25,0.0,0.8594153,0.8913044,1.0,0.0,3.5,1.6666666,0.8455045,3.0
clv_mean_24,0.03575824,0.006448496,0.19828679,63.833332,6.66875,611.01324,141.40768,18.968655,1054.1671,0.09131523,0.014224612,0.5862003,6.0,0.5,0.0,0.817665,0.8369565,1.0,0.0,7.0,2.5,0.80895483,4.0
up_vol,0.037529293,0.014802958,0.09514639,76.833336,14.814595,398.4828,142.67,58.76499,346.3751,0.09648956,0.038301885,0.2430751,11.5,0.25,0.0,0.8652396,0.75,0.8333333,0.0,6.5,3.8333333,0.7883818,5.0
tf_qual,0.03497292,0.0057221283,0.21375002,64.666664,8.956686,466.88895,134.63239,20.347603,890.8114,0.09053366,0.013058593,0.627659,5.0,0.5,0.33333334,0.7965695,0.73913044,1.0,0.0,6.5,4.0,0.7728958,6.0
kf_vol_ratio_mean,0.03630871,0.008683831,0.15181343,56.5,8.220908,388.3087,149.20796,44.404667,501.3666,0.094388224,0.025215598,0.35331845,8.0,1.0,0.0,0.8324519,0.7173913,0.8333333,0.0,5.5,4.3333335,0.76219636,7.0
atr_state,0.031387232,0.00298406,0.33014026,54.166668,5.01387,585.1823,125.47387,17.878012,880.6176,0.08241983,0.010042554,0.6764244,2.0,0.0,0.0,0.70024955,0.90217394,1.0,0.0,8.5,1.5,0.7606808,8.0
signed_vol,0.031865682,0.005017763,0.20236541,66.5,6.551081,675.04126,117.71331,31.767078,436.18814,0.078471854,0.016262483,0.37865263,7.0,0.25,0.33333334,0.7131018,0.84782606,0.8333333,0.0,8.0,2.3333333,0.7291625,9.0
align,0.030376587,0.009183822,0.100474186,59.833332,12.966838,276.09103,123.13032,49.053947,309.06943,0.080306835,0.029635264,0.21761873,10.0,0.5,0.6666667,0.67310125,0.6304348,0.6666667,0.14880958,9.5,5.6666665,0.6352549,10.0
meta_abs_net_x_breakout,0.025650287,0.0085552195,0.07690477,59.0,10.0,348.1,95.03055,27.541435,327.89886,0.066077255,0.020281777,0.21527715,17.0,0.5,0.33333334,0.5461418,0.6413044,0.33333334,0.0,16.0,5.5,0.5107041,11.0
evr_6,0.023281537,0.0062117376,0.08725898,53.5,7.3880534,387.416,83.01831,28.79169,239.37602,0.058978625,0.018271964,0.19037242,14.5,0.75,1.0,0.48251164,0.6413044,0.33333334,0.0,15.0,5.5,0.4757075,12.0
G_LIQ_GOOD,0.024718644,0.011422889,0.05349009,58.0,17.990738,186.98509,85.25851,45.067173,161.29285,0.063733235,0.03172419,0.12803875,33.5,0.0,0.0,0.5211157,0.27173913,0.6666667,0.0,11.0,11.166667,0.45454842,13.0
amihud_illiq,0.020634402,0.004963867,0.08577558,50.166668,7.9249954,317.56415,75.15657,21.27357,265.51776,0.05445384,0.013775457,0.21525389,14.5,0.5,0.6666667,0.41140342,0.7173913,0.16666667,0.15478463,17.5,4.3333335,0.43835896,14.0
meta_alignment,0.021074029,0.005544968,0.08009329,60.333332,6.182412,588.7849,72.85102,20.321276,261.1682,0.054895863,0.014406125,0.20918572,16.0,0.25,0.33333334,0.42321283,0.57608694,0.33333334,0.0,17.5,6.5,0.4267888,15.0
vol_z_x_regime_trend,0.021745527,0.0080888085,0.058459528,48.333332,10.656245,219.22461,82.9737,36.62625,187.96996,0.05578147,0.023144491,0.13444115,29.0,0.0,0.0,0.44125083,0.5,0.33333334,0.0,15.5,7.6666665,0.41768795,16.0
pullback_48,0.017724058,0.0033058976,0.09502478,44.333332,8.419554,233.43806,64.63174,10.80634,386.55655,0.044251524,0.006763409,0.28952813,9.0,0.5,0.6666667,0.33322477,0.76086956,0.0,0.0,20.5,3.6666667,0.37349102,17.0
dn_vol_6,0.017790975,0.0033411186,0.094734386,38.166668,4.633813,314.36194,68.19649,11.133981,417.70874,0.044373497,0.006738251,0.2922134,11.5,0.75,1.0,0.33502233,0.7282609,0.0,0.14038944,21.5,4.1666665,0.37334698,18.0
dist_from_high_48h,0.018125273,0.004518631,0.07270466,43.333332,10.290233,182.48157,65.12372,21.118649,200.82245,0.045693405,0.0130102495,0.1604802,19.0,0.25,0.0,0.34400237,0.6413044,0.0,0.3093324,17.5,5.5,0.36499405,19.0
atr_pct_change,0.017938761,0.004736759,0.06793658,37.166668,4.775516,289.259,67.969185,21.155224,218.37679,0.043928098,0.012078879,0.15975636,21.0,0.25,0.33333334,0.3389922,0.5652174,0.16666667,0.18127099,23.0,6.6666665,0.3618136,20.0
pullback_72,0.019162538,0.0062000784,0.05922552,47.5,7.7620873,290.6757,69.330765,26.030783,184.65659,0.049020186,0.016026147,0.14994113,26.0,0.25,0.33333334,0.3718657,0.4347826,0.16666667,0.32317936,17.5,8.666667,0.35438076,21.0
clv_mean_4_G_VOL_1,0.017542575,0.004333346,0.07101716,43.166668,7.7977915,238.9601,64.20828,18.44708,223.48814,0.043009,0.011719145,0.15784207,20.0,0.25,0.0,0.3283497,0.5869565,0.0,0.17895825,23.5,6.3333335,0.3362794,22.0
vol_expansion_ratio,0.016098604,0.0066495356,0.038974904,39.333332,10.419,148.48941,58.896194,29.228321,118.67811,0.039881863,0.017489279,0.090945035,44.0,0.25,0.33333334,0.28956127,0.42391303,0.16666667,0.7263778,22.5,8.833333,0.32655588,23.0
grind_score,0.016074372,0.0039053562,0.06616181,45.166668,6.202598,328.89893,56.357243,14.6262865,217.15279,0.03971904,0.009903548,0.15929668,22.0,0.25,0.0,0.2889104,0.6086956,0.0,0.0,27.5,6.0,0.3110746,24.0
evr_6_G_VOL_1,0.013876899,0.0030711247,0.06270287,39.0,5.1316013,296.3987,51.210274,14.275447,183.70647,0.035584982,0.009025307,0.14030446,25.0,0.0,0.0,0.22988112,0.7282609,0.0,0.0,30.5,4.1666665,0.30849984,25.0
efficiency,0.016452935,0.004596208,0.05889617,37.5,7.3200636,192.10898,61.057957,15.142296,246.2027,0.04067092,0.0111427065,0.14844902,24.0,0.0,0.0,0.29907945,0.5326087,0.0,0.0,25.0,7.1666665,0.29764587,26.0
