canonical_key,rule_type,composite_score,mean_net_ret,std_net_ret,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,n_folds,n_instances,min_support_actual,discovery_count,hurdle_excess,mean_uplift,mean_baseline_ret,accepted,rejection_reason
(*)|(ctx__95728724==1),1-way,8.844155264133745e-05,0.0006108618,0.0016960358,0.058424657534246555,0.013987675414059505,1.0,1.0,0.6,5,5997,609,5997,0.0004040040036466479,0.0,0.0006108618,False,|low_sign|neg_uplift
