model,side,kind,score,degenerate,fit_status,failure_reason,metrics_are_fallback,constant_prediction_warning,training_warnings,reg_head_target_name,reg_head_calibration_method,passed,top5_features,top10_features,H,is_winner,downstream_blocked,variant,checks.pr_auc_ge_threshold.pass,checks.pr_auc_ge_threshold.emoji,checks.pr_auc_ge_random.pass,checks.pr_auc_ge_random.emoji,checks.brier_and_logloss_improve_ge_2pct.pass,checks.brier_and_logloss_improve_ge_2pct.emoji,checks.liftk_and_preck_lift.pass,checks.liftk_and_preck_lift.emoji,checks.bootstrap_prec20_cv_le_0_30.pass,checks.bootstrap_prec20_cv_le_0_30.emoji,checks.delta_logloss_le_minus_0_5pct.pass,checks.delta_logloss_le_minus_0_5pct.emoji,checks.logloss_improves_in_ge_70pct_folds.pass,checks.logloss_improves_in_ge_70pct_folds.emoji,checks.worst_fold_delta_logloss_ge_0_5pct_improve.pass,checks.worst_fold_delta_logloss_ge_0_5pct_improve.emoji,metrics.auc,metrics.ic,metrics.ic_ret,metrics.median_ic_t30,metrics.std_ic_t30,metrics.ic_std,metrics.brier,metrics.logloss,metrics.pr_auc,metrics.pr_auc_threshold,metrics.brier_improvement,metrics.logloss_improvement,metrics.lift_at_20pct,metrics.precision_lift_abs,metrics.bootstrap_prec20_cv,metrics.fold_logloss_improvement_ratio,metrics.worst_fold_logloss_improvement,metrics.pr_auc_random,metrics.ece,metrics.ic_stability,metrics.mean_ic,metrics.decile_spearman,metrics.months_rho_decile_gt_0,metrics.median_ic_m,metrics.months_ic_m_lt_neg_01,metrics.ir_weekly,metrics.prec_at_10pct,metrics.recall_at_10pct,metrics.lift_at_10pct,metrics.prec_at_20pct,metrics.recall_at_20pct,metrics.prec_at_30pct,metrics.recall_at_30pct,metrics.lift_at_30pct,metrics.timeout_rate_at_20pct,metrics.timeout_rate_at_bot50pct,training_diagnostics.n_total,training_diagnostics.n_eval,training_diagnostics.class_counts.neg,training_diagnostics.class_counts.pos,training_diagnostics.extratrees_training_disabled,training_diagnostics.candidate_oof_coverage.lgbm_pipeline,support.n_total,support.n_positive,support.n_negative,support.minority_support_pct
long_dist_rolling_7d_high_0_24724466_range_24h_pct_0_071724296_H10:lgbm_pipeline,long,dist_rolling_7d_high_0_24724466_range_24h_pct_0_071724296,0.7491176246845823,False,trained,,False,False,[],positive_part_residualized_return_over_realized_vol,identity,False,"['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1']","['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1', 'ret1h_G_VOL_0', 'ret1h_G_VOL_1', 'compression_score_G_TREND_0']",10,True,False,primary,True,✅,True,✅,False,⚠️,True,✅,True,✅,True,✅,False,⚠️,False,⚠️,0.7166002006262773,0.34175761982604747,0.372301913416992,0.3099078463380704,0.0857011250641056,0.0830951533265953,0.20595405274008016,0.6021993301229297,0.5459045612001442,0.367189123423068,0.0072660261415835835,0.005412463931266942,1.9688821632449691,0.2846103937777329,0.0034067955961220964,0.0,-1.0,,,,,,0,,0,,0.6871856648095166,0.23393239765842055,2.3393451118708484,0.5783616925161873,0.3937728749961555,0.5019424785423882,0.5126152079638306,1.7087327977715587,0.19206444812528234,0.7637839856408033,332053,38786,234512,97541,True,0.11680665435939444,332053,97541,234512,29.37512987384544
long_zscore_price_50_-0_52267414_realized_volatility_24h_0_69899011_H10:lgbm_pipeline,long,zscore_price_50_-0_52267414_realized_volatility_24h_0_69899011,0.7644112813624849,False,trained,,False,False,[],positive_part_residualized_return_over_realized_vol,identity,False,"['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1']","['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1', 'ret1h_G_VOL_0', 'ret1h_G_VOL_1', 'compression_score_G_TREND_0']",10,True,False,primary,True,✅,True,✅,False,⚠️,True,✅,True,✅,True,✅,False,⚠️,False,⚠️,0.7421749936822608,0.38198059414776026,0.44395371170436426,0.3297560430897938,0.11061861014310446,0.09633335667739543,0.2022571116388584,0.5940917786527503,0.5708257499284187,0.36676302195905497,0.02442414918640449,0.018317543054159266,2.0548274849584107,0.309497372823053,0.003856325840639792,0.0,-1.0,,,,,,0,,0,,0.7062665215363085,0.24070717669878217,2.407094224507029,0.602907790390297,0.4109616627979692,0.5284921992432489,0.5403563441338888,1.8012046185174346,0.1724770642201835,0.776285017664328,321553,37509,227206,94347,True,0.1166495103451064,321553,94347,227206,29.341041756724394
long_compression_score_0_030489033_prior_range_-0_016032662_range_24h_pct_0_039925903_return_autocorr_48_0_15770586_H10:lgbm_pipeline,long,compression_score_0_030489033_prior_range_-0_016032662_range_24h_pct_0_039925903_return_autocorr_48_0_15770586,0.722199242120179,False,trained,,False,False,[],positive_part_residualized_return_over_realized_vol,identity,False,"['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1']","['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1', 'ret1h_G_VOL_0', 'ret1h_G_VOL_1', 'compression_score_G_TREND_0']",10,True,False,primary,True,✅,True,✅,False,⚠️,True,✅,True,✅,False,⚠️,False,⚠️,False,⚠️,0.6556950618909058,0.2463132581377121,0.26271212625584817,0.30604186443228565,0.10865835593385557,0.08510955432272335,0.2135308737446222,0.6178818592919352,0.48657769970909504,0.3705598941932233,-0.02380211465267404,-0.016546454006780665,1.7169950465622807,0.21255168687294718,0.0043828319820512,0.0,-1.0,,,,,,0,,0,,0.6294086449217714,0.21231536457459774,2.123167721280622,0.5089996022275258,0.34339673274965615,0.4451626447449836,0.45049366564914517,1.5016555073849267,0.3071466454521347,0.7211103082053288,301682,35205,212249,89433,True,0.11669572596310022,301682,89433,212249,29.644791535457866
short_bars_in_high_vol_state_log_norm_-0_58349377_rolling_range_20_-0_50112784_volume_trend_48_1_2052479_volume_trend_48_-1_0688828_H5:lgbm_pipeline,short,bars_in_high_vol_state_log_norm_-0_58349377_rolling_range_20_-0_50112784_volume_trend_48_1_2052479_volume_trend_48_-1_0688828,0.7561808133700003,False,trained,,False,False,[],positive_part_residualized_return_over_realized_vol,identity,False,"['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1']","['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1', 'ret1h_G_VOL_0', 'ret1h_G_VOL_1', 'compression_score_G_TREND_0']",5,True,False,primary,True,✅,True,✅,True,✅,True,✅,True,✅,True,✅,False,⚠️,False,⚠️,0.6891434472918836,0.3072223615104894,0.20491853740000382,0.2726203406038071,0.09515638017109741,0.10970615917271133,0.21296092987309692,0.6167442416891212,0.572038781399193,0.4079809934076536,0.03136951185620954,0.023503501930905443,1.8437091935745886,0.27537385195338476,0.0026343194121941195,0.0,-1.0,,,,,,0,,0,,0.7434342757604181,0.2277723610612203,2.2777846510412694,0.6017586466795076,0.36873813311438397,0.5235266531186493,0.48120285318417405,1.604016674728836,0.33827987605728166,0.7260357487404867,298528,34805,201093,97435,True,0.11658872869546576,298528,97435,201093,32.63847947261229
short_dist_rolling_7d_high_0_088078603_zscore_price_50_0_00000000000000000000000000000000001_amihud_z_0_91134155_H10:lgbm_pipeline,short,dist_rolling_7d_high_0_088078603_zscore_price_50_0_00000000000000000000000000000000001_amihud_z_0_91134155,0.697250683972884,False,trained,,False,False,[],positive_part_residualized_return_over_realized_vol,identity,False,"['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1']","['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1', 'ret1h_G_VOL_0', 'ret1h_G_VOL_1', 'compression_score_G_TREND_0']",10,True,False,primary,True,✅,True,✅,False,⚠️,True,✅,True,✅,False,⚠️,False,⚠️,False,⚠️,0.60885531118414,0.17134759847280998,0.11884991938750487,0.18293941801216448,0.10272408693458966,0.06904328850009052,0.22536435410417366,0.6432372366636732,0.43058181993997313,0.364228426869464,-0.09146464935587688,-0.06604754760732934,1.5159991290254844,0.15035324082477264,0.004015365036911428,0.0,-1.0,,,,,,0,,0,,0.5363036670146369,0.18405225968244773,1.8405471245893552,0.44173598232034383,0.3031991523808798,0.3953505589694233,0.4070401170812022,1.3568084264024,0.396059835419281,0.6871996019865138,450236,40000,319045,131191,True,0.08884229604029886,450236,131191,319045,29.13827414955712
short_dist_weekly_vwap_-0_092930064_atr_percentile_-0_056100555_range_24h_pct_0_085939877_H5:lgbm_pipeline,short,dist_weekly_vwap_-0_092930064_atr_percentile_-0_056100555_range_24h_pct_0_085939877,0.705170403186709,False,trained,,False,False,[],positive_part_residualized_return_over_realized_vol,identity,False,"['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1']","['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1', 'ret1h_G_VOL_0', 'ret1h_G_VOL_1', 'compression_score_G_TREND_0']",5,True,False,primary,True,✅,True,✅,False,⚠️,True,✅,True,✅,False,⚠️,False,⚠️,False,⚠️,0.6533229398410215,0.23912707363345911,0.22024924941717308,0.1513175866757261,0.12118197838473821,0.09930847054748673,0.2209173970882894,0.6332735214368307,0.4760768819283107,0.3531539963001267,-0.0898530432293877,-0.06375203748438868,1.7219451155906877,0.20396624214416664,0.0035439400844709773,0.0,-1.0,,,,,,0,,0,,0.6082665695557175,0.21529478487277978,2.1529792099491925,0.486489439184268,0.34438400659946894,0.4254014882072322,0.45171560413497974,1.5057223359498182,0.3339949016751639,0.7032890999402777,274604,32050,197022,77582,True,0.11671352201715926,274604,77582,197022,28.252319704010137
long_bars_in_high_vol_state_log_norm_1_6015049_range_expansion_ratio_-0_4597716_H10:lgbm_pipeline,long,bars_in_high_vol_state_log_norm_1_6015049_range_expansion_ratio_-0_4597716,0.7388264432342385,False,trained,,False,False,[],positive_part_residualized_return_over_realized_vol,identity,False,"['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1']","['p_exh_lag1', 'G_VOL', 'G_TREND', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1', 'ret1h_G_VOL_0', 'ret1h_G_VOL_1', 'compression_score_G_TREND_0']",10,True,False,primary,True,✅,True,✅,False,⚠️,True,✅,True,✅,False,⚠️,False,⚠️,False,⚠️,0.6854797908969311,0.2928126501355101,0.33318262196942755,0.23868218736280788,0.0776472427636567,0.08730006339695374,0.21497330732935194,0.6208675468011632,0.5026652772144355,0.36786751661890554,-0.03509285044673027,-0.024615354762484106,1.812882541533081,0.23922646548531107,0.003912840117825864,0.0,-1.0,,,,,,0,,0,,0.6417654398003743,0.21806523409554596,2.1806948521130733,0.5335204787804355,0.36257650830661614,0.47075183572681784,0.4798759969264195,1.5995970507722752,0.2515546718131665,0.7353519127898817,256485,29897,181003,75482,True,0.11656432150028266,256485,75482,181003,29.429401329512444
