fold_id,seed,feature_name,group,regime_family,gain,split
0,42,loc_dist_ema20_atr_ts_top20,location,,0.00770021,1.0
0,42,reg_atr_change_rate_ts_top30,regime,volatility,0.000673971,1.0
0,42,reg_atr_change_rate_ts_top40,regime,volatility,15.6601,1.0
0,42,reg_atr_change_rate_ts_top50,regime,volatility,1.18032,1.0
0,42,loc_dist_ema20_atr_ts_top60,location,,0.1033,1.0
0,42,loc_dist_ema20_atr_ts_bot70,location,,0.193305,1.0
0,42,reg_atr_change_rate_ts_bot80,regime,volatility,2.25542,1.0
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.9776399,2.0
1,42,loc_dist_ema20_atr_ts_top20,location,,5.50457e-05,1.0
1,42,reg_atr_change_rate_ts_top30,regime,volatility,0.0912884,1.0
1,42,reg_atr_change_rate_ts_top40,regime,volatility,9.8118,1.0
1,42,reg_atr_change_rate_ts_top50,regime,volatility,0.713462,1.0
1,42,loc_dist_ema20_atr_ts_top60,location,,0.0156709,1.0
1,42,loc_dist_ema20_atr_ts_bot70,location,,0.061375,1.0
1,42,reg_atr_change_rate_ts_bot80,regime,volatility,1.53343,1.0
1,42,reg_atr_change_rate_ts_band25_75,regime,volatility,2.073071,2.0
2,42,reg_atr_change_rate_ts_top20,regime,volatility,93.929146,77.0
2,42,loc_dist_ema20_atr_ts_top20,location,,49.979156,25.0
2,42,reg_atr_change_rate_ts_top30,regime,volatility,17.322926,80.0
2,42,loc_dist_ema20_atr_ts_top30,location,,12.652648,33.0
2,42,reg_atr_change_rate_ts_bot30,regime,volatility,10.855393,3.0
2,42,loc_dist_ema20_atr_ts_bot30,location,,0.1851447,3.0
2,42,reg_atr_change_rate_ts_top40,regime,volatility,11.09603,81.0
2,42,loc_dist_ema20_atr_ts_top40,location,,1.4112993,17.0
2,42,reg_atr_change_rate_ts_bot40,regime,volatility,0.19132699,5.0
2,42,loc_dist_ema20_atr_ts_bot40,location,,0.275242,2.0
2,42,reg_atr_change_rate_ts_top50,regime,volatility,16.83499,69.0
2,42,loc_dist_ema20_atr_ts_top50,location,,3.966817,23.0
2,42,reg_atr_change_rate_ts_bot50,regime,volatility,8.219802,10.0
2,42,loc_dist_ema20_atr_ts_bot50,location,,0.0428229,1.0
2,42,reg_atr_change_rate_ts_top60,regime,volatility,11.752404,72.0
2,42,loc_dist_ema20_atr_ts_top60,location,,4.5591764,26.0
2,42,reg_atr_change_rate_ts_bot60,regime,volatility,0.48994577,5.0
2,42,loc_dist_ema20_atr_ts_bot60,location,,0.0369173,1.0
2,42,reg_atr_change_rate_ts_top70,regime,volatility,5.1809044,69.0
2,42,loc_dist_ema20_atr_ts_top70,location,,1.8410326,25.0
2,42,reg_atr_change_rate_ts_bot70,regime,volatility,1.6595194,7.0
2,42,loc_dist_ema20_atr_ts_bot70,location,,0.0519633,1.0
2,42,reg_atr_change_rate_ts_bot80,regime,volatility,5.260275,64.0
2,42,loc_dist_ema20_atr_ts_bot80,location,,2.3888764,22.0
2,42,reg_atr_change_rate_ts_band20_80,regime,volatility,1.6152517,18.0
2,42,loc_dist_ema20_atr_ts_band20_80,location,,0.3845562,10.0
2,42,reg_atr_change_rate_ts_band25_75,regime,volatility,13.114636,152.0
2,42,loc_dist_ema20_atr_ts_band25_75,location,,2.885377,31.0
2,42,reg_atr_change_rate_ts_band30_70,regime,volatility,1.4966679,10.0
2,42,loc_dist_ema20_atr_ts_band30_70,location,,0.24102542,5.0
2,42,reg_atr_compression_ratio_ts_top20,regime,volatility_term_structure,2.646913,3.0
2,42,loc_dist_ema50_atr_ts_top20,location,,6.75032,1.0
2,42,reg_atr_compression_ratio_ts_top30,regime,volatility_term_structure,0.000267057,1.0
2,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,1.267754,2.0
2,42,loc_dist_ema50_atr_ts_top50,location,,1.12818,1.0
2,42,reg_atr_compression_ratio_ts_bot80,regime,volatility_term_structure,0.190099,1.0
2,42,loc_dist_ema50_atr_ts_bot80,location,,0.157043,1.0
2,42,reg_atr_compression_ratio_ts_band20_80,regime,volatility_term_structure,0.0165166,1.0
2,42,reg_atr_compression_ratio_ts_band25_75,regime,volatility_term_structure,0.39705852,8.0
2,42,loc_dist_ema50_atr_ts_band25_75,location,,0.24614449,8.0
2,42,reg_atr_compression_ratio_ts_band30_70,regime,volatility_term_structure,0.0921263,1.0
2,42,reg_atr_percentile_ts_band20_80,regime,compression,0.29711,1.0
2,42,loc_dist_ema200_atr_ts_band25_75,location,,0.19721143,2.0
