fold_id,seed,group,gain,split
0,42,location,0.3043052,3.0
0,42,regime,20.074154,6.0
1,42,location,0.07710095,3.0
1,42,regime,14.223051,6.0
2,42,location,89.38095,238.0
2,42,regime,203.92706,740.0
