feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,52,102,0,True,True,False
dist_ema20_atr,location,dist_ema20_atr,context,44,61,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,51,64,0,True,True,False
dist_ema50_atr,location,dist_ema50_atr,context,46,81,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,41,54,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,39,90,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,44,66,0,True,True,False
dist_vwap_atr,location,dist_vwap_atr,context,42,64,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,33,41,0,True,True,False
dist_weekly_vwap,location,dist_weekly_vwap,context,42,67,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,37,77,0,True,True,False
dist_prior_day_high,location,dist_prior_day_high,context,47,68,0,True,True,False
atr_percentile,regime,atr_percentile,compression,52,72,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,47,73,0,True,True,False
bollinger_band_width,regime,bollinger_band_width,compression,29,48,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,45,68,0,True,True,False
choppiness_index_20,regime,choppiness_index_20,path_structure,35,52,0,True,True,False
dist_local_swing,location,dist_local_swing,context,46,76,0,True,True,False
compression_ratio,regime,compression_ratio,volatility_term_structure,26,40,0,True,True,False
dist_range_mid_atr,location,dist_range_mid_atr,context,35,71,0,True,True,False
compression_score,regime,compression_score,volatility_term_structure,40,57,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,32,35,0,True,True,False
direction_entropy_20,regime,direction_entropy_20,path_structure,34,56,0,True,True,False
distance_to_ema,location,distance_to_ema,context,42,61,0,True,True,False
efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,45,70,0,True,True,False
pullback_depth,location,pullback_depth,context,53,66,0,True,True,False
ema20_slope_5h,regime,ema20_slope_5h,trend,36,63,0,True,True,False
zscore_price_50,location,zscore_price_50,context,36,70,0,True,True,False
ema50_slope,regime,ema50_slope,trend,39,71,0,True,True,False
zscore_price_200,location,zscore_price_200,context,24,44,0,True,True,False
ema_slope_norm,regime,ema_slope_norm,trend,45,58,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,53,84,0,True,True,False
prior_range,regime,prior_range,context,43,68,0,True,True,False
