feature_name,group,usage_count
bars_since_ema20_ema50_cross_log_norm,regime,102
volume_autocorr_48,regime,94
loc_range_pos_48,location,92
dist_ema200_atr,location,90
prior_volatility,regime,90
true_range_percentile,regime,87
loc_ema_stack_pos_24,location,84
dist_ema50_atr,location,81
variance_ratio_10_48,regime,78
loc_prev_day_range_pos_24,location,77
atr_compression_ratio,regime,77
loc_pullback_depth_48,location,77
dist_local_swing,location,76
loc_swing_range_pos_24,location,74
loc_prior_bar_pos_48,location,73
dist_prior_day_low,location,73
atr_percentile,regime,72
dist_range_mid_atr,location,71
ema50_slope,regime,71
efficiency_ratio_20,regime,70
zscore_price_50,location,70
range_expansion_ratio,regime,69
trend_acceleration,regime,68
prior_range,regime,68
dist_prior_day_high,location,68
dist_rolling_7d_high,location,68
loc_session_pos_24,location,67
dist_weekly_vwap,location,67
pullback_depth,location,66
loc_vwap_dev_z_48,location,66
up_down_return_mass_ratio_tanh,regime,66
loc_range_pos_24,location,65
bars_outside_ema20_atr_band_log_norm,regime,64
volume_trend_48,regime,64
dist_vwap_atr,location,64
loc_swing_range_pos_48,location,63
loc_pivot_ladder_pos_48,location,63
ema20_slope_5h,regime,63
loc_prev_day_range_pos_48,location,62
loc_prev_week_range_pos_48,location,62
return_autocorr_48,regime,62
rolling_range_20,regime,61
realized_volatility_24h,regime,61
distance_to_ema,location,61
dist_ema20_atr,location,61
loc_initial_balance_pos_24,location,60
loc_pullback_depth_24,location,59
ema_slope_norm,regime,58
compression_score,regime,57
loc_ema_stack_pos_48,location,56
direction_entropy_20,regime,56
bars_in_high_vol_state_log_norm,location,56
loc_bb_channel_pos_24,location,55
loc_vwap_dev_z_24,location,54
up_down_semivol_ratio_tanh,regime,54
loc_pivot_ladder_pos_24,location,52
choppiness_index_20,regime,52
loc_bb_channel_pos_48,location,52
loc_prev_week_range_pos_24,location,49
volume_zscore_48h,regime,49
volatility_ratio_short_long,regime,48
bollinger_band_width,regime,48
loc_initial_balance_pos_48,location,47
loc_session_pos_48,location,45
zscore_price_200,location,44
tail_asymmetry_q90_q10_atr_norm,regime,41
volume_percentile,regime,40
compression_ratio,regime,40
dist_ma100_atr,location,35
loc_prior_bar_pos_24,location,33
