canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(dist_rolling_7d_high>0.17576702)|(mkt_ret_eq_24h<=0.00000000000000000000000000000000001&prior_range<=0.17605987&rv_24h<=-0.27280733),4,4,location|regime,context|cross_asset|volatility,context,context|cross_asset|volatility
(*)|(dist_rolling_7d_high>0.17576702)|(mkt_ret_eq_24h<=0.00000000000000000000000000000000001&prior_range<=0.17605987&rv_24h>-0.27280733),4,4,location|regime,context|cross_asset|volatility,context,context|cross_asset|volatility
(*)|(*)|(mark_index_basis>0.000017397871&mkt_ret_eq_24h>0.00000000000000000000000000000000001&prior_range<=0.17605987),3,3,regime,context|cross_asset|mark_index,,context|cross_asset|mark_index
(*)|(*)|(ema50_slope<=-0.91390932&prior_range>0.17605987),2,2,regime,context|trend,,context|trend
(*)|(*)|(ema50_slope<=-0.2100089&ema50_slope>-0.91390932&prior_range>0.17605987),3,3,regime,context|trend,,context|trend
(*)|(*)|(ema50_slope>-0.2100089&mkt_ret_eq_24h>0.19052024&prior_range>0.17605987),3,3,regime,context|cross_asset|trend,,context|cross_asset|trend
(*)|(*)|(market_dispersion_4h<=0.2645506&mkt_ret_eq_24h>-0.041687306&xasset_mkt_spread_bps<=18.682707),3,3,regime,cross_asset|cross_asset_orderbook|cross_sectional,,cross_asset|cross_asset_orderbook|cross_sectional
(*)|(*)|(market_dispersion_4h>0.2645506&mkt_ret_eq_24h>-0.041687306&xasset_mkt_spread_bps<=18.682707),3,3,regime,cross_asset|cross_asset_orderbook|cross_sectional,,cross_asset|cross_asset_orderbook|cross_sectional
(*)|(*)|(ema50_slope<=-0.76381505&realized_volatility_24h>0.12096021&xasset_mkt_spread_bps>18.682707),3,3,regime,cross_asset_orderbook|trend|volatility,,cross_asset_orderbook|trend|volatility
(*)|(zscore_price_200<=-1.6341395)|(ema50_slope>-0.76381505&perp_index_basis<=0.00046303251&xasset_mkt_spread_bps>18.682707),4,4,location|regime,cross_asset_orderbook|mark_index|trend,context,context|cross_asset_orderbook|mark_index|trend
(*)|(zscore_price_200<=0.23517223&zscore_price_200>-1.6341395)|(ema50_slope>-0.76381505&mark_index_basis_z>-0.64921802&perp_index_basis<=0.00046303251&xasset_mkt_spread_bps>18.682707),6,6,location|regime,cross_asset_orderbook|mark_index|trend,context,context|cross_asset_orderbook|mark_index|trend
(*)|(*)|(ema50_slope>-0.76381505&perp_index_basis>0.00046303251&xasset_mkt_spread_bps>18.682707),3,3,regime,cross_asset_orderbook|mark_index|trend,,cross_asset_orderbook|mark_index|trend
(*)|(*)|(volatility_ratio_short_long<=-0.098822802&volume_autocorr_48>-0.079157151&xasset_mkt_ob_stress<=18.766632),3,3,regime,cross_asset_orderbook|liquidity|volatility,,cross_asset_orderbook|liquidity|volatility
(*)|(loc_prev_day_range_pos_48<=0.53758836)|(volatility_ratio_short_long>-0.098822802&xasset_mkt_ob_stress<=18.766632),3,3,location|regime,cross_asset_orderbook|volatility,context,context|cross_asset_orderbook|volatility
(*)|(loc_prev_day_range_pos_48>0.53758836)|(volatility_ratio_short_long>-0.098822802&xasset_mkt_ob_stress<=18.766632),3,3,location|regime,cross_asset_orderbook|volatility,context,context|cross_asset_orderbook|volatility
(*)|(zscore_price_200<=-1.851207)|(xasset_mkt_ob_stress>18.766632),2,2,location|regime,cross_asset_orderbook,context,context|cross_asset_orderbook
(*)|(loc_pivot_ladder_pos_48>-0.0032418577&zscore_price_200<=0.74294162&zscore_price_200>-1.851207)|(efficiency_ratio_20>0.00000000000000000000000000000000001&xasset_mkt_ob_stress>18.766632),5,5,location|regime,cross_asset_orderbook|path_structure,context,context|cross_asset_orderbook|path_structure
(*)|(zscore_price_200>0.74294162)|(amihud_illiq<=0.064680204&range_expansion_ratio>-0.40781021&xasset_mkt_ob_stress>18.766632),4,4,location|regime,cross_asset_orderbook|liquidity|volatility_term_structure,context,context|cross_asset_orderbook|liquidity|volatility_term_structure
