fold_id,seed,regime_family,gain,split
0,42,basis,11.998169,5.0
0,42,compression,644.2772,87.0
0,42,context,704.01294,67.0
0,42,cross_asset,1315.3605,97.0
0,42,cross_asset_orderbook,1272.8215,102.0
0,42,cross_sectional,553.51556,55.0
0,42,liquidity,709.9324,131.0
0,42,mark_index,494.3142,97.0
0,42,momentum,96.80098,20.0
0,42,orderbook,51.930893,16.0
0,42,path_structure,859.6432,163.0
0,42,trend,508.72284,75.0
0,42,volatility,508.92206,86.0
0,42,volatility_term_structure,518.32263,88.0
1,42,compression,409.9463,23.0
1,42,context,137.4531,10.0
1,42,cross_asset,712.1134,24.0
1,42,cross_asset_orderbook,1177.5453,41.0
1,42,cross_sectional,27.651272,7.0
1,42,liquidity,87.12361,19.0
1,42,mark_index,168.78189,16.0
1,42,momentum,11.504691,3.0
1,42,orderbook,4.821649,2.0
1,42,path_structure,238.14442,29.0
1,42,trend,208.19968,19.0
1,42,volatility,94.13074,16.0
1,42,volatility_term_structure,90.48985,16.0
2,42,basis,4.4952,1.0
2,42,compression,529.1503,23.0
2,42,context,363.4409,23.0
2,42,cross_asset,631.8974,30.0
2,42,cross_asset_orderbook,630.81226,27.0
2,42,cross_sectional,9.304686,5.0
2,42,liquidity,66.9603,21.0
2,42,mark_index,95.72374,19.0
2,42,momentum,19.80613,3.0
2,42,orderbook,19.74571,5.0
2,42,path_structure,175.65448,28.0
2,42,trend,202.72797,20.0
2,42,volatility,52.17232,11.0
2,42,volatility_term_structure,20.153862,5.0
3,42,compression,101.00413,5.0
3,42,context,199.50691,8.0
3,42,cross_asset,294.97256,9.0
3,42,cross_asset_orderbook,231.61548,10.0
3,42,cross_sectional,24.98373,3.0
3,42,liquidity,25.36961,6.0
3,42,mark_index,16.29104,7.0
3,42,orderbook,21.40226,4.0
3,42,path_structure,41.858047,8.0
3,42,trend,127.11655,13.0
3,42,volatility,68.28351,11.0
3,42,volatility_term_structure,73.288086,6.0
4,42,basis,10.671583,6.0
4,42,compression,808.16876,58.0
4,42,context,344.6146,26.0
4,42,cross_asset,755.1749,47.0
4,42,cross_asset_orderbook,634.7407,54.0
4,42,cross_sectional,100.63878,21.0
4,42,liquidity,250.08676,52.0
4,42,mark_index,131.96498,44.0
4,42,momentum,33.5887,10.0
4,42,orderbook,13.447603,5.0
4,42,path_structure,309.94482,75.0
4,42,trend,196.60164,47.0
4,42,volatility,214.18126,40.0
4,42,volatility_term_structure,274.6413,56.0
