feature_a,feature_b,lift,final_pair_score
ret1h_G_VOL_1,rsi_slope_G_VOL_0,12.136861601372097,12.136861601372097
tail_against,ret1h_G_VOL_1,9.774148370364756,9.774148370364756
progress_G_VOL_1,funding_proxy,8.644201161068878,8.644201161068878
vov_fast_slow_ratio,G_VOL,8.636510849616755,8.636510849616755
ffd_mr_z_04,dn_vol,7.524692410634736,7.524692410634736
vp_accept_lvn_touchrate,flow_persistence,6.365660987590759,6.365660987590759
ker_10,funding_proxy,6.180860403863037,6.180860403863037
vov_mad_20,vp_dist_poc_atr,6.020358020358021,6.020358020358021
range_24h_pct,funding_proxy,5.566588869721526,5.566588869721526
vol_exhaust,ema50_gt_ema200,5.3367261166279585,5.3367261166279585
ema_slope_norm,G_VOL,5.291350864976786,5.291350864976786
progress_G_VOL_1,body_pct,5.2439229213558844,5.2439229213558844
dist_from_high_48h,vov_fast_slow_ratio,5.221143938626716,5.221143938626716
ema50_gt_ema200,clv_mean_2,5.195902418417995,5.195902418417995
dist_from_high_48h,rsi_G_VOL_1,5.182793636586432,5.182793636586432
dist_from_high_48h,flow_persistence,5.04507917361805,5.04507917361805
amihud_illiq,ker_10,4.898594311068548,4.898594311068548
vov_fast_slow_ratio,is_high_vol_regime,4.885192050174765,4.885192050174765
G_VOL,funding_proxy,4.862201551343365,4.862201551343365
range_24h_pct,trend_retest_success_rate,4.775845546370654,4.775845546370654
dist_from_high_48h,ema_slope_norm,4.769881917696403,4.769881917696403
ema_slope_norm,rsi_G_VOL_1,4.747610418751939,4.747610418751939
progress_G_VOL_1,ema50_gt_ema200,4.732125458295056,4.732125458295056
G_VOL,prior_volatility,4.678673489732172,4.678673489732172
climax_decay,volume_trend_alignment,4.66452002267242,4.66452002267242
is_low_vol_regime,vov_fast_slow_ratio,4.604557465400413,4.604557465400413
progress_G_VOL_1,vp_in_lvn_below_zone,4.555093065263488,4.555093065263488
dist_from_high_48h,ffd_mr_z_04,4.404103647632939,4.404103647632939
vol_exhaust,dn_vol,4.394583728629147,4.394583728629147
tail_against,vp_accept_lvn_touchrate,4.32192463327682,4.32192463327682
ker_24,G_VOL,4.263111392637335,4.263111392637335
ema50_ema200_spread_atr,flow_persistence,4.262172304456189,4.262172304456189
vov_fast_slow_ratio,dn_vol,4.141321668924654,4.141321668924654
ema_slope_norm,prior_volatility,4.129113825350573,4.129113825350573
ker_24,rsi_G_VOL_1,4.126555941325029,4.126555941325029
ffd_mr_z_04,ker_10,4.042767136659044,4.042767136659044
is_low_vol_regime,progress_G_VOL_1,3.9953243419941193,3.9953243419941193
range_24h_pct,G_VOL,3.9864603620992063,3.9864603620992063
range_24h_pct,ret1h_G_VOL_1,3.9849060265746084,3.9849060265746084
vol_exhaust,vp_accept_lvn_touchrate,3.968772617717534,3.968772617717534
ker_10,clv_mean_2,3.9290555274790964,3.9290555274790964
ema20_gt_ema50,vp_dist_hvn_below_atr,3.8964726140072905,3.8964726140072905
is_low_vol_regime,ret1h_G_VOL_1,3.875185274505352,3.875185274505352
ema_slope_norm,funding_proxy,3.859989245205166,3.859989245205166
prior_volatility,clv_mean_2,3.843739436959776,3.843739436959776
tail_against,ffd_mr_z_04,3.830244027413053,3.830244027413053
range_expansion_ratio,ret1h_G_VOL_1,3.8135351454943818,3.8135351454943818
ema50_gt_ema200,body_pct,3.8127495695787466,3.8127495695787466
