,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
t_be_proxy,0.13848771,0.010360716,1.8511119,94.5,6.344289,1407.6046,1860.9342,126.94225,27280.72,0.8756548,0.062306233,12.306496,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.95000005,1.0
t_pl_proxy,0.060496856,0.006374178,0.57417125,43.333332,4.606758,407.6137,784.18195,78.40587,7843.0522,0.36634248,0.037610304,3.5683522,2.0,0.27025345,0.4875746,0.4296279,0.9047619,1.0,0.0,2.5,1.0,0.6124858,2.0
ffd_rv_24h_04,0.057348095,0.0047081667,0.69853175,61.5,4.5,840.5,655.028,78.87791,5439.567,0.3315325,0.03872062,2.8386374,4.0,0.0,0.25909552,0.4066,0.9047619,1.0,0.0,4.5,1.0,0.5998205,3.0
asset_atr_level,0.059292533,0.008685188,0.40478164,94.333336,11.785113,755.0863,636.4751,103.56846,3911.4282,0.30159944,0.050596617,1.7977926,8.0,0.0,0.29780364,0.4208203,0.85714287,1.0,0.0,3.0,1.5,0.59573686,4.0
range_24h_pct,0.04835145,0.0048767873,0.47938588,67.166664,3.578485,1260.6902,539.3047,51.25499,5674.5615,0.2712028,0.022705777,3.2393057,3.0,0.130241,0.020821633,0.34080467,0.8888889,1.0,0.11698867,6.5,1.1666666,0.56551427,5.0
range_12h_pct,0.052394565,0.005871867,0.46751577,59.0,6.2981477,552.70215,587.86975,64.36534,5369.2075,0.28733706,0.02905026,2.84206,5.0,0.24546736,0.0,0.37037325,0.84126985,1.0,0.0,4.5,1.6666666,0.5640228,6.0
ffd_rv_6h_06,0.04671052,0.0058261896,0.37449393,59.833332,4.7404876,755.20245,529.9663,78.848564,3562.0723,0.24783495,0.036311932,1.6915145,10.0,0.098005764,0.29780364,0.32880402,0.8888889,1.0,0.0,7.0,1.1666666,0.55306447,7.0
ffd_rv_12_05,0.036232844,0.0044343355,0.2960577,54.333332,4.818944,612.6054,375.33844,42.564518,3309.7744,0.19757639,0.022107612,1.7657462,11.0,0.16024,0.34738818,0.25217742,0.9206349,1.0,0.0,9.0,0.8333333,0.5188563,8.0
realized_volatility_24h,0.03983019,0.007031492,0.22561984,72.5,3.818813,1376.4093,420.5177,85.60474,2065.7168,0.19897749,0.038550638,1.0270139,13.0,0.0,0.29780364,0.27848595,0.85714287,1.0,0.0,8.5,1.5,0.51745296,9.0
ffd_rv_6h_04,0.030069694,0.0024501109,0.36903903,47.0,2.4494898,901.8205,336.78992,18.751339,6049.0312,0.16011456,0.008985184,2.8532157,6.0,0.015275098,0.30852976,0.20710431,0.9206349,0.8333333,0.0,11.0,0.8333333,0.4690661,10.0
upside_semivariance_24,0.029158471,0.0024849991,0.34213957,34.833332,1.3437096,902.9935,327.4352,22.073849,4857.052,0.16647598,0.0118227005,2.344156,9.0,0.15251549,0.2621538,0.20044026,0.9047619,0.8333333,0.0,11.5,1.0,0.46143264,11.0
asset_vol_level,0.03716747,0.013205462,0.1046098,78.166664,16.149475,378.3422,387.62192,141.13808,1064.5657,0.17790104,0.06494206,0.48733872,15.0,0.048559926,0.33190224,0.25901264,0.6031746,0.6666667,0.0,8.5,4.1666665,0.39325064,12.0
bars_in_high_vol_state_log_norm,0.023275096,0.004790581,0.11308234,41.166668,3.0230596,560.5892,238.84401,56.952393,1001.6517,0.10755309,0.02479929,0.46645153,14.0,0.0,0.20085442,0.15741324,0.84126985,0.33333334,0.07155208,14.0,1.6666666,0.35047236,13.0
vov_mad_60,0.021937042,0.0014238516,0.33798036,31.333334,2.2852182,429.62103,237.20187,8.705668,6463.0,0.11167765,0.0047371737,2.6327717,7.0,0.006416804,0.30230948,0.14762764,0.8888889,0.16666667,0.071249284,14.0,1.1666666,0.3319799,14.0
rv_120h,0.022575537,0.004719668,0.10798531,71.666664,7.3861732,695.36835,225.91974,59.697765,854.96875,0.111192204,0.027429512,0.4507447,17.0,0.0,0.29780364,0.15229714,0.8095238,0.16666667,0.098299906,14.0,2.0,0.31605938,15.0
downside_semivariance_24,0.016854476,0.0011797225,0.24079676,27.5,2.2173557,341.0594,166.68806,22.080292,1258.3579,0.09586349,0.00726736,1.2645321,12.0,0.01989976,0.31177717,0.1104572,0.9047619,0.0,0.10313761,18.0,1.0,0.29209882,16.0
upside_semivariance_8,0.013210345,0.0017823754,0.09791047,28.0,2.7688746,283.14752,133.59459,17.339474,1029.2998,0.0678691,0.009362302,0.49199593,16.0,0.011943936,0.2614111,0.0838065,0.9047619,0.0,0.0,22.0,1.0,0.27228406,17.0
lr_6h,0.01359564,0.0032688743,0.056545895,32.5,2.8136573,375.4011,144.9501,38.248135,549.3218,0.06816079,0.016714614,0.27795392,21.0,0.1433314,0.3511259,0.08662428,0.73015875,0.0,0.0,22.0,2.8333333,0.23018304,18.0
ffd_ema_spread_05,0.016539015,0.0032288497,0.08471717,29.166666,1.3437096,633.09393,171.70183,31.43614,937.8224,0.07868468,0.013833005,0.44757298,18.0,0.0,0.28508872,0.108150125,0.6825397,0.0,0.0,16.5,3.3333333,0.2301175,19.0
dir_path_risk_long_2h,0.001750913,0.00030890008,0.009924557,30.0,4.830459,186.3177,14.575844,3.0873795,68.814095,0.009142649,0.0017248151,0.048462033,48.0,0.0,0.29780364,0.0,0.84126985,0.0,0.32278186,56.5,1.6666666,0.22645655,20.0
volatility_of_volatility_48,0.014545043,0.0031472635,0.06721975,41.666668,4.027682,431.04474,160.59296,34.02587,757.9556,0.07542892,0.015140809,0.37577394,19.0,0.0,0.29780364,0.09356757,0.6825397,0.0,0.0,21.0,3.3333333,0.2220971,21.0
ffd_rv_2h_06,0.0069770007,0.0009913839,0.049101606,32.5,2.362908,447.0128,59.846333,10.392114,344.64438,0.03393567,0.004902834,0.2348906,23.0,0.0,0.29780364,0.03822005,0.7777778,0.0,0.08674672,31.0,2.3333333,0.21980281,22.0
rvol_hod_base,0.004745486,0.00088038895,0.025579194,22.166666,2.8528738,172.23373,43.163975,5.9673133,312.22238,0.021096729,0.0032351294,0.13757472,30.0,0.0,0.29780364,0.021900274,0.7777778,0.0,0.22035526,38.0,2.3333333,0.21750736,23.0
lr_12h,0.013212071,0.004319768,0.040409304,33.5,7.804913,143.78764,146.68896,42.58899,505.23978,0.06789512,0.02039058,0.22607242,24.0,0.01684448,0.30069563,0.08381912,0.6666667,0.0,0.090795085,23.0,3.5,0.21730694,24.0
lr_24h,0.009108962,0.0021247552,0.0390507,25.0,2.6457512,236.2278,89.45146,20.617825,388.0896,0.044241495,0.009183573,0.21313164,25.0,0.026293157,0.30433515,0.053811766,0.73015875,0.0,0.080031365,27.5,2.8333333,0.21613774,25.0
prior_volatility,0.015499696,0.00403167,0.059588358,37.666668,3.448027,411.47528,159.08359,39.426926,641.8859,0.072181664,0.0177154,0.2941053,20.0,0.02270021,0.31374365,0.10054925,0.61904764,0.0,0.0,18.5,4.0,0.210064,26.0
ffd_range_24_04,0.0021059224,0.0005390129,0.008227835,18.0,2.6457512,122.46049,18.28958,5.1315994,65.18606,0.009706592,0.0022084878,0.04266174,52.0,0.0,0.29780364,0.0025962978,0.74603176,0.0,0.429896,54.0,2.6666667,0.20943071,27.0
ft_2,0.0018352844,0.0004277762,0.007873905,40.5,3.818813,429.51828,13.58797,2.9550295,62.480907,0.008623544,0.0018348746,0.040528934,53.0,0.0,0.29780364,0.00061703526,0.8095238,0.0,0.07821858,54.5,2.0,0.20663126,28.0
ffd_diff_4_06,0.005961416,0.0016290667,0.02181524,20.666666,3.036811,140.6446,61.573025,15.249386,248.61572,0.030008212,0.007029364,0.12810445,34.0,0.0,0.29780364,0.030792756,0.6507937,0.0,0.5200438,35.5,3.6666667,0.20563662,29.0
lr_2h,0.0039857943,0.00094531605,0.016805548,19.666666,2.8087165,137.70624,33.100292,7.636288,143.47667,0.01952378,0.0045604017,0.08358431,39.0,0.0,0.29780364,0.016344402,0.71428573,0.0,0.3435869,41.0,3.0,0.2047402,30.0
