feature_name,group,usage_count
reg_atr_change_rate_ts_band25_75,regime,1768
reg_ema20_gt_ema50_raw,regime,1573
reg_atr_change_rate_ts_band20_80,regime,1234
reg_atr_change_rate_ts_top70,regime,901
reg_atr_change_rate_ts_top30,regime,772
reg_atr_change_rate_ts_top50,regime,567
reg_atr_change_rate_ts_top60,regime,542
reg_ema50_gt_ema200_raw,regime,534
reg_atr_change_rate_ts_band30_70,regime,503
reg_atr_change_rate_ts_top40,regime,496
loc_dist_ema20_atr_ts_band25_75,location,480
loc_dist_ema20_atr_ts_band20_80,location,420
reg_atr_change_rate_ts_top20,regime,360
reg_atr_change_rate_ts_band40_60,regime,346
loc_dist_ema20_atr_ts_band30_70,location,318
loc_dist_ema20_atr_ts_top50,location,302
loc_dist_ema20_atr_ts_top70,location,280
reg_atr_change_rate_ts_top80,regime,230
loc_dist_ema20_atr_ts_top30,location,225
loc_dist_ema20_atr_ts_top40,location,189
loc_dist_ema20_atr_ts_top60,location,173
loc_dist_ema20_atr_ts_top20,location,140
reg_price_lt_ema200_raw,regime,124
reg_atr_change_rate_ts_bot30,regime,88
reg_atr_change_rate_ts_bot70,regime,88
reg_atr_compression_ratio_ts_band25_75,regime,86
reg_atr_change_rate_ts_bot50,regime,64
reg_atr_compression_ratio_ts_band30_70,regime,58
reg_atr_change_rate_ts_bot60,regime,55
loc_dist_ema20_atr_ts_top80,location,50
reg_atr_change_rate_ts_bot40,regime,46
reg_atr_compression_ratio_ts_band20_80,regime,46
loc_dist_ema20_atr_ts_bot70,location,43
loc_dist_ema20_atr_ts_band40_60,location,42
reg_atr_percentile_ts_band20_80,regime,35
loc_dist_ema50_atr_ts_band20_80,location,34
reg_atr_compression_ratio_ts_band40_60,regime,21
loc_dist_ema50_atr_ts_top60,location,20
reg_atr_change_rate_ts_bot80,regime,20
reg_atr_compression_ratio_ts_top70,regime,17
loc_dist_ema20_atr_ts_bot50,location,15
loc_dist_ema20_atr_ts_bot20,location,14
loc_dist_ema20_atr_ts_bot30,location,14
reg_atr_compression_ratio_ts_top30,regime,11
reg_bars_in_high_vol_state_log_norm_ts_band25_75,regime,11
reg_atr_change_rate_ts_bot20,regime,10
reg_atr_compression_ratio_ts_top40,regime,9
loc_dist_ema20_atr_ts_bot60,location,8
loc_dist_ema50_atr_ts_band25_75,location,7
loc_dist_ema20_atr_ts_bot80,location,7
reg_atr_compression_ratio_ts_top50,regime,6
loc_dist_ema20_atr_ts_bot40,location,4
reg_atr_compression_ratio_ts_top20,regime,4
reg_atr_compression_ratio_ts_top60,regime,2
