fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.38440973,0.27430484,-1.0,-0.33881284296512604,0.0
1,-0.38531336,0.27444094,-1.0,-0.34028390049934387,0.0
2,-0.38482553,0.27482614,-1.0,-0.33799082040786743,-0.0
3,-0.38582137,0.27458397,-1.0,-0.340556263923645,-0.0
4,-0.38533694,0.276658,-1.0,-0.338607594370842,0.0
