feature_name,status,reason,support,group,regime_family
loc_dist_ema20_atr_ts_top20,retained,retained,325607,location,
loc_dist_ema20_atr_ts_bot20,retained,retained,75073,location,
loc_dist_ema20_atr_ts_top30,retained,retained,281815,location,
loc_dist_ema20_atr_ts_bot30,retained,retained,118865,location,
loc_dist_ema20_atr_ts_top40,retained,retained,235250,location,
loc_dist_ema20_atr_ts_bot40,retained,retained,165430,location,
loc_dist_ema20_atr_ts_top50,retained,retained,196501,location,
loc_dist_ema20_atr_ts_bot50,retained,retained,204229,location,
loc_dist_ema20_atr_ts_top60,retained,retained,158979,location,
loc_dist_ema20_atr_ts_bot60,retained,retained,241701,location,
loc_dist_ema20_atr_ts_top70,retained,retained,119564,location,
loc_dist_ema20_atr_ts_bot70,retained,retained,281116,location,
loc_dist_ema20_atr_ts_top80,retained,retained,80001,location,
loc_dist_ema20_atr_ts_bot80,retained,retained,320679,location,
loc_dist_ema20_atr_ts_band20_80,retained,retained,245606,location,
loc_dist_ema20_atr_ts_band25_75,retained,retained,206501,location,
loc_dist_ema20_atr_ts_band30_70,retained,retained,162251,location,
loc_dist_ema20_atr_ts_band40_60,retained,retained,76271,location,
loc_dist_ema50_atr_ts_top20,retained,retained,325607,location,
loc_dist_ema50_atr_ts_bot20,retained,retained,75073,location,
loc_dist_ema50_atr_ts_top30,retained,retained,281815,location,
loc_dist_ema50_atr_ts_bot30,retained,retained,118865,location,
loc_dist_ema50_atr_ts_top40,retained,retained,235250,location,
loc_dist_ema50_atr_ts_bot40,retained,retained,165430,location,
loc_dist_ema50_atr_ts_top50,retained,retained,196501,location,
loc_dist_ema50_atr_ts_bot50,retained,retained,204229,location,
loc_dist_ema50_atr_ts_top60,retained,retained,158979,location,
loc_dist_ema50_atr_ts_bot60,retained,retained,241701,location,
loc_dist_ema50_atr_ts_top70,retained,retained,119564,location,
loc_dist_ema50_atr_ts_bot70,retained,retained,281116,location,
loc_dist_ema50_atr_ts_top80,retained,retained,80001,location,
loc_dist_ema50_atr_ts_bot80,retained,retained,320679,location,
loc_dist_ema50_atr_ts_band20_80,retained,retained,245606,location,
loc_dist_ema50_atr_ts_band25_75,retained,retained,206501,location,
loc_dist_ema50_atr_ts_band30_70,retained,retained,162251,location,
loc_dist_ema50_atr_ts_band40_60,retained,retained,76271,location,
loc_dist_ema200_atr_ts_top20,retained,retained,325607,location,
loc_dist_ema200_atr_ts_bot20,retained,retained,75073,location,
loc_dist_ema200_atr_ts_top30,retained,retained,281815,location,
loc_dist_ema200_atr_ts_bot30,retained,retained,118865,location,
loc_dist_ema200_atr_ts_top40,retained,retained,235250,location,
loc_dist_ema200_atr_ts_bot40,retained,retained,165430,location,
loc_dist_ema200_atr_ts_top50,retained,retained,196501,location,
loc_dist_ema200_atr_ts_bot50,retained,retained,204229,location,
loc_dist_ema200_atr_ts_top60,retained,retained,158979,location,
