feature_name,group,usage_count
mark_perp_dislocation,regime,440
mark_vs_perp_bps,regime,368
price_trend_15d_vol_norm,regime,292
asset_atr_level_pct,regime,258
dist_rolling_7d_high,location,247
up_down_semivol_ratio_tanh,regime,238
price_rv_7d_robust_z,regime,233
range_24h_pct,regime,224
dist_prior_day_high,location,222
return_autocorr_48,regime,214
zscore_price_200,location,211
price_trend_10d_vol_norm,regime,158
loc_bb_channel_pos_48,location,149
oi_vol_15d_robust_z,regime,132
oi_chg_8h_mkt_resid,regime,132
dist_ema200_atr,location,128
bars_in_high_vol_state_log_norm,location,125
price_rv_15d_robust_z,regime,121
pullback_depth,location,116
prior_volatility,regime,115
funding_persistence,regime,109
price_trend_7d_vol_norm,regime,103
oiw_z_delta_entry_dist_14d_atr,location,101
oi_value_log_7d_robust_z,regime,99
asset_funding_rate_abs_mean_7d,regime,96
loc_swing_range_pos_48,location,94
dist_funding_pressure_price_12h_atr,regime,92
loc_swing_range_pos_24,location,89
price_rv_10d_robust_z,regime,87
dist_oiw_abs_delta_12h_atr,regime,87
dist_local_swing,location,83
variance_ratio_10_48,regime,80
efficiency_ratio_20,regime,75
oiw_pos_delta_entry_dist_14d_atr,location,75
funding_vol_10d_robust_z,regime,66
funding_vol_7d_robust_z,regime,65
compression_ratio,regime,64
rolling_range_20,regime,63
compression_score,regime,63
oi_value_log_1d_robust_z,regime,62
loc_pullback_depth_48,location,61
oiw_entry_zone_1d_atr,regime,60
oiw_z_delta_entry_dist_7d_atr,location,60
asset_vol_level_pct,regime,60
loc_range_pos_48,location,59
trend_acceleration,regime,59
oi_vol_7d_robust_z,regime,55
ob_imbalance_mkt_resid,regime,54
oi_expansion_compression_balance_24h,regime,54
dist_funding_pressure_price_96h_atr,regime,53
loc_prev_week_range_pos_24,location,52
loc_session_pos_48,location,51
xasset_funding_ts_resid,regime,50
atr_compression_ratio,regime,49
funding_mean_10d_robust_z,regime,48
amihud_illiq,regime,47
funding_mean_15d_robust_z,regime,46
up_down_return_mass_ratio_tanh,regime,46
zscore_price_50,location,44
dist_oiw_z_delta_96h_atr,regime,44
loc_pullback_depth_24,location,41
oi_trend_7d_robust_z,regime,40
loc_prev_week_range_pos_48,location,40
choppiness_index_20,regime,39
dist_oiw_intensity_96h_atr,regime,39
ema50_slope,regime,37
oi_expansion_compression_balance_96h,regime,37
oi_chg_z_8h,regime,36
asset_funding_rate_mean_3d,regime,35
grind_score_surprise,regime,35
oi_vel_8h,regime,34
oi_value_z_30d,regime,34
direction_entropy_20,regime,33
atr_percentile,regime,33
loc_ema_stack_pos_48,location,32
donchian_zone_1d_atr,regime,32
ema_slope_norm,regime,31
loc_session_pos_24,location,31
oi_chg_8h,regime,30
oi_vol_10d_robust_z,regime,30
ob_pressure_mkt_resid,regime,30
oiw_intensity_entry_dist_7d_atr,location,30
asset_funding_z,regime,30
asset_funding_rate_mean_7d,regime,30
oi_rank,regime,29
spectral_entropy_ret_24,regime,29
true_range_percentile,regime,27
log_oi_to_volume_7d,regime,27
oi_z,regime,24
oiw_pos_delta_entry_dist_7d_atr,location,24
log_oi_to_volume_1d,regime,24
funding_mean_7d_robust_z,regime,23
prior_range,regime,23
ema20_slope_5h,regime,22
dist_range_mid_atr,location,22
funding_per_hour_z,regime,22
funding_mom_2h,regime,21
asset_funding_rate_mean_15d,regime,21
loc_ema_stack_pos_24,location,21
loc_prior_bar_pos_24,location,21
oi_to_volume_1d_z_90d,regime,20
oi_value_z_90d,regime,19
overext_surprise,regime,19
volume_autocorr_48,regime,19
loc_initial_balance_pos_48,location,18
dist_ema50_atr,location,18
loc_prev_day_range_pos_48,location,18
ob_depth_z_25bps,regime,18
asset_minus_mkt_oi_7d,regime,18
funding_vol_15d_robust_z,regime,17
range_expansion_ratio,regime,17
