fold_id,seed,regime_family,gain,split
0,42,asset_relative_funding,63.437782,16.0
0,42,asset_state,1107.3673,69.0
0,42,compression,999.58997,97.0
0,42,context,468.48364,52.0
0,42,crowding,51.441265,14.0
0,42,funding,912.84766,147.0
0,42,liquidity,419.3725,70.0
0,42,momentum,649.9118,68.0
0,42,open_interest,6270.507,759.0
0,42,orderbook,190.47742,31.0
0,42,path_structure,1176.0872,167.0
0,42,perp_tradeability,4593.329,564.0
0,42,residual,1193.5513,203.0
0,42,trend,407.0067,53.0
0,42,volatility,186.59837,30.0
0,42,volatility_term_structure,963.6805,99.0
1,42,asset_relative_funding,30.076939,5.0
1,42,asset_state,301.26343,22.0
1,42,compression,775.13055,32.0
1,42,context,416.79117,19.0
1,42,funding,137.27805,15.0
1,42,liquidity,58.76315,12.0
1,42,momentum,154.608,13.0
1,42,open_interest,2365.4297,171.0
1,42,orderbook,34.96555,3.0
1,42,path_structure,392.83173,39.0
1,42,perp_tradeability,2115.7156,144.0
1,42,residual,606.24493,48.0
1,42,trend,177.04054,24.0
1,42,volatility,6.01915,1.0
1,42,volatility_term_structure,277.3801,19.0
2,42,asset_state,128.6692,5.0
2,42,compression,86.830956,2.0
2,42,context,48.3246,2.0
2,42,funding,6.701388,2.0
2,42,momentum,12.707423,2.0
2,42,open_interest,197.40598,20.0
2,42,orderbook,32.667442,5.0
2,42,path_structure,136.06032,6.0
2,42,perp_tradeability,1325.4282,30.0
2,42,residual,398.92096,9.0
2,42,trend,140.23969,8.0
2,42,volatility,0.948821,1.0
2,42,volatility_term_structure,16.384369,4.0
3,42,asset_relative_funding,0.321342,1.0
3,42,asset_state,490.1069,23.0
3,42,compression,809.6302,17.0
3,42,context,100.90437,10.0
3,42,crowding,13.34244,2.0
3,42,funding,9.511175,5.0
3,42,liquidity,9.99209,1.0
3,42,momentum,48.43547,7.0
3,42,open_interest,640.84326,72.0
3,42,orderbook,29.35498,5.0
3,42,path_structure,430.55118,30.0
3,42,perp_tradeability,2717.0356,108.0
3,42,residual,1034.4922,25.0
3,42,trend,63.4495,9.0
3,42,volatility,37.556213,3.0
3,42,volatility_term_structure,21.67461,4.0
4,42,asset_relative_funding,61.265434,17.0
4,42,asset_state,688.7825,77.0
4,42,compression,1529.9756,94.0
4,42,context,326.62103,41.0
4,42,crowding,31.282825,10.0
4,42,funding,215.066,69.0
4,42,liquidity,250.57405,68.0
4,42,momentum,351.76376,51.0
4,42,open_interest,4579.525,702.0
4,42,orderbook,154.58319,16.0
4,42,path_structure,813.0874,130.0
4,42,perp_tradeability,4173.5537,467.0
4,42,residual,1976.3561,176.0
4,42,trend,442.3198,67.0
4,42,volatility,287.31528,48.0
4,42,volatility_term_structure,351.97086,63.0
