canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(*)|(dist_oiw_intensity_96h_atr>-0.93281758&funding_vol_15d_robust_z>-0.013125535&price_trend_15d_vol_norm>-0.041167248&range_24h_pct>0.036440261&up_down_semivol_ratio_tanh<=0.79490155),5,5,regime,compression|open_interest|path_structure|perp_tradeability,,compression|open_interest|path_structure|perp_tradeability
(*)|(loc_ema_stack_pos_24<=0.79511702&zscore_price_200>-1.4988674)|(funding_vol_15d_robust_z<=0.0014989024&mark_perp_dislocation>-0.0057205507&oiw_entry_zone_1d_atr>0.1778609),5,5,location|regime,open_interest|perp_tradeability,context|trend,context|open_interest|perp_tradeability|trend
(*)|(loc_ema_stack_pos_24>0.79511702&zscore_price_200>-1.4988674)|(mark_perp_dislocation>-0.0057205507),3,3,location|regime,perp_tradeability,context|trend,context|perp_tradeability|trend
(*)|(dist_prior_day_high<=0.077297665)|(atr_compression_ratio>-0.50529891&dist_funding_pressure_price_96h_atr>1.2137506&mark_vs_perp_bps<=-1.838264),4,4,location|regime,perp_tradeability|volatility_term_structure,context,context|perp_tradeability|volatility_term_structure
(*)|(dist_prior_day_high<=0.077297665)|(log_oi_to_volume_7d>3.1026056&mark_vs_perp_bps>-1.838264),3,3,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(loc_swing_range_pos_48>0.16170748)|(dist_funding_pressure_price_96h_atr<=-0.70805538&mark_perp_dislocation<=-0.00030490762),3,3,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(*)|(ema20_slope_5h<=-0.52984583&mark_perp_dislocation>-0.00030490762&price_rv_15d_robust_z>-0.042270649),3,3,regime,open_interest|perp_tradeability|trend,,open_interest|perp_tradeability|trend
(*)|(zscore_price_200>-1.551742)|(dist_funding_pressure_price_12h_atr>0.14138405&mark_perp_dislocation<=-0.001705003&prior_volatility<=0.50485706),4,4,location|regime,context|perp_tradeability,context,context|perp_tradeability
(*)|(zscore_price_200>-1.551742)|(mark_perp_dislocation>-0.001705003&oi_vol_15d_robust_z<=-0.81928188),3,3,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(loc_range_pos_48>0.19456619&zscore_price_200>-1.551742)|(dist_funding_pressure_price_12h_atr<=1.1109324&mark_perp_dislocation>-0.001705003&oi_vol_15d_robust_z>-0.81928188&spectral_entropy_ret_24<=0.068812579),6,6,location|regime,open_interest|path_structure|perp_tradeability,context,context|open_interest|path_structure|perp_tradeability
(*)|(oiw_z_delta_entry_dist_14d_atr<=1.083344&zscore_price_200>-1.6488744)|(funding_persistence<=0.5089286&oi_vol_15d_robust_z<=-0.34144706),4,4,location|regime,funding|open_interest,context|open_interest_location,context|funding|open_interest|open_interest_location
(*)|(oiw_pos_delta_entry_dist_14d_atr<=0.3188681&zscore_price_200>-1.6488744)|(mark_vs_perp_bps>0.27997997&oi_vol_15d_robust_z>-0.34144706),4,4,location|regime,open_interest|perp_tradeability,context|open_interest_location,context|open_interest|open_interest_location|perp_tradeability
(*)|(oiw_pos_delta_entry_dist_14d_atr>0.3188681&zscore_price_200>-1.6488744)|(mark_vs_perp_bps>0.27997997&oi_vol_15d_robust_z>-0.34144706),4,4,location|regime,open_interest|perp_tradeability,context|open_interest_location,context|open_interest|open_interest_location|perp_tradeability
(*)|(zscore_price_200>-1.7884532)|(dist_funding_pressure_price_96h_atr>2.0389092&mark_vs_perp_bps<=0.1083747&prior_volatility<=0.24803476),4,4,location|regime,context|perp_tradeability,context,context|perp_tradeability
(*)|(loc_pullback_depth_24<=0.18625288&zscore_price_200>-1.7884532)|(asset_minus_mkt_oi_1d>-0.024960624&mark_vs_perp_bps>0.1083747),4,4,location|regime,open_interest|perp_tradeability,context|path_structure,context|open_interest|path_structure|perp_tradeability
(*)|(dist_prior_day_high<=0.042658377&oiw_pos_delta_entry_dist_14d_atr<=1.0612636)|(atr_compression_ratio>-1.3570714&dist_funding_pressure_price_96h_atr>-1.4720598&up_down_return_mass_ratio_tanh<=0.43432254),5,5,location|regime,path_structure|perp_tradeability|volatility_term_structure,context|open_interest_location,context|open_interest_location|path_structure|perp_tradeability|volatility_term_structure
(*)|(dist_prior_day_high>0.042658377&loc_pullback_depth_24>0.16385701&loc_swing_range_pos_24>-0.33462322)|(atr_compression_ratio>-1.3570714&oiw_entry_zone_1d_atr<=0.46309638),5,5,location|regime,perp_tradeability|volatility_term_structure,context|path_structure,context|path_structure|perp_tradeability|volatility_term_structure
(*)|(*)|(asset_atr_level_pct<=0.83334416&mark_perp_dislocation<=0.010399206&range_24h_pct>0.037996221&up_down_semivol_ratio_tanh>0.99478406),4,4,regime,asset_state|compression|path_structure|perp_tradeability,,asset_state|compression|path_structure|perp_tradeability
(*)|(*)|(asset_atr_level_pct>0.83334416&mark_perp_dislocation<=0.010399206),2,2,regime,asset_state|perp_tradeability,,asset_state|perp_tradeability
(*)|(*)|(asset_atr_level_pct<=0.61785531&compression_ratio>-1.2652018&mark_vs_perp_bps<=-0.064270787&variance_ratio_10_48<=-0.46822497),4,4,regime,asset_state|perp_tradeability|volatility|volatility_term_structure,,asset_state|perp_tradeability|volatility|volatility_term_structure
(*)|(dist_prior_day_high<=0.070059732)|(asset_atr_level_pct>0.61785531&asset_funding_rate_abs_mean_7d>0.000024576291),3,3,location|regime,asset_state|perp_tradeability,context,asset_state|context|perp_tradeability
(*)|(dist_prior_day_high>0.070059732)|(asset_atr_level_pct>0.61785531),2,2,location|regime,asset_state,context,asset_state|context
(*)|(dist_rolling_7d_high<=0.2939415&dist_rolling_7d_high>0.021581128)|(funding_vol_10d_robust_z<=1.0712978&price_rv_10d_robust_z<=-0.32066995&return_autocorr_48<=0.96513724&variance_ratio_10_48>-0.52678269),6,6,location|regime,momentum|open_interest|volatility,context,context|momentum|open_interest|volatility
(*)|(dist_rolling_7d_high>0.2939415)|(*),1,1,location,,context,context
(*)|(zscore_price_200>-1.9779835)|(mark_perp_dislocation<=-0.0055668689&price_rv_15d_robust_z>-1.4350218&range_24h_pct<=0.079576872),4,4,location|regime,compression|open_interest|perp_tradeability,context,compression|context|open_interest|perp_tradeability
(*)|(distance_to_ema<=0.65842265&zscore_price_200>-1.9779835)|(asset_funding_rate_mean_3d<=0.000017230419&price_rv_15d_robust_z>-1.4350218&range_24h_pct>0.079576872),5,5,location|regime,compression|open_interest|perp_tradeability,context,compression|context|open_interest|perp_tradeability
(*)|(zscore_price_200>-1.9779835)|(asset_funding_rate_mean_3d>0.000017230419&price_rv_15d_robust_z>-1.4350218&range_24h_pct>0.079576872),4,4,location|regime,compression|open_interest|perp_tradeability,context,compression|context|open_interest|perp_tradeability
(*)|(dist_rolling_7d_high<=0.29888538&loc_pullback_depth_24<=0.093450524)|(mark_vs_perp_bps>-0.63802123),3,3,location|regime,perp_tradeability,context|path_structure,context|path_structure|perp_tradeability
(*)|(dist_rolling_7d_high>0.29888538)|(*),1,1,location,,context,context
(*)|(loc_session_pos_24>0.028555559)|(mark_perp_dislocation<=0.0044883182&price_rv_15d_robust_z<=-0.43505031&spectral_entropy_ret_24<=0.21042775),4,4,location|regime,open_interest|path_structure|perp_tradeability,context,context|open_interest|path_structure|perp_tradeability
(*)|(dist_ema200_atr>0.02078647&loc_session_pos_24>0.028555559)|(mark_perp_dislocation<=0.0044883182&price_rv_15d_robust_z>-0.43505031),4,4,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(*)|(mark_perp_dislocation>0.0044883182&price_trend_7d_vol_norm<=-0.050785579),2,2,regime,open_interest|perp_tradeability,,open_interest|perp_tradeability
(*)|(*)|(asset_atr_level_pct<=0.76582986&mark_perp_dislocation<=0.0036906584&ob_imbalance_mkt_resid>-2.5014901&up_down_semivol_ratio_tanh>0.39794227),4,4,regime,asset_state|path_structure|perp_tradeability|residual,,asset_state|path_structure|perp_tradeability|residual
(*)|(oiw_pos_delta_entry_dist_14d_atr<=-0.47926804)|(mark_perp_dislocation>0.0036906584),2,2,location|regime,perp_tradeability,open_interest_location,open_interest_location|perp_tradeability
(*)|(*)|(mark_vs_perp_bps<=2.0213585&oi_vol_7d_robust_z>0.049982678&rolling_range_20>-0.67868763&up_down_semivol_ratio_tanh<=0.27316299),4,4,regime,compression|open_interest|path_structure|perp_tradeability,,compression|open_interest|path_structure|perp_tradeability
(*)|(zscore_price_200>-1.2538211)|(mark_vs_perp_bps>2.0213585&rolling_range_20>-0.67868763&up_down_semivol_ratio_tanh<=0.27316299),4,4,location|regime,compression|path_structure|perp_tradeability,context,compression|context|path_structure|perp_tradeability
(*)|(*)|(range_24h_pct<=0.068376504&rolling_range_20>-0.67868763&up_down_semivol_ratio_tanh>0.27316299),3,3,regime,compression|path_structure,,compression|path_structure
(*)|(*)|(log_oi_to_volume_7d<=1.6489418&mark_perp_dislocation<=0.016243881&mark_perp_dislocation>-0.00092402869&oi_vel_4h>0.034188662),4,4,regime,open_interest|perp_tradeability,,open_interest|perp_tradeability
(*)|(*)|(log_oi_to_volume_7d>1.6489418&mark_perp_dislocation<=0.016243881&mark_perp_dislocation>-0.00092402869),3,3,regime,open_interest|perp_tradeability,,open_interest|perp_tradeability
(*)|(*)|(mark_perp_dislocation>0.016243881),1,1,regime,perp_tradeability,,perp_tradeability
(*)|(dist_rolling_7d_high<=0.27331308)|(mark_vs_perp_bps>0.9817664&oi_value_log_7d_robust_z<=-0.44718361),3,3,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(dist_rolling_7d_high>0.27331308)|(*),1,1,location,,context,context
(*)|(loc_session_pos_24<=0.73853421&pullback_depth<=1.1500717)|(range_24h_pct<=0.087156564&range_24h_pct>0.033884685&up_down_semivol_ratio_tanh>0.089672357),5,5,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(pullback_depth>1.1500717)|(range_24h_pct<=0.087156564&range_24h_pct>0.033884685),3,3,location|regime,compression,context,compression|context
(*)|(*)|(asset_atr_level_pct<=0.9374783&compression_score<=-0.89424533&dist_oiw_z_delta_96h_atr>-1.7540926),3,3,regime,asset_state|perp_tradeability|volatility_term_structure,,asset_state|perp_tradeability|volatility_term_structure
(*)|(zscore_price_50<=-0.64747834)|(asset_atr_level_pct<=0.9374783&compression_score>-0.89424533&price_trend_15d_vol_norm<=0.00089721562&return_autocorr_48>-1.2759655&spike_score_surprise>-0.11074147),6,6,location|regime,asset_state|momentum|open_interest|residual|volatility_term_structure,context,asset_state|context|momentum|open_interest|residual|volatility_term_structure
(*)|(zscore_price_50>-0.64747834)|(asset_atr_level_pct<=0.9374783&compression_score>-0.89424533&dist_funding_pressure_price_12h_atr<=0.84301978&price_trend_15d_vol_norm<=0.00089721562&return_autocorr_48>-1.2759655),6,6,location|regime,asset_state|momentum|open_interest|perp_tradeability|volatility_term_structure,context,asset_state|context|momentum|open_interest|perp_tradeability|volatility_term_structure
(*)|(bars_in_high_vol_state_log_norm<=-0.18954138&loc_pullback_depth_48<=0.29130167)|(mark_perp_dislocation<=0.0087954169&ob_pressure_mkt_resid>-0.0014901161&range_24h_pct>0.039192505&volume_trend_48<=0.25122517),6,6,location|regime,compression|liquidity|perp_tradeability|residual,context|path_structure,compression|context|liquidity|path_structure|perp_tradeability|residual
(*)|(bars_in_high_vol_state_log_norm>-0.18954138&loc_initial_balance_pos_24<=0.68243968)|(mark_perp_dislocation<=0.0087954169&ob_pressure_mkt_resid>-0.0014901161&range_24h_pct>0.039192505),5,5,location|regime,compression|perp_tradeability|residual,context,compression|context|perp_tradeability|residual
(*)|(dist_ma100_atr>-0.017208023)|(mark_perp_dislocation>0.0087954169),2,2,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(*)|(asset_atr_level_pct<=0.91523659&mark_perp_dislocation<=0.011047&price_rv_15d_robust_z<=-0.55190259&rolling_range_20>-1.0398039&volume_percentile>-0.10103907),5,5,regime,asset_state|compression|liquidity|open_interest|perp_tradeability,,asset_state|compression|liquidity|open_interest|perp_tradeability
(*)|(oiw_pos_delta_entry_dist_7d_atr<=1.0417534)|(asset_atr_level_pct<=0.91523659&mark_perp_dislocation<=0.011047&oi_value_log_1d_robust_z<=0.066135146&price_rv_15d_robust_z>-0.55190259&rolling_range_20>-1.0398039),6,6,location|regime,asset_state|compression|open_interest|perp_tradeability,open_interest_location,asset_state|compression|open_interest|open_interest_location|perp_tradeability
(*)|(*)|(asset_atr_level_pct>0.91523659),1,1,regime,asset_state,,asset_state
(*)|(oiw_z_delta_entry_dist_14d_atr<=1.1701177&zscore_price_200>-2.0537326)|(oiw_entry_zone_1d_atr<=0.64619905&prior_volatility>-0.030382007&true_range_percentile<=1.0963777&volume_trend_48<=0.68269712),6,6,location|regime,context|liquidity|perp_tradeability|volatility,context|open_interest_location,context|liquidity|open_interest_location|perp_tradeability|volatility
(*)|(loc_session_pos_24<=0.64133286&oiw_z_delta_entry_dist_14d_atr<=1.1701177&zscore_price_200>-2.0537326)|(oiw_entry_zone_1d_atr>0.64619905&true_range_percentile<=1.0963777&volume_trend_48<=0.68269712),6,6,location|regime,liquidity|perp_tradeability|volatility,context|open_interest_location,context|liquidity|open_interest_location|perp_tradeability|volatility
(*)|(oiw_z_delta_entry_dist_14d_atr<=1.1701177&zscore_price_200>-2.0537326)|(true_range_percentile>1.0963777),3,3,location|regime,volatility,context|open_interest_location,context|open_interest_location|volatility
(*)|(dist_prior_day_high<=0.084958099)|(mark_vs_perp_bps>1.1764557&price_rv_7d_robust_z<=-0.62546623),3,3,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(dist_prior_day_high<=0.084958099&zscore_price_200<=-0.24351896)|(mark_vs_perp_bps>1.1764557&oi_vel_8h<=0.1378755&price_rv_7d_robust_z>-0.62546623),5,5,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(dist_prior_day_high>0.084958099)|(*),1,1,location,,context,context
