timestamp,decision_ts,signal_bar_ts,symbol,side,strategy_id,run_id,model_artifact_run_id,feature_contract_hash,feature,live_value,oos_value,abs_diff,rel_diff,live_feature_ts,oos_feature_ts,live_feature_bar_ts,oos_feature_bar_ts,live_feature_available_ts,oos_feature_available_ts,live_source_max_ts,oos_source_max_ts,feature_bar_after_decision,feature_available_after_decision,source_max_after_decision,lookahead_violation,availability_unknown,parity_status
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,G_LIQ_EXCEL,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,G_LIQ_GOOD,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,G_LIQ_GREAT,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,G_MR_SPIKE,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,G_VOL_LIQ_GT1,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,G_VOL_LIQ_GT2,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,G_VOL_LIQ_GT3,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,a_funding_proxy,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,adx_zscore,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,ambig,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,amihud_illiq,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,amihud_z,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,asset_atr_level,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,asset_vol_level,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,asym_ft,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,asym_ratio,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,atr_change_rate_ts_continuous,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,atr_pct_change,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,be_vol_units,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,beta_24h,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,chop_score,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,choppiness_index_20,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,coherence_24,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,complexity_regime_24h,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,compression_score,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,cusum_high,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,cusum_strength_norm,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,cvar_5pct,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,direction_entropy_20,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,dlog_vol_5h,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,down_up_vol_ratio_24,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,downside_semivariance_24,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,draw_sym_10h,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,dv_z,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,efficiency,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,efficiency_ratio_20,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,ema20_gt_ema50,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,ema50_ema200_spread_atr,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,ema50_ema200_spread_continuous,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,ema50_gt_ema200,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,ema50_slope,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,entropy_jump_24h,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,evr6_x_volz,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,ffd_amihud_04,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,2026-05-10 20:03:04.160509+00:00,QNT_USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,ffd_amihud_06,,,,,,,,,,,,,False,False,False,False,True,missing_timestamp
