,open,high,low,close,volume,bar_duration,ms__pca_0,ms__pca_1,ms__pca_2,ms__pca_3,ms__state_id,ms__state_prob_0,ms__state_prob_1,ms__state_prob_2,ms__state_prob_3,ca__vpin_spill_q50,ca__vpin_spill_resid_q50,ca__vpin_spill_q75,ca__vpin_spill_resid_q75,ca__vpin_spill_q90,ca__vpin_spill_resid_q90,ca__beta_short_w24,ca__beta_long_w96,ca__beta_shift,ca__downside_beta_long_w96,ca__active_ret_z_w48,ca__active_ret_trend,ca__active_ret_mr,ca__active_ret_voladj,ca__lead_lag_w48,ca__lead_lag_sign_persistence,ca__corr_shock,ca__vol_shock,ca__volume_shock,ca__delta_volume_shock_12,ca__ect_value,ca__ect_half_life,ca__ect_rank_stability,ca__ect_pvalue,ca__ect_active,vol_regime,volatility_1d,geo_atr_14,regime_0,regime_1,regime_2,regime_3,causal_surprise,surprise_strength,surprise_zone,zone_score,weight,weight_vector,surprise_consensus,surprise_gap_specialist,surprise_fractal_efficiency_specialist,surprise_volume_specialist,surprise_trend_specialist,surprise_volatility_specialist,surprise_ca__volume_shock,surprise_ca__delta_volume_shock_12,surprise_ca__active_ret_voladj,surprise_ca__active_ret_mr,surprise_ca__vol_shock,surprise_ca__ect_half_life,surprise_ms__pca_0,surprise_ca__active_ret_z_w48,surprise_ms__pca_1,surprise_ms__state_id,surprise_ms__pca_2,surprise_ms__state_prob_2,surprise_ms__state_prob_0,surprise_ca__downside_beta_long_w96,surprise_ca__beta_short_w24,surprise_ms__state_prob_1,surprise_ca__beta_long_w96,surprise_ca__lead_lag_sign_persistence,surprise_ms__state_prob_3,surprise_ca__beta_shift,surprise_ca__vpin_spill_resid_q90,surprise_ca__vpin_spill_resid_q50,surprise_ca__vpin_spill_resid_q75,surprise_ca__vpin_spill_q90,surprise_ca__corr_shock,surprise_ca__lead_lag_w48,surprise_ca__vpin_spill_q75,surprise_ca__vpin_spill_q50,surprise_ca__ect_pvalue,surprise_ms__pca_3,zone_score_sq,zone_score_change,gate_mask_other
2022-04-19 14:00:00,3084.0,3106.5400390625,3083.780029296875,3105.800048828125,29705752.125,360.0,-0.2653741501120494,-0.13999074923211455,-0.6649694173904757,7.141929761539078e-05,2,1.0898178198532461e-05,7.481191387215794e-13,0.9999891018210525,0.0,0.5765824236481767,-0.047190614791422614,0.6067381212136767,-0.07734631235692258,0.6330518800938824,-0.10366007123712828,0.9986891079875414,1.0019578501370325,-0.003268742149491133,1.003104023609185,-0.6405857004930344,-5.471642648604806e-06,-2.179422988124347,-0.007525190530148275,-0.001029728969467597,0.08333333333333333,2.9725022914872667e-05,-0.0036410492639775693,4.638617248380721,5.235162072230954,-0.0005810431795616466,10.922268933062092,0.5,0.01,True,Trending,0.003317344207865514,14.843575613839286,0.0,0.009850375,1e-45,0.9901496,1,2543089.965387366,2,0.48456652111537835,5.217337204479469,5.217337204479469,21.678837478565374,0.06006804757936512,0.03694869941891228,0.5,0.3715146730101285,0.5,0.5000000008947648,0.5000000016062945,0.4983358258720137,0.4974519292034053,0.499804738349893,0.3635358618660575,0.37637551605682024,0.4980835741035033,0.028267698963152694,0.5,0.1109607012778579,0.49999380227959833,0.09625530871096012,0.0582126764488021,0.05455921557857646,0.04196217057460164,0.05374841686705126,0.05268589555164078,0.5,0.09854045734866053,0.2637116511292215,0.13023574203253038,0.2186169396192344,0.4999964705596952,0.33544114621820526,0.032738305216152876,0.49999629399759726,0.4999946073167988,0.0042331195996479325,0.49632488338349784,0.2348047133858604,-0.11974672343492954,1
2022-06-13 12:32:00,1246.6700439453125,1255.3299560546875,1239.010009765625,1254.4100341796875,21733410.0,420.0,-0.6794399717302003,-1.4312437133987186,0.6568670193125188,-0.00016422498131256645,0,0.9331846102483429,1.3112150748294002e-12,0.06681538975034453,0.0,0.550540167053939,0.03462528394651765,0.5809677883941639,0.00419766260629284,0.6084971590810365,-0.023331708080579827,1.0128154457464777,1.0162678183869096,-0.0034523726404318555,1.0284104492268336,-0.9153950733455142,-3.2494743212047465e-05,0.33981222534925554,-0.002259512262127341,-0.0035936549357277053,0.375,-1.6377168178594026e-05,-0.008096640484044348,1.0505625046384224,1.994108129731428,-0.00014379250776741515,12.57012996762248,0.5,0.01,True,Trending,0.008686081156546956,17.26068115234375,2.2609085e-11,0.0027018562,0.0018915063,0.9954066,1,3812.7696651069364,1,0.0,0.04603898797179594,0.04603898797179594,17.37312502665912,0.06006804757936512,0.4545055494604263,0.5,0.027302251548329683,0.5,0.499999998903104,0.49999999653370997,0.49832800870407257,0.4940358004577421,0.4998174669665897,0.3686183018777961,0.48477562983585526,0.4996050123595151,0.20909102598463114,0.10717983915481048,0.1086977719595479,0.1069020731961454,0.49819732175153375,0.06182520653519675,0.056643410440726384,0.04196217057467246,0.055919813159176913,0.1223925774679277,0.5,0.09884686219560772,0.05207571498904069,0.08841545990519281,0.03280913492639027,0.3549249426527999,0.3353362782658694,0.03685414869312954,0.3137020748566689,0.2518327703696983,0.0042331195996479325,0.4986698284303556,0.0,0.0,1
2022-06-14 13:17:00,1208.2900390625,1229.0,1207.0699462890625,1223.800048828125,22008753.75,300.0,-0.6862859353759106,-1.452592664190055,0.6787216224185659,-0.00016812100963134756,0,0.9306670905727114,1.393487991073985e-12,0.06933290942589587,0.0,0.550606929959938,-0.0009694707005595271,0.5810394365229219,-0.031401977263543435,0.608589853152862,-0.0589523938934835,1.0126187674213254,1.015960071234961,-0.003341303813635621,1.02846552533475,-0.8186612014340745,-3.6764865855064095e-05,-1.1993146251149367,-0.010432139260397462,-0.0039827787171218265,0.3333333333333333,-2.781253150851981e-05,-0.0010192814455236565,1.7967477088195392,2.914591029302076,0.00010531175100680912,13.849531531805887,0.5,0.01,True,Chaos,0.007823237182803386,16.479291643415177,3.5336124e-19,4.3044545e-07,6.9531495e-07,0.99999887,1,5637.106146002309,1,0.23311464598293477,1.6051430941518041,1.6051430941518041,24.26354372906563,0.06006804757936512,0.3374232021853008,0.5,0.027302251548329683,0.5,0.4999999993172972,0.4999999979743609,0.49834014138600824,0.4956318332327976,0.4997972485521403,0.372584592593761,0.4866095300214771,0.4990694584260568,0.21518927282968625,0.10717983915481048,0.11489597305372809,0.1074500645560833,0.49669176370730567,0.061833292571051066,0.056613885317235706,0.041962170574682794,0.05587225883065495,0.1089708543688239,0.5,0.09866143212572077,0.11202585962218603,0.02941791258073815,0.06920338817543321,0.3554414832788203,0.33542611965645125,0.0375208123415825,0.31417085719100096,0.2523590689027573,0.0042331195996479325,0.4987682723789114,0.054342438171749004,-0.05562138047710616,1
2022-06-19 10:12:00,992.7899780273438,1007.3599853515625,988.0,1006.0,24631805.5625,1020.0,-0.7349972039108746,-1.604497425704258,0.8342242653942955,-0.00019584252430436845,0,0.8868480112882005,2.6199366660181792e-12,0.11315198870918032,0.0,0.5517690521223969,0.06091282510838325,0.5822865740369843,0.03039530319379591,0.6102033094466683,0.002478567784111818,1.0173890604115785,1.0190788451519663,-0.001689784740387834,1.0309364927651412,-0.8253381265516692,-4.9828406191317775e-05,-0.5810772224847859,-0.008454937909439133,-0.0018017931694924716,0.9166666666666666,-2.709429376612782e-05,-0.0008968556490707158,2.0503020792062716,1.7302739068195483,0.001932010283414165,30.958718784680986,0.5,0.01,True,Chaos,0.010670514607572235,13.557856968470983,2.8202513e-23,2.1748514e-08,4.019548e-09,1.0,1,3943.921376860647,1,0.0,0.05972625466611365,0.05972625466611365,22.32412128947717,0.06006804757936512,0.23624936650267025,0.5,0.027302251548329683,0.5,0.4999999994580404,0.4999999961207822,0.49833720612950044,0.4944838009526546,0.49979689880932815,0.4270856578365545,0.499665834447479,0.49910642425988805,0.2622520262322787,0.10717983915481048,0.16833997915619486,0.11739040573776335,0.47052001860210846,0.062197087208286025,0.05733409050535084,0.041962170574837025,0.05635594992573176,0.4347094216235282,0.5,0.09594056246485093,0.032663938718529,0.19393639533085866,0.06735621901558084,0.364485618147986,0.3354204765047677,0.033928608287595696,0.32239087140529377,0.2616363350365192,0.0042331195996479325,0.4994687355513682,0.0,0.0,1
2022-06-19 18:58:00,1060.43994140625,1104.7900390625,1057.0699462890625,1103.989990234375,36485848.4375,1200.0,-0.7130816131948602,-1.5361542541695339,0.7642623781100739,-0.00018337039233421194,0,0.9134482933936928,1.891989642625586e-12,0.08655170660441504,0.0,0.5510635806391525,-0.006650015436131529,0.5815294958053558,-0.03711593060233487,0.6092238581136513,-0.06481029291063034,1.0166675351260617,1.0178564949885398,-0.001188959862478134,1.0325361077978887,-0.5028937221615378,-7.649034843402376e-05,-5.609223648883135,-0.07344201756373549,-0.002450748769868491,0.5416666666666666,4.326724514036595e-05,0.002653168770996084,4.926063617918364,5.666462190534856,-0.002405457010929979,29.0956594470825,0.5,0.01,True,Trending,0.011169514789807647,17.592154366629465,0.0,2.0575008e-27,0.0,1.0,1,5984.754823811199,3,0.99,3.340937370385732,3.340937370385732,25.741903029073235,0.06006804757936512,0.06898656636950688,0.5,0.027302251548329683,0.5,0.5000000010543209,0.5000000022813238,0.49843368283113154,0.5038214058536057,0.49980191619872005,0.42103818699518514,0.49379057659801684,0.4973212760129647,0.24028728051457202,0.10717983915481048,0.14217941512452342,0.1112647007866403,0.48639739939314247,0.06243365931710651,0.057224606953613553,0.041962170574745494,0.056165908060417116,0.1908276192923533,0.5,0.09512880556804164,0.12636441365709614,0.03557218627468478,0.08060358921903082,0.3589834775251225,0.3355475578216544,0.03496131747403195,0.3173873743497719,0.2559783844788506,0.0042331195996479325,0.49915359112502383,0.9801,0.99,1
2022-06-20 10:55:00,1150.7900390625,1170.0,1149.0899658203125,1165.68994140625,24009263.25,420.0,-0.6992823376377683,-1.493121589950079,0.7202104803702738,-0.0001755172439490723,0,0.9239507738936638,1.5950215316197498e-12,0.07604922610474109,0.0,0.5507850473381594,0.024745143271977854,0.5812305857163024,-0.005700395106165157,0.6088371493889813,-0.03330695877884404,1.0122058374345297,1.0123973292590813,-0.00019149182455158176,1.0239963319268137,-0.6941502496371422,-3.094078143936852e-05,-1.241425361159452,-0.011025865165179071,-0.007073073479881106,0.7916666666666666,-2.7387512460785857e-05,0.001548784350416943,1.8159271672898085,2.4285870312882984,-0.006435314893549204,28.41522361601773,0.5,0.01,True,Trending,0.00787020218802482,14.142857142857142,2.084176e-21,4.496279e-06,6.1935493e-06,0.99998933,1,4995.545736305522,1,0.0,0.2488593944421402,0.2488593944421402,20.88623544451933,0.06006804757936512,0.10896942202068396,0.5,0.027302251548329683,0.5,0.49999999932794337,0.49999999721371435,0.4983410228024958,0.4957100323268679,0.49979876122218697,0.4188352931652535,0.4900919642393515,0.49838012378135654,0.22711838086953112,0.10717983915481048,0.12751041383804568,0.10892411516467258,0.4926755572475394,0.061180348061095395,0.056551943807355336,0.04196217057470815,0.055324492811130915,0.34149137122842693,0.5,0.09353036262927869,0.0648421052296717,0.06448901180358106,0.03421281781469912,0.35682119512334515,0.3354227803011199,0.04324181404405195,0.3154233703836753,0.25376674675159794,0.0042331195996479325,0.4989551589850122,0.0,-0.12324307653269519,1
2022-06-23 20:12:00,1123.760009765625,1140.5999755859375,1120.0,1140.5899658203125,25933932.75,1200.0,-0.7048959803231861,-1.5106275814588457,0.7381311032683875,-0.0001787119601359718,0,0.920146788510479,1.7040557053672715e-12,0.07985321148781634,0.0,0.5508859311415373,0.04381301176107599,0.581338850099377,0.013360092803236245,0.6089772143256673,-0.014278271423054045,1.0117025956676586,1.0100951121363535,0.0016074835313051317,1.0224286859380713,-0.8513938628564256,-2.2742536075732348e-05,-3.974121993312081,-0.01830200535206019,0.003575064157791838,0.41666666666666663,-1.0677601300579376e-05,0.005951281461154423,3.2394082352810667,1.1857439511380474,0.00018239013398524406,9.530894145688281,0.5,0.01,True,Chaos,0.006144898584009294,11.584987095424108,1.8076967e-25,4.6505556e-07,3.4320312e-08,0.9999995,1,5541.361230159191,2,0.6186320361021611,1.3077561177934467,1.3077561177934467,25.745427753368574,0.06006804757936512,0.3831022554554681,0.5,0.027302251548329683,0.5,0.5000000001180905,0.4999999952685364,0.49835182460577176,0.5007848892789453,0.49981133816090106,0.3592680392660015,0.49159647789257804,0.49925067817925106,0.23241331315270417,0.10717983915481048,0.13331543836795695,0.1097668385777262,0.4904012454973549,0.06095284743589296,0.05647654122282687,0.04196217057472186,0.054973223657109,0.13721285637572225,0.5,0.09580674154260212,0.042579202024432564,0.11757400678758542,0.04231399307815343,0.35760370018588594,0.3352915043410553,0.036822584928468516,0.3161339703989665,0.2545663356239912,0.0042331195996479325,0.4990358825438344,0.3827055960919056,0.3942528121001659,1
2022-07-04 11:55:00,1083.4300537109375,1104.0,1082.1400146484375,1101.489990234375,34356757.875,540.0,-0.7136407414962203,-1.5378978805177779,0.7660473024456331,-0.0001836885914671157,0,0.9129359467340774,1.906222986705928e-12,0.08706405326401617,0.0,0.5510771685527209,-0.03286133641718758,0.5815440777433064,-0.06332824560777306,0.6092427231677354,-0.09102689103220207,1.010675040120485,1.0095449369421692,0.0011301031783157445,1.0250870384094781,-0.5624366254675552,-1.8865963258132065e-05,-4.789876544734782,-0.026220330822628736,-0.0014924653863031545,0.6666666666666666,-4.4353721123324696e-05,-9.238573959879925e-05,6.052535402323387,6.621891717998193,-0.0007131914924514149,26.990295760148467,0.5,0.01,True,Trending,0.005407026100840303,8.769287109375,0.0,5.9666622e-06,0.0,0.99999404,1,4501.642538536905,2,0.49534858568602064,0.16175860638739115,0.16175860638739115,24.878557413367393,0.06006804757936512,0.45028888973495496,0.5,0.027302251548329683,0.5,0.5000000016796039,0.5000000037766699,0.4983635797677847,0.5022998329614882,0.49979460062074466,0.41423269218633885,0.4939404565132198,0.49765091946942974,0.24083172072494072,0.10717983915481048,0.14280246815376663,0.11138000058247276,0.48609122323669524,0.06133910207599252,0.0563228722026054,0.04196217057474728,0.054889590174017885,0.2591006209173271,0.5,0.0950338129316789,0.21054963582035252,0.0836237058461514,0.15734853164816648,0.35908910907652064,0.33555609581896595,0.03344678000741001,0.3174833530090343,0.2560865994015438,0.0042331195996479325,0.49916163133759117,0.24537022134114092,-0.49465141431397935,1
2022-07-06 23:04:00,1187.6199951171875,1202.1600341796875,1186.1700439453125,1200.6099853515625,28400421.0625,720.0,-0.6914724236959436,-1.4687665864681274,0.6952786258755586,-0.0001710726328673947,0,0.9283103293154096,1.4661905224316653e-12,0.07168967068312394,0.0,0.5506694308775781,0.018165011577999768,0.5811065104502701,-0.01227206799469216,0.6086766291223141,-0.03984218666673622,1.0081400329237427,1.008683433070093,-0.0005434001463502369,1.0194791853350074,-0.6383196897141038,-2.2419004147800572e-05,-1.3113644085726923,-0.010173894179728787,-0.0035921103018245054,1.0,2.45269690823946e-06,0.0019463631434845086,4.730505915861656,5.106494773972231,-0.002639458695065322,18.542039737665224,0.5,0.01,True,Trending,0.005940688456077131,12.146432059151786,1.4951564e-31,0.00039750195,8.994949e-17,0.9996025,1,5841.322468726385,2,0.28002498847262935,2.447532144338449,2.447532144338449,25.626825207666325,0.06006804757936512,0.35134389562476814,0.5,0.027302251548329683,0.5,0.5000000009457705,0.500000001404917,0.4983397580079744,0.495839908698372,0.4997998970148845,0.3872757530669147,0.48799913185925003,0.4980710288050987,0.21989456397695314,0.10717983915481048,0.11979446081722009,0.1079653011782265,0.49528239822754566,0.060526951674426115,0.055945446476782214,0.04196217057469193,0.05475887157900859,0.5,0.5,0.09409152708561343,0.07472803649059047,0.05205432491965858,0.0410603273649047,0.3559253504589912,0.3352268974174566,0.036851525194421815,0.3146100550715775,0.252852429659024,0.0042331195996479325,0.4988428533807767,0.0784139941690962,-0.2956215606906015,1
2022-07-13 23:15:00,1084.8699951171875,1114.8399658203125,1084.050048828125,1113.2900390625,23193208.7265625,1500.0,-0.7110016449933261,-1.529667930098865,0.7576224247199899,-0.00018218668534499295,0,0.9152901509810533,1.840682759296275e-12,0.08470984901710528,0.0,0.5510147329193378,-0.06629191635929033,0.581477074608439,-0.09675425804839155,0.6091560393541255,-0.12443322279407809,1.0107653150983231,1.0097735193634585,0.0009917957348646311,1.0191373473322471,-0.41674169787924914,-2.745031746240602e-05,-5.790028360917717,-0.05256017045419541,-0.004709629651915723,0.9583333333333333,1.0789305375680236e-05,-0.0020577233948012585,1.2618124429281743,1.9480528678142832,0.0004480227884338106,22.111140126690458,0.5,0.01,True,Quiet,0.006435746046720556,9.722141810825892,3.7718426e-22,1.1315186e-05,2.673898e-07,0.99998844,1,5986.177587046954,3,0.99,3.3521360431356286,3.3521360431356286,24.140866580832334,0.06006804757936512,0.07794685776982688,0.5,0.027302251548329683,0.5,0.49999999902036474,0.4999999964616286,0.4984026826293577,0.5041571616577435,0.49980021514593825,0.39859034014248895,0.49323303039878436,0.4968443224292774,0.23826934905874037,0.10717983915481048,0.13988153541302667,0.11085106651589348,0.4874981682330977,0.06047777208503148,0.056336356888945505,0.041962170574739034,0.0549243229870481,0.46721434927082767,0.5,0.09481092362137825,0.3677377864851027,0.22465722174502745,0.3287310862541228,0.35860385130821876,0.3352923818231059,0.03879724735680949,0.31704246507472944,0.25558960625225563,0.0042331195996479325,0.49912368138111407,0.9801,0.5982994566338182,1
2022-07-15 02:00:00,1202.739990234375,1219.9000244140625,1202.02001953125,1217.7099609375,22426350.5,180.0,-0.6876479915748781,-1.4568401992737408,0.6830697608512346,-0.0001688961539057817,0,0.930087205994517,1.411666602451597e-12,0.06991279400407176,0.0,0.5506223083173474,-0.0514638265604605,0.5810559400945818,-0.08189745833769496,0.6086112044405672,-0.10945272268368028,1.0070010218998326,1.004776361152898,0.0022246607469347257,1.0089237811304896,-0.8112714616183853,-1.429073171319118e-05,-3.8264492609719336,-0.01543507602138418,0.0045546003223190384,0.08333333333333333,-3.170026126475545e-05,0.001686717843844221,2.419000863695162,3.2057034289700908,-0.002948047938081011,29.81827450648707,0.5,0.01,True,Trending,0.005218025485344717,8.477137974330358,7.6765357e-16,0.03978306,3.4001965e-05,0.96018296,1,4777.429143443102,2,0.32239256683940076,0.20655329738697636,0.20655329738697636,23.513660820676705,0.06006804757936512,0.1306495313834763,0.5,0.027302251548329683,0.5,0.49999999966269804,0.4999999984299819,0.4983475685019611,0.5005106428265018,0.49979915526698304,0.42338108026445204,0.48697444290201125,0.49902854620823567,0.21641784352639568,0.10717983915481048,0.11616525822519948,0.10757663831563902,0.4963449815161234,0.05902550577060914,0.05577664006812472,0.041962170574685084,0.054169712732207595,0.05268589555164078,0.5,0.0968143430659847,0.29078616210040575,0.14789684532768166,0.24186744830280094,0.35556051177810827,0.33545666613648445,0.03852154772703785,0.31427889122027003,0.2524804011969121,0.0042331195996479325,0.498787858558003,0.10393696715329749,0.23148113477791116,1
2022-07-16 16:06:00,1284.06005859375,1317.9000244140625,1283.280029296875,1305.260009765625,46811914.0,120.0,-0.6680673075407738,-1.3957783705030404,0.6205616757581445,-0.00015775281405680817,0,0.936017634169799,1.2041914036041236e-12,0.06398236582899518,0.0,0.5504650408381366,0.032250933935572434,0.5808871639336098,0.0018288108400992265,0.6083928511456286,-0.02567687637191951,1.0019545847904918,1.0054304744725961,-0.0034758896821043272,1.0082330565353184,-0.6845977409346078,-1.7013995519440427e-05,-5.2584238286640765,-0.024934174421480167,0.003482289979052422,1.0,-7.473726121653979e-05,1.8119731161725383e-05,5.820515046340293,5.174558596790746,-0.005101321767679856,27.668589674217852,0.5,0.01,True,Chaos,0.005396001251915416,10.761431012834821,0.0,7.202122e-20,0.0,1.0,1,140142.3931126295,2,0.5399492471560389,3.6171712982165074,3.6171712982165074,24.26706851283409,0.06006804757936512,0.22493733069803487,0.5,0.027302251548329683,0.5,0.5000000015508138,0.5000000015114439,0.4983616704022373,0.5031699582064872,0.49979438845955576,0.4164218060831996,0.48173004490812593,0.49832723809076773,0.19924355726178908,0.10717983915481048,0.09904960846452354,0.10628834909839228,0.4998915992491726,0.05892848063593965,0.05503448639263668,0.041962170574659,0.05426793022097149,0.5,0.5,0.09888616381992475,0.054844826799552535,0.08202126168555912,0.0307087505788049,0.35434408752459606,0.3357949063302308,0.03666545945294313,0.3131750162495885,0.2512414143692824,0.0042331195996479325,0.4985062914266136,0.29154518950437314,0.19380045219102177,1
2022-07-18 02:43:00,1370.3199462890625,1400.0,1369.989990234375,1396.5899658203125,36007074.1875,480.0,-0.6476412422639148,-1.3320802433986794,0.5553548513071149,-0.0001461283689270678,0,0.9373169052226279,1.0869614826531886e-12,0.06268309477628478,0.0,0.5504306018516648,-0.004023524767969078,0.580850200090989,-0.03444312300729324,0.6083450257506584,-0.06193794866696267,1.0041757503047366,1.0039310343643901,0.0002447159403464738,1.0082151479616586,-0.5224104565112796,-1.7673495107999536e-05,-5.591058858184825,-0.03309775861807546,0.0025718413964274933,0.5416666666666666,-4.441193337489935e-05,0.003372341385978417,5.459904052096887,6.13781730175175,-0.0021152582089492,26.441565467542542,0.5,0.01,True,Chaos,0.00555658327241318,11.962864467075892,0.0,5.434997e-09,0.0,1.0,1,5952.697690332885,3,0.7644654794859886,3.0671920364993777,3.0671920364993777,23.840390540129977,0.06006804757936512,0.39348124644072763,0.5,0.027302251548329683,0.5,0.5000000013506455,0.5000000030190433,0.4983737896650535,0.5037876734956657,0.49980397071224886,0.41246420098626585,0.47626352808471534,0.4974293249821749,0.1824406442180713,0.10717983915481048,0.08362277187931962,0.10600792489147622,0.5006686257697434,0.05892596703259364,0.055359989086106655,0.041962170574644256,0.054043032057930915,0.1908276192923533,0.5,0.09361504247300187,0.11914707339355166,0.032586017712452536,0.07507185733333739,0.3540779077510617,0.33555655327900447,0.03515734296496703,0.3129335371732704,0.2509706365224498,0.0042331195996479325,0.49821256885936105,0.5844074693257425,0.37064137127796165,1
2022-07-22 07:26:00,1593.6199951171875,1614.02001953125,1592.6600341796875,1611.68994140625,26031331.6875,600.0,-0.5995338486751317,-1.182058649423383,0.40177997890649453,-0.00011875051863981546,0,0.920199755801422,1.102328306846774e-12,0.07980024419747458,0.0,0.5508846311016301,-0.03481555715194251,0.5813374246477897,-0.0652683506981021,0.6089753466051337,-0.09290627265544615,1.0051801799054694,1.0038145616435479,0.0013656182619214974,1.009000552721096,-0.747604450370244,-1.2461079732299569e-05,-3.3022575919625283,-0.013459145990562478,-0.0047616690542406845,0.25,-6.905995476735871e-05,0.003258964117476726,4.780820159639801,5.018899310184023,-0.0006423561538779765,6.156148450630548,0.5,0.01,True,Trending,0.004835664555791139,12.632864815848214,2.2145754e-32,0.16081904,3.5713755e-18,0.83918095,1,4377.216368463399,2,0.5271669358629836,0.14184985483201992,0.14184985483201992,21.91769465093512,0.06006804757936512,0.2903293457706173,0.5,0.027302251548329683,0.5,0.500000000973699,0.500000001267821,0.498344635132504,0.4995371529851791,0.4998036468190312,0.3490096566530205,0.46341357288481927,0.4986760636730346,0.1472533013129373,0.10717983915481048,0.05557489016122022,0.10975506522113507,0.4904329108628655,0.05903629901169269,0.05550777848552837,0.04196217057464618,0.054025599365794756,0.08596263171609783,0.5,0.09541443649888093,0.2179331217124025,0.08894690163652476,0.16491152493745315,0.3575932607283304,0.33575027708566774,0.03889021648702919,0.3161246087671807,0.2545560211711572,0.0042331195996479325,0.4975207997886226,0.27790497826716704,0.2980088182400945,1
2022-07-24 22:39:00,1624.3800048828125,1642.8900146484375,1621.43994140625,1640.6199951171875,27398440.4921875,1260.0,-0.5930636039592708,-1.1618813678607833,0.38112479614741857,-0.00011506831143758302,0,0.9150374615603274,1.1340897760784867e-12,0.08496253843853749,0.0,0.551021552017549,0.015086197459842077,0.5814843585354346,-0.0153766090580435,0.6091654363060841,-0.04305768682869304,1.007890399118441,1.0056447809393179,0.0022456181791230545,1.0040643922075798,-0.6728291211958254,-1.4738326335460435e-05,-1.4411372018996762,-0.008728501256204904,-0.0035443594048769206,0.75,-1.9046966525881892e-05,0.006072904392788958,3.3870717529031222,3.731246156842209,-0.000654056920134316,14.275227409577559,0.5,0.01,True,Trending,0.005662339293187473,13.922136579241071,9.00013e-40,0.009981093,7.128775e-22,0.9900189,1,5387.406464531899,2,0.4881835081462092,0.8436333471588553,0.8436333471588553,20.77097332232134,0.06006804757936512,0.29042907553568137,0.5,0.027302251548329683,0.5,0.5000000002000557,0.4999999992525106,0.49833761224827017,0.49608089743407985,0.49981168561011774,0.37390814001134226,0.46168863088589146,0.49826208336453165,0.14297536196599397,0.10717983915481048,0.05255778915309828,0.11090773435232726,0.4873471433636437,0.05834608120831768,0.05590840858072784,0.041962170574650175,0.054300145606533776,0.31260122276331964,0.5,0.09684872363904268,0.08008558679127531,0.04704719977069962,0.044734833207511635,0.35865644166990374,0.3353572523433499,0.03677051075802999,0.31709037821611613,0.2556438560539513,0.0042331195996479325,0.49742776038637593,0.2383231376259399,-0.5018164918537908,1
2022-07-27 18:39:00,1569.1700439453125,1580.0,1567.219970703125,1575.4599609375,21439510.0,120.0,-0.607636731650252,-1.2073272688400514,0.4276470884326985,-0.00012336185798786668,0,0.9254945167199868,1.0730047681695814e-12,0.07450548327894084,0.0,0.550744195278242,-0.0799917877652816,0.5811867192309624,-0.110434311718002,0.6087803779710391,-0.13802797045807869,1.0173172280315057,1.0099465599200963,0.007370668111409406,1.0175911293393651,-0.5305950167699895,-2.752774283468253e-05,0.4415640448630027,-0.0011999980357474003,-0.005226478514574445,0.041666666666666664,1.267142542038524e-05,0.006968855374199112,0.8470671327043036,-3.4167405080480853,-0.002231199894924707,19.27736505922309,0.5,0.01,True,Trending,0.006623070821137286,22.833574567522323,4.98911e-11,1.0050682e-05,0.08951831,0.9104716,1,4369.572342827612,1,0.13391867937119842,0.14060555785980922,0.14060555785980922,22.213876603085193,0.06006804757936512,0.13884945259834022,0.5,0.027302251548329683,0.5,0.49999999879014756,0.4999999987602768,0.49832643580126634,0.49422474039642134,0.4998142451395025,0.3895973568206911,0.46557500049274564,0.49747463659473706,0.152759423392441,0.10717983915481048,0.05958329933833138,0.10858374204399848,0.4935986159133531,0.06025578730893265,0.05732318191746118,0.0419621705746425,0.05495063004908479,0.04650324257319055,0.5,0.10558972570991113,0.4440745569195846,0.31750581097737135,0.4208380827994595,0.35650424569613126,0.33530716683135786,0.03973013856158893,0.31513569529930663,0.25344343173240513,0.0042331195996479325,0.4976373160848913,0.017934212684525844,0.13391867937119842,1
2022-07-28 02:46:00,1639.4300537109375,1658.0,1639.4300537109375,1656.27001953125,28312838.5,120.0,-0.5895634553325195,-1.150966249893176,0.3699511523759156,-0.00011307638175822888,0,0.9118555849506336,1.154524193729302e-12,0.08814441504821083,0.0,0.5511059452998901,-0.090899747730536,0.5815749236051131,-0.12136872603575899,0.6092826012660263,-0.1490764036966722,1.0048616597154314,1.0084437515504414,-0.003582091835010015,1.0199395024040177,-0.7951215288383315,-1.2523437939739688e-05,-3.2676826461962083,-0.012229413751274532,-0.0023388987500735925,1.0,1.9338182020489647e-05,-0.0011644721658539137,2.0521677942372256,1.6312116921105027,-0.0036601289511475343,22.903563827739603,0.5,0.01,True,Trending,0.004267998763286796,11.580008370535714,3.4448824e-27,0.049854428,3.609676e-12,0.9501456,1,5639.694826409898,3,0.7019422694538324,1.6126088759850685,1.6126088759850685,25.203985218661497,0.06006804757936512,0.23548534815224645,0.5,0.027302251548329683,0.5,0.499999999459076,0.4999999959657396,0.4983428095319913,0.499472943006008,0.49979766332919157,0.40111767421543437,0.46075588445511906,0.4989391345044407,0.14070461861401384,0.10717983915481048,0.05099078887942036,0.11162347050009312,0.4854456381802551,0.06059323574004584,0.05546087201289249,0.04196217057465275,0.05472255615253356,0.5,0.5,0.09906382191857123,0.5083045700172967,0.404132480357244,0.49901625391750637,0.35931244443598104,0.33535954018704095,0.034781190122432165,0.3176864323332987,0.2563158780883764,0.0042331195996479325,0.4973774297926232,0.49272294964599667,0.568023590082634,1
