feature_a,feature_b,lift,final_pair_score
mfe_2h,kf_ret1h_mean,6.252598902299284,6.252598902299284
asset_vol_level,vol_z,5.202929955247774,5.202929955247774
qv,kf_ret1h_mean,4.490773989262556,4.490773989262556
dir_path_risk_long_2h,kf_ret1h_mean,4.044914320275183,4.044914320275183
liq_low,rng_z,3.9398319147797225,3.9398319147797225
dir_path_risk_long_2h,volume_entropy_12,3.87737792317945,3.87737792317945
vol_z,clv_t,3.802873811289788,3.802873811289788
dir_path_risk_long_2h,clv_t,3.6717527165104356,3.6717527165104356
volume_entropy_12,clv_t,3.527980634795425,3.527980634795425
dist_from_high_120h,kf_ret1h_mean,3.4717733179975276,3.4717733179975276
qv,volume_trend_alignment,3.3749067140193474,3.3749067140193474
amihud_illiq,dir_path_risk_long_2h,3.142985936473404,3.142985936473404
dist_from_low_48h,volume_trend_alignment,3.1265450558309094,3.1265450558309094
rng_z,vol_z,3.0871999658063296,3.0871999658063296
qv,mfe_2h,2.9640423820907853,2.9640423820907853
accept_dir2h_abs_prod,stage_tf,2.904420067809396,2.904420067809396
vol_expansion_ratio,dist_from_low_120h,2.8953295737977687,2.8953295737977687
vol_expansion_ratio,accept_dir2h_abs_prod,2.7786735570648684,2.7786735570648684
asset_vol_level,asym_ratio,2.772199932084338,2.772199932084338
qv,asym_ratio,2.7428805362945528,2.7428805362945528
vol_z,z_r_24,2.6959677717291193,2.6959677717291193
liq_low,dir_path_risk_long_2h,2.6840436753712997,2.6840436753712997
qv,z_r_24,2.6708510521620243,2.6708510521620243
vol_concentration_12,clv_t,2.624350449692932,2.624350449692932
qv,ret120h,2.6066019410363217,2.6066019410363217
trapped_longs_96,mae_4h,2.5579075646444007,2.5579075646444007
signed_vol,dir_path_risk_long_2h,2.529060111453302,2.529060111453302
mae_4h,clv_t,2.528744736888862,2.528744736888862
dist_from_high_120h,volume_trend_alignment,2.5265620636255366,2.5265620636255366
donch_dist_12,vol_z,2.520894133284017,2.520894133284017
dist_from_high_48h,vol_z,2.4727394736304182,2.4727394736304182
signed_vol,kf_ret1h_mean,2.471530978217525,2.471530978217525
liq_low,accept_dir2h_abs_prod,2.430702323546616,2.430702323546616
rng_z,kf_ret1h_mean,2.4258966680410605,2.4258966680410605
dist_from_high_120h,volume_entropy_12,2.401440734172175,2.401440734172175
rng_z,accept_dir2h_abs_prod,2.3691810268714133,2.3691810268714133
ffd_dist_ema_fast_04,volume_entropy_12,2.364676170022909,2.364676170022909
dir_path_risk_long_2h,asym_ratio,2.3637967495954597,2.3637967495954597
trend_t,vol_z,2.3635880102011977,2.3635880102011977
liq_low,volume_entropy_12,2.3504433163863627,2.3504433163863627
ffd_atr_expansion_06,z_r_24,2.3430508020712963,2.3430508020712963
vol_concentration_12,liq_score,2.3429735645290655,2.3429735645290655
liq_low,volume_trend_alignment,2.2931703970716697,2.2931703970716697
asset_vol_level,clv_t,2.2878231750429463,2.2878231750429463
vol_expansion_ratio,rng_z,2.287505674267852,2.287505674267852
rng_z,z_r_24,2.285855725370742,2.285855725370742
