,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
grind_score,0.05157047,0.011800843,0.22536638,9.833333,2.2669117,42.6547,24.511162,11.844461,50.72388,0.111689486,0.053202897,0.23447107,2.0,0.0,0.0,0.9508727,0.82978725,1.0,0.0,4.5,2.6666667,0.8804269,1.0
spike_score,0.054234885,0.020242643,0.14530823,10.333333,3.8586123,27.672585,13.323196,7.813279,22.7187,0.060991302,0.03591546,0.103574865,4.0,0.0,0.0,1.0,0.71276593,0.8333333,0.0,4.5,4.5,0.8531915,2.0
mr_pct,0.045457236,0.002488737,0.8302847,8.666667,0.47140452,159.33473,25.94617,9.247644,72.797325,0.11835544,0.04150869,0.33747172,1.0,0.0,0.0,0.8381549,0.9574468,1.0,0.0,6.0,0.6666667,0.8503469,3.0
ll_count_12,0.04543862,0.006387848,0.3232181,8.666667,1.2472191,60.222866,10.271849,6.146904,17.16488,0.04694294,0.028198892,0.078146316,3.0,0.0,0.0,0.8378117,0.87234044,1.0,0.0,7.0,2.0,0.8288815,4.0
rvol_hod_base,0.049912784,0.021035077,0.11843485,9.5,3.9895697,22.621487,26.236025,17.043236,40.387222,0.11960328,0.07715109,0.18541469,5.0,0.0,0.0,0.92030776,0.61702126,0.8333333,0.0,3.5,6.0,0.7854246,5.0
vol_price_diverge,0.0454009,0.02158494,0.09549444,8.666667,4.1499667,18.099209,10.823569,7.925223,14.781876,0.049602933,0.036356658,0.06767539,7.0,0.0,0.0,0.8371162,0.61702126,0.6666667,0.0,6.0,6.0,0.7146692,6.0
rejection_proxy,0.03408461,0.0071860543,0.16166878,6.5,1.3844373,30.517815,8.574974,4.6130385,15.939643,0.039232507,0.021221293,0.072530426,6.0,0.0,0.0,0.62846285,0.82978725,0.6666667,0.0,9.5,2.6666667,0.65310144,7.0
asym_ratio,0.041766938,0.021887532,0.06641822,8.0,4.2031736,12.688826,10.1896515,7.8369813,11.040497,0.046529125,0.03587819,0.050284952,11.0,0.0,0.0,0.77011204,0.41489363,0.8333333,0.0,6.0,9.166667,0.65228504,8.0
clv_t,0.04094496,0.020920618,0.08013578,7.8333335,4.0173235,15.274127,10.948706,8.718821,13.748897,0.050042085,0.03999657,0.062610626,9.0,0.0,0.0,0.7549561,0.5319149,0.6666667,0.0,5.5,7.3333335,0.6482046,9.0
ll_count_24,0.035779722,0.015366313,0.083311364,6.8333335,2.9674156,15.735727,9.141849,6.0909147,13.720993,0.041737292,0.027863195,0.06251981,8.0,0.0,0.0,0.65971786,0.5212766,0.5,0.0,11.0,7.5,0.568164,10.0
