feature_a,feature_b,lift,final_pair_score
grind_score,retest_quality,14.42053744574753,14.42053744574753
ffd_rv_2h_06,retest_quality,13.631594059147504,13.631594059147504
bars_in_high_vol_state_log_norm,retest_quality,12.262334183798156,12.262334183798156
atr_percentile,hurst_proxy_x_regime_trend_48h,11.888544891640867,11.888544891640867
seasonality_strength,cvar_5pct,11.22682881886862,11.22682881886862
ker_16,rvol_hod_base,10.238628677136186,10.238628677136186
adx_14_gt25,volume_price_corr_10h,9.740975552434406,9.740975552434406
prior_range,retest_quality,9.62130805996977,9.62130805996977
wick_body_ratio,rvol_hod_base,8.942957854890087,8.942957854890087
grind_score,is_low_vol_regime,8.752732232830978,8.752732232830978
retest_quality,volume_price_corr_10h,8.250605405849566,8.250605405849566
prior_volatility,progress,8.134611226118437,8.134611226118437
seasonality_strength,hurst_proxy_x_regime_trend_48h,8.065169449570186,8.065169449570186
grind_score,rvol_hod_base,6.72871864215791,6.72871864215791
ker_24,hurst_proxy_x_regime_trend_48h,6.639088365668539,6.639088365668539
volume_trend_48,progress,6.556704377345915,6.556704377345915
kf_score_mean,impulse_ratio_24,6.251343061985973,6.251343061985973
ker_24,bars_in_high_vol_state_log_norm,6.211294944079859,6.211294944079859
progress,regime_liquidity_score,6.149057816570249,6.149057816570249
wick_ratio,bars_in_high_vol_state_log_norm,6.027184206149334,6.027184206149334
lr_2h,rvol_hod_base,5.99197374584733,5.99197374584733
progress,ker_16,5.936907018170189,5.936907018170189
cvar_5pct,lr_2h,5.818011155614957,5.818011155614957
ema20_slope_5h,retest_quality,5.788113695090439,5.788113695090439
price_lt_ema200,regime_liquidity_score,5.782050145437812,5.782050145437812
ffd_rv_2h_04,retest_quality,5.776178857295535,5.776178857295535
regime_liquidity_score,cvar_5pct,5.7696222634285075,5.7696222634285075
ffd_rv_2h_06,regime_liquidity_score,5.694141346315259,5.694141346315259
prior_volatility,impulse_ratio_24,5.681654589951532,5.681654589951532
progress,impulse_ratio_24,5.670261941448381,5.670261941448381
funding_proxy,cvar_5pct,5.6466050364279425,5.6466050364279425
upside_semivariance_24,bars_in_high_vol_state_log_norm,5.63109701852489,5.63109701852489
ffd_vol_price_corr_10h_04,regime_liquidity_score,5.4396499484523915,5.4396499484523915
wick_body_ratio,hurst_proxy_x_regime_trend_48h,5.357108331564397,5.357108331564397
vov_mad_60,ffd_rv_2h_06,5.200409723640923,5.200409723640923
prior_range,grind_score,5.1982510237167805,5.1982510237167805
realized_volatility_24h,cvar_5pct,5.164760925028332,5.164760925028332
ffd_rv_2h_04,cvar_5pct,5.140436587895529,5.140436587895529
upside_semivariance_8,bars_in_high_vol_state_log_norm,5.093407053698584,5.093407053698584
funding_proxy,bars_in_high_vol_state_log_norm,5.034880895912629,5.034880895912629
adx_14_gt25,is_low_vol_regime,5.0163555978251635,5.0163555978251635
impulse_ratio_24,volume_price_corr_10h,4.954656049546561,4.954656049546561
regime_liquidity_score,volume_price_corr_10h,4.943567603355944,4.943567603355944
grind_score,volume_price_corr_10h,4.8579845173665825,4.8579845173665825
bars_in_high_vol_state_log_norm,adx_14_gt25,4.7814309379383255,4.7814309379383255
kf_score_mean,bars_in_high_vol_state_log_norm,4.776807323011727,4.776807323011727
wick_ratio_4h_max,progress,4.7700671371185255,4.7700671371185255
wick_ratio,volatility_of_volatility_48,4.741789703772244,4.741789703772244
