,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
t_be_proxy,0.040397298,0.0063739563,0.25603274,278.5,18.409689,4213.121,45.229557,7.4452825,274.7663,0.013723223,0.0021198113,0.08884132,7.0,1.0,1.0,0.52878803,0.95454544,1.0,0.0,7.0,0.33333334,0.8656818,1.0
dist_from_high_48h,0.05391246,0.0049990136,0.58142537,326.83334,20.562237,5194.9614,62.377747,5.825445,667.92883,0.018416394,0.0017721257,0.191388,4.0,0.18935962,0.0,0.73421884,0.95454544,1.0,0.0,5.0,0.33333334,0.65330434,2.0
impact_12,0.07067638,0.007942253,0.6289337,372.33334,19.524914,7100.268,82.54997,11.621602,586.36475,0.024346866,0.003446144,0.17200959,3.0,0.0,0.2044126,0.98903084,0.9318182,1.0,0.0,2.0,0.5,0.62790006,3.0
atr_state,0.071398035,0.008503604,0.5994728,350.83334,22.35633,5505.5557,85.40329,11.081659,658.1796,0.024489969,0.0032236087,0.1860519,5.0,0.021335654,0.40390766,1.0,0.8863636,1.0,0.0,1.0,0.8333333,0.6223098,4.0
impact_24,0.06415868,0.002320061,1.7742363,351.16666,7.1043806,17358.027,74.23187,3.3146014,1662.4534,0.02210537,0.000938155,0.52085996,1.0,0.0,0.14543888,0.8899616,0.95454544,1.0,0.0,3.0,0.33333334,0.61985785,5.0
ffd_cvar_5pct_06,0.06324122,0.0063830796,0.626571,334.0,22.315914,4998.944,75.2095,6.4376354,878.6563,0.02141736,0.0019343541,0.23713514,2.0,0.0,0.23276769,0.87601626,0.84090906,1.0,0.0,3.5,1.1666666,0.58367515,6.0
asset_atr_level,0.041960057,0.010075399,0.17474708,428.83334,39.843094,4615.5557,42.198284,11.058611,161.02342,0.014637263,0.0034275362,0.0625083,9.0,0.0,0.37871152,0.55254203,0.8636364,1.0,0.0,6.5,1.0,0.5419722,7.0
dist_from_high_120h,0.027657773,0.0017289247,0.44244406,221.83333,10.106379,4869.205,31.0297,2.5921931,371.43924,0.009238003,0.0006979455,0.122274145,6.0,0.0,0.37871152,0.335147,0.95454544,1.0,0.070870385,10.0,0.33333334,0.5401792,8.0
dip_volume_profile,0.014826463,0.0019228796,0.11432021,137.66667,11.99537,1579.9523,14.867145,1.9125825,115.56729,0.005066011,0.000611174,0.04199208,16.0,0.6546028,0.83457756,0.14011076,0.6136364,0.0,0.5129634,21.5,2.8333333,0.42713654,9.0
trend_slope_48h,0.022083731,0.0041894144,0.11641035,199.16667,18.827433,2106.8916,24.115425,5.020323,115.839905,0.007502963,0.0014861282,0.03787994,15.0,0.42358655,0.499182,0.2504214,0.70454544,0.16666667,0.0,16.0,2.1666667,0.40933615,10.0
clv_mean_4,0.031339392,0.005689995,0.17261133,214.5,18.006943,2555.1394,36.788692,7.4063144,182.73705,0.010512769,0.0020013575,0.055221677,10.0,0.0,0.37871152,0.39110768,0.75,0.5,0.0,9.5,1.8333334,0.38366616,11.0
ffd_dist_ema_slow_04,0.023980953,0.004408125,0.13046049,219.33333,19.694895,2442.6184,26.481646,5.7380795,122.21467,0.008309488,0.0016488207,0.041876957,12.0,0.18904562,0.4998846,0.27925923,0.70454544,0.33333334,0.071695104,13.5,2.1666667,0.3802176,12.0
rng_z,0.025137238,0.005119762,0.12341995,233.33333,27.63251,1970.3041,26.703934,5.4484496,130.88129,0.00829653,0.0016161861,0.042589404,11.0,0.2674562,0.28651336,0.2968348,0.5681818,0.33333334,0.0,13.5,3.1666667,0.36188328,13.0
meta_alignment,0.018975481,0.0038941705,0.09246357,204.5,20.172176,2073.165,18.560913,4.2709646,80.6627,0.0065083303,0.0013864819,0.030550966,19.0,0.34176114,0.5996848,0.20317595,0.70454544,0.0,0.097063996,17.5,2.1666667,0.3492216,14.0
rvol_hod_base,0.018773718,0.0018533551,0.19016999,171.5,11.071735,2656.5166,20.565538,1.7772471,237.97557,0.0062456187,0.00053665147,0.07268732,8.0,0.15197845,0.37245628,0.20010914,0.70454544,0.0,0.2635559,15.5,2.1666667,0.30015132,15.0
asset_vol_level,0.025855558,0.0060152793,0.11113529,336.16666,39.07436,2892.1274,24.464928,6.08576,98.3497,0.008819254,0.0020757965,0.037469592,18.0,0.023894204,0.31499833,0.30775326,0.5681818,0.33333334,0.1435321,11.0,3.1666667,0.2976291,16.0
