,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
up_vol_6,0.009953366,0.005134347,0.019295441,23.0,7.72442,68.48411,184.22478,111.21959,305.151,0.027080312,0.016540825,0.04433535,0.12793894,0.060256947,0.27164292,51.0,0.0,0.87126756,0.37909594,0.61094224,0.5,0.0,39.5,21.333334,0.43623835,19.0
loc_initial_balance_pos_24,0.009729837,0.0043892525,0.021568531,15.5,4.8218255,49.825527,184.23952,102.89978,329.87628,0.026339462,0.01400482,0.049537748,0.13149984,0.07025335,0.24614069,45.0,0.0,0.87126756,0.37017778,0.5167173,0.6666667,0.0,30.5,26.5,0.4327771,20.0
vol_compression,0.009525218,0.0036059637,0.025161035,21.333334,5.9628477,76.324455,170.17162,69.982704,413.79337,0.025071718,0.011000793,0.057140518,0.11926828,0.04283097,0.3321177,29.0,0.0,0.68126243,0.36201409,0.49544072,0.6666667,0.0,22.0,27.666666,0.42296797,21.0
jump_intensity,0.008225792,0.0033132385,0.02042221,24.166666,5.871305,99.47154,159.9491,72.816086,351.34702,0.021744985,0.010164207,0.04652054,0.11425971,0.04850958,0.2691279,44.0,0.0,0.87126756,0.31017068,0.70212764,0.5,0.0,41.5,16.333334,0.42112577,22.0
dir_path_risk_skew_2h,0.008177901,0.0029145814,0.022946024,28.0,6.8799224,113.95477,154.01787,58.79114,403.48767,0.02038532,0.008108317,0.051251233,0.11318711,0.04073946,0.3144696,32.0,0.20558046,0.47563744,0.30825996,0.67781156,0.5,0.0,37.0,17.666666,0.41399586,23.0
dn_vol_6,0.007749935,0.0026920696,0.022310529,17.333334,3.7712362,79.667366,153.88718,58.660263,403.70193,0.020662911,0.008232699,0.051860984,0.1088454,0.03420612,0.34635097,36.5,0.0,0.87126756,0.29118535,0.6139818,0.6666667,0.0,23.0,21.166666,0.4136474,24.0
signed_max_bar_ret_5h,0.009725338,0.003228819,0.029293122,18.833334,2.608746,135.96358,156.02814,63.44615,383.70773,0.023156881,0.009295142,0.057690475,0.10670709,0.030514674,0.37314513,27.0,0.0,0.6961738,0.36999828,0.4863222,0.5,0.1906611,34.5,28.166666,0.40961266,25.0
tail_score,0.009098049,0.002988578,0.027696954,19.833334,3.1841621,123.536766,149.12534,61.466026,361.79932,0.022004303,0.008387848,0.0577251,0.107161485,0.0419412,0.273802,30.0,0.0,0.87126756,0.34497127,0.662614,0.33333334,0.0,52.0,18.5,0.4053877,26.0
impact_12,0.008549276,0.0047051357,0.015534113,28.333334,8.825468,90.961494,164.68268,96.95143,279.73166,0.022284841,0.01388711,0.0357608,0.113598205,0.046381366,0.27822712,65.0,0.0,0.87126756,0.32307675,0.5927052,0.5,0.0,43.0,22.333334,0.40086854,27.0
tail_fail,0.009370991,0.003742663,0.023463367,27.666666,7.6955976,99.46524,177.86697,86.74934,364.69052,0.024687586,0.012257833,0.049721424,0.12681058,0.065430835,0.2457698,35.0,0.072474934,0.7650327,0.35586086,0.41641337,0.6666667,0.0,20.5,32.0,0.39982682,28.0
climax_vol_24,0.00761435,0.0023151229,0.025043305,23.833334,3.5316033,160.84132,132.67772,41.28404,426.3967,0.018089347,0.0058454624,0.055979226,0.09849974,0.029145697,0.3328861,28.0,0.10362863,0.87126756,0.2857759,0.5805471,0.5,0.2881459,35.0,23.0,0.3917208,29.0
range_expansion_ratio,0.007641232,0.0012301672,0.047463812,24.833334,5.4594464,112.95915,129.74318,40.364983,417.02716,0.01863788,0.005503977,0.063112654,0.095044464,0.029044267,0.3110235,17.0,0.060477328,0.45320046,0.28684843,0.7325228,0.33333334,0.0,42.5,14.666667,0.39089733,30.0
mr_pct,0.007138965,0.0017168022,0.029685901,22.666666,3.72678,137.86104,134.31361,32.45099,555.91974,0.018134553,0.0045557492,0.07218616,0.10138407,0.032551695,0.3157664,18.0,0.0,0.87126756,0.2668094,0.6443769,0.5,0.0,41.5,19.5,0.38283938,31.0
dir_path_short_2h,0.0068381196,0.0025364812,0.018434938,27.333334,3.543382,210.84691,140.35318,52.257893,376.95773,0.017569061,0.0073382193,0.042063605,0.1002314,0.032559253,0.30855542,46.0,0.0,0.87126756,0.25480652,0.65349543,0.5,0.0,51.0,19.0,0.37851745,32.0
flow_ratio,0.007781798,0.002212675,0.027367951,21.5,5.315073,86.96964,135.94942,38.038864,485.8779,0.019082705,0.0052118734,0.06986924,0.10263916,0.03789067,0.27803147,23.0,0.0,0.87126756,0.2924566,0.5653495,0.5,0.0,43.5,23.833334,0.3771885,33.0
trend_alignment_1_3_6,0.007004562,0.0014851275,0.033036817,24.0,3.9581141,145.52385,140.2874,50.47837,389.88092,0.018950062,0.006595016,0.054450944,0.0992611,0.027782911,0.35463405,26.0,0.0,0.87126756,0.2614471,0.6261398,0.5,0.0,44.5,20.5,0.37533087,34.0
trend_overextension_z,0.007476846,0.002468898,0.02264299,16.666666,4.749269,58.488533,142.73291,61.419937,331.69495,0.019940462,0.008926337,0.04454482,0.1012729,0.042632114,0.24057454,43.0,0.0,0.87126756,0.2802899,0.556231,0.5,0.0,41.0,24.333334,0.36821717,35.0
dir_path_risk_short_2h,0.006742446,0.0016440063,0.027652316,19.833334,4.0585985,96.920425,125.82477,30.3244,522.0836,0.016734807,0.0042797765,0.065436535,0.096395336,0.034592897,0.26861182,21.0,0.0,0.87126756,0.25098944,0.6200608,0.5,0.0,43.5,20.833334,0.3680594,36.0
flow_persistence,0.0070753996,0.0014419116,0.03471869,19.5,1.2583058,302.19205,130.86452,39.86638,429.5731,0.018206935,0.006067117,0.054637555,0.092273906,0.009321768,0.9133969,22.0,0.15637448,0.87126756,0.26427332,0.78723407,0.16666667,0.0,46.0,11.666667,0.36715886,37.0
rsi_slope_base,0.0072502433,0.0023074327,0.022781175,23.0,3.9581141,133.6495,131.70424,51.982414,333.68985,0.01934063,0.008340786,0.044847094,0.09437619,0.036747053,0.24238314,41.0,0.03152306,0.85221326,0.2712491,0.556231,0.5,0.0,48.0,24.333334,0.36324477,38.0
pct_extreme,0.0068746577,0.002022133,0.023371814,21.0,4.396969,100.29637,128.98152,35.11178,473.80777,0.017529663,0.0045641237,0.067327075,0.09840026,0.032486778,0.29804772,25.0,0.0,0.7060996,0.2562643,0.58358663,0.5,0.0,39.0,22.833334,0.36184204,39.0
vol_shock_asym_4_212,0.0067430525,0.0016512824,0.027535422,17.0,0.8164966,353.95126,124.18256,47.137672,327.15463,0.017814945,0.007009763,0.045275755,0.09093715,0.035137672,0.23534757,39.0,0.0,0.87126756,0.2510136,0.6869301,0.33333334,0.0,65.0,17.166666,0.35979003,40.0
loc_bb_channel_pos_48,0.007446949,0.0030789047,0.018011939,14.333333,3.036811,67.651375,137.39578,73.15992,258.03198,0.019747585,0.010625445,0.036701247,0.10148287,0.05386072,0.1912112,63.0,0.0,0.87126756,0.27909708,0.39513677,0.5,0.5599191,56.0,33.166668,0.35528356,41.0
clv_pullback,0.0065853125,0.001804532,0.024031905,12.0,3.7416575,38.48562,115.37924,38.33308,347.2815,0.016543584,0.0055130445,0.049644105,0.08261854,0.02033958,0.33559316,38.0,0.0,0.87126756,0.24472024,0.6474164,0.33333334,0.0,59.5,19.333334,0.34645027,42.0
stall_x_flow,0.0063019106,0.0017737972,0.0223893,25.5,4.2328086,153.62141,124.370445,26.01025,594.68896,0.015437414,0.0030063523,0.079270065,0.09394311,0.030345336,0.29082915,24.0,0.0,0.87126756,0.23341331,0.67173254,0.33333334,0.0,50.5,18.0,0.34631047,43.0
range_expansion_ratio_G_VOL_0,0.007853064,0.002788242,0.022118097,12.833333,4.179979,39.400784,146.14978,63.835976,334.6038,0.020909866,0.008732356,0.05006925,0.09887159,0.028783021,0.33963048,40.0,0.0,0.87126756,0.2952999,0.4012158,0.5,0.0,43.0,32.833332,0.3377189,44.0
up_vol,0.006062759,0.0009037308,0.040672563,20.333334,2.0548046,201.20863,118.149956,28.430143,491.00742,0.015101637,0.0038185753,0.059723698,0.085387416,0.016914416,0.43105304,16.0,0.0,0.87126756,0.22387186,0.8419453,0.0,0.0,48.5,8.666667,0.33361584,45.0
vp_accept_lvn_touchrate,0.005546766,0.0013542885,0.022717914,22.833334,3.6704526,142.04272,114.97729,42.55755,310.63293,0.014959027,0.0061479253,0.03639805,0.083624616,0.026954485,0.25944018,48.0,0.0,0.87126756,0.20328519,0.63221884,0.16666667,0.27008548,63.5,20.166666,0.30836585,46.0
up_down_semivol_ratio_tanh,0.006142964,0.0022066429,0.017101094,20.5,3.9895697,105.33717,125.28743,51.29855,305.99188,0.015839377,0.0062240846,0.040308878,0.092024356,0.036447246,0.23234904,59.0,0.0,0.87126756,0.2270718,0.51975685,0.33333334,0.0,51.0,26.333334,0.3048287,47.0
prior_range,0.006873457,0.0023609584,0.020010691,21.166666,5.177408,86.53515,130.75507,53.797558,317.80045,0.017727178,0.0075920955,0.041392107,0.088283345,0.028186124,0.27651724,49.0,0.0,0.87126756,0.25621638,0.44984803,0.33333334,0.0,49.5,30.166666,0.30338103,48.0
vp_accept_hvn_touchrate,0.0054929964,0.0017201593,0.017540822,20.833334,2.2669117,191.46214,104.679535,33.074444,331.3073,0.013690264,0.004507538,0.041579977,0.07750751,0.02564956,0.2342112,52.0,0.0,0.87126756,0.20113994,0.56231004,0.33333334,0.0,63.5,24.0,0.3012045,49.0
retrace_12,0.006261015,0.001873943,0.020918623,19.0,4.725816,76.38893,115.558426,46.479275,287.30548,0.01601708,0.006559845,0.039108675,0.08023046,0.021101622,0.30504414,53.0,0.11237466,0.87126756,0.23178169,0.52887535,0.16666667,0.246875,67.5,25.833334,0.29704252,50.0
evr_slope,0.0058530783,0.0026270836,0.013040517,13.666667,5.9907336,31.17778,108.25646,44.458828,263.60257,0.014711016,0.0064653764,0.033472758,0.07640328,0.02834219,0.20596367,76.0,0.0,0.87126756,0.21550618,0.5045593,0.33333334,0.0,81.5,27.166666,0.29466823,51.0
atr_pct_base,0.005212621,0.00084950577,0.03198497,21.666666,4.9888763,94.09823,102.476906,28.005587,374.97934,0.013398473,0.0037695502,0.047623474,0.07288209,0.015833184,0.33548525,31.0,0.0,0.87126756,0.18995376,0.7598784,0.0,0.0,69.5,13.166667,0.29444417,52.0
vol_price_div,0.0062737386,0.002666901,0.014758625,22.166666,6.1214557,80.26867,125.75809,62.30763,253.8228,0.016221073,0.008633861,0.030475728,0.09243193,0.040017102,0.21350026,73.0,0.0,0.87126756,0.23228933,0.3556231,0.5,0.0,49.5,35.333332,0.2916649,53.0
adx_10_slope,0.006451449,0.0021927063,0.018981652,19.166666,4.7051983,78.07559,128.96452,57.365265,289.9289,0.017545361,0.0075459667,0.04079526,0.0902834,0.02924283,0.27873817,56.0,0.0,0.69394326,0.23937947,0.43161094,0.33333334,0.0,44.5,31.166666,0.28956145,54.0
cumulative_delta_stall,0.006163978,0.0025225715,0.015061862,16.5,6.370505,42.736015,123.23662,59.819,253.88696,0.016223824,0.008359429,0.031486895,0.08706128,0.041071147,0.18454966,71.0,0.0,0.87126756,0.22791019,0.45592704,0.33333334,0.0,70.5,29.833334,0.2893324,55.0
ft_drop,0.006949575,0.0028737094,0.016806358,25.666666,6.209312,106.09513,133.68405,68.54164,260.73822,0.018442066,0.010202334,0.03333647,0.09856472,0.050126597,0.19380939,68.0,0.0,0.7951725,0.2592533,0.28267476,0.5,0.0,50.0,39.333332,0.28825802,56.0
range_norm_12,0.0049822065,0.0011912951,0.020836469,15.166667,2.9107082,79.028114,87.18335,30.89219,246.04718,0.012527125,0.00511529,0.030678386,0.06293029,0.024044035,0.16470705,64.0,0.0,0.87126756,0.18076089,0.70212764,0.0,0.22452632,92.5,16.333334,0.2861767,57.0
loc_prev_week_range_pos_48,0.0036305124,0.00053640915,0.024571955,15.5,2.5,96.1,72.00463,8.38928,618.0109,0.00894277,0.0011044206,0.07241184,0.052370626,0.008482277,0.32334274,20.0,0.0,0.87126756,0.12683216,0.8449848,0.0,0.0,98.0,8.5,0.2810039,58.0
funding_proxy,0.006309636,0.0028881326,0.013784514,25.333334,8.219218,78.08258,129.12271,71.29407,233.85783,0.01694313,0.009955198,0.028836157,0.093693204,0.055084787,0.1593619,85.0,0.0,0.87126756,0.23372154,0.39513677,0.33333334,0.0,69.5,33.166668,0.27733105,59.0
rolling_range_20,0.0042647743,0.0016876833,0.01077708,15.166667,3.8908725,59.119846,85.84898,29.43191,250.41013,0.010984422,0.004059758,0.029720375,0.06616078,0.029957362,0.14611599,94.0,0.0,0.87126756,0.15213738,0.337386,0.33333334,1.0,97.0,36.333332,0.2680221,60.0
dn_vol,0.005615684,0.0016375444,0.019258048,14.333333,3.3993464,60.436455,99.018974,34.257015,286.21167,0.013648097,0.0048690205,0.03825627,0.07004302,0.021868868,0.22433826,58.0,0.0,0.87126756,0.20603484,0.47720364,0.16666667,0.1987635,67.0,28.666666,0.26755825,61.0
dist_vwap_12_atr,0.0051055215,0.0014512208,0.01796167,15.0,4.2031736,53.530983,90.82265,31.465824,262.1496,0.013264542,0.0046824007,0.03757647,0.067230605,0.024193982,0.18682143,61.0,0.0,0.87126756,0.1856808,0.5531915,0.16666667,0.0,82.0,24.5,0.2654223,62.0
trap_quality,0.006497569,0.0027942013,0.015109291,20.0,4.4347115,90.197525,113.27492,38.394623,334.19284,0.015848339,0.0059528,0.042193558,0.08639858,0.03981127,0.18750256,55.0,0.10420542,0.87126756,0.24121952,0.32826748,0.33333334,0.0,65.5,36.833332,0.26473764,63.0
atr_expansion,0.006260858,0.0023936704,0.016375832,17.166666,4.81029,61.263344,123.33003,57.66995,263.74734,0.017176712,0.008345988,0.035351057,0.08517675,0.03452574,0.21013534,66.0,0.0,0.87126756,0.23177543,0.34042552,0.33333334,0.0,53.0,36.166668,0.26258287,64.0
rsi_1h_slope,0.0042017815,0.00096368865,0.018320197,14.833333,2.7335365,80.49198,79.10151,20.74416,301.62943,0.01060862,0.003093561,0.0363797,0.05666261,0.014088138,0.2278975,60.0,0.0,0.87126756,0.14962415,0.662614,0.0,0.21208054,95.0,18.5,0.25855082,65.0
clv_collapse,0.0040501347,0.001099932,0.014913279,22.666666,1.4907119,344.65262,83.89071,14.066935,500.29742,0.010131818,0.0015987648,0.064208165,0.06300143,0.020489408,0.19371864,42.0,0.0,0.87126756,0.14357388,0.6139818,0.16666667,0.0,89.5,21.166666,0.25746107,66.0
body_ratio_15m,0.0033124718,0.0005264388,0.02084282,14.166667,2.477678,81.001015,62.74946,12.449032,316.2892,0.008508997,0.0019219168,0.037672307,0.044747796,0.0069703767,0.28726783,50.0,0.0,0.87126756,0.114143245,0.7781155,0.0,0.0,120.0,12.166667,0.25730765,67.0
body_pct,0.0042821416,0.0009877571,0.018564014,18.666666,1.8856181,184.79057,88.06193,29.936113,259.04843,0.010983995,0.003646034,0.033090245,0.06117219,0.010797289,0.34657192,62.0,0.0,0.87126756,0.1528303,0.67781156,0.0,0.0,101.5,17.666666,0.25350955,68.0
dip_velocity,0.006783186,0.0032613599,0.0141081065,15.0,3.91578,57.459816,122.89325,69.06232,218.68294,0.01762295,0.010094802,0.030765172,0.086985454,0.040364455,0.18745376,84.0,0.0,0.87126756,0.25261483,0.1550152,0.5,0.0,51.0,46.333332,0.25269198,69.0
wick_body_ratio,0.0053015584,0.0016045668,0.01751658,13.666667,1.9720266,94.71362,95.374535,41.387016,219.78639,0.012759613,0.0057810266,0.028162422,0.069423914,0.030154614,0.15983225,80.0,0.0,0.87126756,0.19350211,0.47720364,0.0,0.5355932,87.0,28.666666,0.25250673,70.0
comp_to_exp,0.006744084,0.0031421264,0.014475123,18.833334,4.297932,82.526764,120.71972,60.43376,241.1442,0.016978778,0.008554515,0.033699032,0.08510838,0.036540143,0.19823228,72.0,0.0,0.87126756,0.25105476,0.1550152,0.5,0.0,52.5,46.333332,0.25183392,71.0
gap_pct,0.0034262922,0.00073169626,0.016044196,15.0,1.4142135,159.09903,66.3989,17.717714,248.83652,0.008467361,0.0022367202,0.03205417,0.04816969,0.013011421,0.17832942,70.0,0.0,0.87126756,0.11868435,0.7386018,0.0,0.0,120.0,14.333333,0.24992684,72.0
pct_breakout_t,0.0054676584,0.002118748,0.014109884,19.0,4.2031736,85.88749,103.422104,38.330025,279.0536,0.013688039,0.0051125498,0.036647547,0.0796357,0.03435169,0.18461522,69.0,0.0,0.87126756,0.20012903,0.3525836,0.33333334,0.0,53.0,35.5,0.24821687,73.0
vp_lvn_depth_ratio,0.003985446,0.0010967889,0.014482076,16.0,3.0,85.333336,80.119606,15.8470955,405.068,0.010156633,0.0020389603,0.05059304,0.05910341,0.015996875,0.21836847,47.0,0.0,0.87126756,0.14099298,0.58358663,0.0,0.47879985,81.5,22.833334,0.24738279,74.0
rsi_slope_G_VOL_0,0.006765145,0.0033320857,0.013735298,12.166667,4.7404876,31.226276,121.91256,72.0356,206.32399,0.01760152,0.0101450775,0.03053831,0.084324695,0.054442994,0.13060732,90.0,0.0,0.87126756,0.25189504,0.19148937,0.33333334,0.2106442,63.5,44.333332,0.24694686,75.0
up_down_return_mass_ratio_tanh,0.0019486313,0.0009144698,0.004152312,9.333333,2.2110832,39.397484,37.129562,8.043023,171.40378,0.0045609428,0.0011514798,0.018065622,0.028057287,0.01418186,0.055508327,155.0,0.0,0.87126756,0.0597299,0.6838906,0.0,0.84810126,174.5,17.333334,0.24622916,76.0
dist_vwap_atr,0.0015810998,0.00046086506,0.0054243137,6.5,1.6072751,26.286726,31.454636,9.608625,102.969376,0.00388849,0.0013135704,0.011510882,0.021802336,0.006978412,0.06811604,168.0,0.0,0.87126756,0.045066446,0.7507599,0.0,0.6586244,175.0,13.666667,0.24540775,77.0
adx_di_minus_14,0.00045153414,0.0003858452,0.00044033868,2.0,1.6329932,2.0412414,8.39414,7.2116485,8.142105,0.0011003994,0.0009468082,0.001065755,0.005279354,0.0062689753,0.0029639695,200.0,0.0,0.87126756,0.0,0.9787234,0.0,0.0,199.0,1.1666666,0.24468085,78.0
compression_score_G_VOL_0,0.0068235756,0.003308193,0.014074506,11.0,4.041452,29.939735,114.32375,68.59559,190.53589,0.016759248,0.0099923955,0.028108617,0.0770684,0.052096542,0.11401022,92.5,0.0,0.87126756,0.25422627,0.20972644,0.33333334,0.0,66.5,43.333332,0.24225608,79.0
atr_pct_change,0.0052212337,0.0011898502,0.022911526,16.0,3.559026,71.92979,105.5861,41.64555,267.69785,0.01408677,0.0061352616,0.032343704,0.074838966,0.027821988,0.20131093,57.0,0.0,0.87126756,0.1902974,0.44984803,0.16666667,0.0,71.0,30.166666,0.24212559,80.0
climax_vol_12,0.0054376614,0.0025468916,0.01160951,13.833333,1.462494,130.84573,107.198685,58.079865,197.85786,0.014251235,0.008490765,0.023919836,0.07315893,0.026645456,0.20086835,107.0,0.0,0.87126756,0.19893225,0.42857143,0.16666667,0.0,82.0,31.333334,0.2415556,81.0
ll_count_12,0.0014925941,0.0009455804,0.0023560524,7.6666665,2.2852182,25.72086,27.19734,19.225931,38.473835,0.0036426955,0.0025949539,0.005113474,0.018717526,0.01519648,0.023054402,198.0,0.0,0.87126756,0.04153532,0.7325228,0.0,0.69026107,194.5,14.666667,0.24048819,82.0
atr_change_rate,0.006087714,0.0028520108,0.012994432,12.333333,3.681787,41.31448,116.26219,57.529118,234.95749,0.015833542,0.0077910195,0.032178212,0.084029764,0.043031123,0.16409056,86.0,0.0,0.87126756,0.22486748,0.12158055,0.5,0.2235849,71.5,48.166668,0.2402515,83.0
ffd_z_24_04,0.004269369,0.0013885625,0.013126892,13.666667,4.068852,45.904297,78.98041,29.972755,208.11917,0.0104856435,0.003796429,0.02896109,0.056607798,0.019139487,0.16742574,91.0,0.0,0.87126756,0.15232071,0.6231003,0.0,0.0,118.0,20.666666,0.23955145,84.0
z_sm_momentum_24,0.001339952,0.00060414826,0.0029719053,6.5,1.7078252,24.739067,25.124367,7.8278246,80.63974,0.0030812023,0.0009107956,0.010423643,0.018148374,0.009895801,0.033283155,189.0,0.0,0.87126756,0.035445336,0.83282673,0.0,0.21768889,190.0,9.166667,0.23858607,85.0
rejection_proxy,0.0051290807,0.0017442029,0.015082804,15.0,2.4494898,91.855865,96.34177,43.068527,215.51086,0.0133480495,0.0058630323,0.030388786,0.06795602,0.025142945,0.18367065,82.0,0.0,0.87126756,0.18662076,0.38297874,0.16666667,0.29169232,86.5,33.833332,0.23797072,86.0
align,0.0044924794,0.001865534,0.010818549,17.5,3.86221,79.293976,82.13741,20.887379,322.9967,0.0105520515,0.002866169,0.0388483,0.06383597,0.031283595,0.13026094,74.5,0.0,0.87126756,0.16122217,0.44984803,0.16666667,0.19546391,96.5,30.166666,0.2359074,87.0
jump_rate_10h,0.0019006253,0.00057790324,0.0062508327,9.5,1.5,60.166668,36.92655,7.890203,172.81813,0.0046236245,0.0011490388,0.018605033,0.026572682,0.009765584,0.0723057,139.0,0.0,0.87126756,0.057814598,0.81155014,0.0,0.0,167.0,10.333333,0.23468557,88.0
dist_prior_day_high,0.003356622,0.0010780819,0.010450887,11.0,1.1547005,104.78907,59.749157,16.562557,215.54411,0.007923134,0.0025519659,0.024599096,0.041824833,0.007881106,0.22196335,109.0,0.0,0.87126756,0.11590471,0.63221884,0.0,0.2106442,124.5,20.166666,0.23233451,89.0
vp_dist_hvn_below_atr,0.0025473505,0.00055823795,0.011624065,12.666667,2.2852182,70.20969,51.955036,9.064822,297.7803,0.0063844924,0.0010923444,0.037315838,0.037515044,0.010320739,0.13636412,77.0,0.0,0.87126756,0.083617084,0.74164134,0.0,0.0,135.5,14.166667,0.23139973,90.0
ffd_strength_06,0.0015947275,0.00059876364,0.004247345,8.833333,1.0671874,73.11535,28.551664,9.094114,89.64012,0.0037254333,0.0013037034,0.010645715,0.02040291,0.0085492665,0.04869175,182.0,0.0,0.87126756,0.045610152,0.81762916,0.0,0.0,177.0,10.0,0.22949287,91.0
