feature_a,feature_b,lift,final_pair_score
rolling_range_20,up_down_return_mass_ratio_tanh,162.02531645569618,162.02531645569618
wick_body_ratio,sv_imb_12,144.63276836158192,144.63276836158192
trend_strength_percentile,dist_vwap_24_atr,117.43119266055045,117.43119266055045
ffd_range_24_04,rolling_range_20,108.01687763713079,108.01687763713079
loc_bb_channel_pos_48,vp_dist_lvn_above_atr,92.4187725631769,92.4187725631769
trend_acceleration,ker_10,84.48844884488449,84.48844884488449
pullback_depth,climax_decay,83.93442622950819,83.93442622950819
loc_prior_bar_pos_24,lr_4h,83.66013071895425,83.66013071895425
rejection_proxy,z_vwap_12,78.76923076923077,78.76923076923077
climax_vol_24,ker_24,77.81155015197568,77.81155015197568
dist_ema20_atr,vp_dist_lvn_above_atr,75.75031703536705,75.75031703536705
retest_quality,reversion_target_distance,74.84212988227956,74.84212988227956
vp_lvn_depth_ratio,lr_4h,73.5632183908046,73.5632183908046
vp_accept_lvn_touchrate,adx_7_slope,72.93447293447294,72.93447293447294
breakout_min,adx_7_slope,71.1111111111111,71.1111111111111
wick_ratio_4h_max,qv,67.86850477200423,67.86850477200423
ffd_range_24_04,up_down_return_mass_ratio_tanh,66.99781017999251,66.99781017999251
retrace_12,ll_count_12,66.66666666666667,66.66666666666667
pullback_depth,trend_acceleration,65.3061224489796,65.3061224489796
trend_t,body_ratio,65.3061224489796,65.3061224489796
ll_count_12,second_leg_accel_vol_2h,64.0,64.0
second_leg_accel_vol_2h,dir_path_long_2h,63.054187192118235,63.054187192118235
climax_range_12,vp_profile_concentration,61.98547215496368,61.98547215496368
trend_strength_percentile,wick_ratio_4h_max,61.835748792270536,61.835748792270536
compression_ratio_G_VOL_0,vol_expansion_ratio,61.48282097649185,61.48282097649185
compression_ratio,dist_vwap_atr,61.17084826762246,61.17084826762246
dir_path_long_2h,dist_vwap_atr,60.71428571428572,60.71428571428572
range_norm_12,ret20h,60.63157894736842,60.63157894736842
atr_change_rate,reversion_target_distance,60.37735849056604,60.37735849056604
zscore_price_50,ffd_rv_12_06,59.53488372093023,59.53488372093023
vp_in_hvn_below_zone,z_sm_momentum_24,58.78518518518518,58.78518518518518
loc_bb_channel_pos_48,z_r_12,58.783008036739375,58.783008036739375
rsi_1h_slope,reversion_target_distance,57.270693512304256,57.270693512304256
bars_in_high_vol_state_log_norm_G_VOL_1,lr_1h,56.888888888888886,56.888888888888886
rsi_slope_G_VOL_0,dist_prior_day_high,56.88282138794084,56.88282138794084
vp_dist_poc_atr,loc_pivot_ladder_pos_24,56.140350877192986,56.140350877192986
ffd_vol_price_corr_10h_06,dist_vwap_atr,55.971247602484844,55.971247602484844
z_r_12,ker_10,55.7872669094119,55.7872669094119
vp_lvn_depth_ratio,ll_count_12,55.732946298984025,55.732946298984025
wick_ratio,impulse_ratio_24,55.41125541125541,55.41125541125541
ret5h,vp_in_hvn_above_zone,55.119617224880386,55.119617224880386
ema20_slope_5h,z_vwap_12,54.93562231759657,54.93562231759657
accel_5h,ret1h_G_VOL_1,54.72388663967612,54.72388663967612
ffd_range_24_04,impact_24,53.89340202100257,53.89340202100257
dn_vol,trend_strength_vs_reversion,53.67453362722435,53.67453362722435
align,ffd_z_24_05,52.78350515463918,52.78350515463918
compression_ratio_G_VOL_0,press_12,51.887293992557154,51.887293992557154
signed_max_bar_ret_5h,dist_vwap_24_atr,51.486541648591206,51.486541648591206
