fold_id,seed,group,gain,split
0,42,location,69.72749,308.0
0,42,regime,732.861,1265.0
1,42,location,1.30152,1.0
1,42,regime,43.724533,11.0
2,42,location,0.024458,1.0
2,42,regime,25.960861,11.0
