fold_id,seed,feature_name,group,regime_family,gain,split
0,42,reg_atr_change_rate_ts_top20,regime,volatility,9.785642,109.0
0,42,loc_dist_ema20_atr_ts_top20,location,,1.1602861,24.0
0,42,reg_atr_change_rate_ts_top30,regime,volatility,10.829306,105.0
0,42,loc_dist_ema20_atr_ts_top30,location,,8.063993,36.0
0,42,reg_atr_change_rate_ts_bot30,regime,volatility,0.6359705,10.0
0,42,loc_dist_ema20_atr_ts_bot30,location,,0.61571413,7.0
0,42,reg_atr_change_rate_ts_top40,regime,volatility,6.6376033,87.0
0,42,loc_dist_ema20_atr_ts_top40,location,,0.6441029,21.0
0,42,reg_atr_change_rate_ts_bot40,regime,volatility,3.0900502,25.0
0,42,loc_dist_ema20_atr_ts_bot40,location,,0.7485978,8.0
0,42,reg_atr_change_rate_ts_top50,regime,volatility,46.435932,192.0
0,42,loc_dist_ema20_atr_ts_top50,location,,7.4988923,37.0
0,42,reg_atr_change_rate_ts_bot50,regime,volatility,2.8293686,13.0
0,42,loc_dist_ema20_atr_ts_bot50,location,,0.12140471,2.0
0,42,reg_atr_change_rate_ts_top60,regime,volatility,11.966258,96.0
0,42,loc_dist_ema20_atr_ts_top60,location,,5.5576,33.0
0,42,reg_atr_change_rate_ts_bot60,regime,volatility,0.2752911,5.0
0,42,loc_dist_ema20_atr_ts_bot60,location,,0.25106758,2.0
0,42,reg_atr_change_rate_ts_top70,regime,volatility,24.285679,101.0
0,42,loc_dist_ema20_atr_ts_top70,location,,5.1827283,22.0
0,42,reg_atr_change_rate_ts_bot70,regime,volatility,1.1921949,7.0
0,42,loc_dist_ema20_atr_ts_bot70,location,,3.336963,3.0
0,42,reg_atr_change_rate_ts_bot80,regime,volatility,74.04828,94.0
0,42,loc_dist_ema20_atr_ts_bot80,location,,28.403437,39.0
0,42,reg_atr_change_rate_ts_band20_80,regime,volatility,8.556326,25.0
0,42,loc_dist_ema20_atr_ts_band20_80,location,,0.345936,2.0
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,19.244106,186.0
0,42,loc_dist_ema20_atr_ts_band25_75,location,,5.5750976,61.0
0,42,reg_atr_change_rate_ts_band30_70,regime,volatility,4.119715,14.0
0,42,loc_dist_ema20_atr_ts_band30_70,location,,0.533772,2.0
0,42,reg_atr_compression_ratio_ts_top20,regime,volatility_term_structure,0.322238,2.0
0,42,reg_atr_compression_ratio_ts_bot40,regime,volatility_term_structure,0.052052908,3.0
0,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,0.06915605,4.0
0,42,reg_atr_compression_ratio_ts_top60,regime,volatility_term_structure,0.0426113,1.0
0,42,reg_atr_compression_ratio_ts_bot80,regime,volatility_term_structure,0.226389,1.0
0,42,loc_dist_ema50_atr_ts_bot80,location,,0.567643,1.0
0,42,loc_dist_ema50_atr_ts_band20_80,location,,0.267378,1.0
0,42,reg_atr_compression_ratio_ts_band25_75,regime,volatility_term_structure,1.0734714,15.0
0,42,loc_dist_ema50_atr_ts_band25_75,location,,0.85287803,7.0
0,42,reg_ema20_gt_ema50_raw,regime,trend,417.59976,116.0
0,42,reg_ema50_gt_ema200_raw,regime,trend,57.75756,37.0
0,42,reg_price_lt_ema200_raw,regime,trend,31.786072,17.0
1,42,reg_atr_change_rate_ts_top20,regime,volatility,0.0131767,1.0
1,42,reg_atr_change_rate_ts_top30,regime,volatility,2.34605,1.0
1,42,reg_atr_change_rate_ts_top40,regime,volatility,0.156765,1.0
1,42,reg_atr_change_rate_ts_bot50,regime,volatility,3.124087,2.0
1,42,reg_atr_change_rate_ts_top60,regime,volatility,3.77396,2.0
1,42,reg_atr_change_rate_ts_top70,regime,volatility,1.89642,1.0
1,42,loc_dist_ema20_atr_ts_bot80,location,,1.30152,1.0
1,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.002675459,2.0
1,42,reg_ema20_gt_ema50_raw,regime,trend,32.4114,1.0
2,42,reg_atr_change_rate_ts_top20,regime,volatility,0.179933,1.0
2,42,reg_atr_change_rate_ts_top30,regime,volatility,3.19807,1.0
2,42,reg_atr_change_rate_ts_top40,regime,volatility,0.0321382,1.0
2,42,reg_atr_change_rate_ts_bot50,regime,volatility,2.8624244,2.0
2,42,reg_atr_change_rate_ts_top60,regime,volatility,4.214286,2.0
2,42,reg_atr_change_rate_ts_top70,regime,volatility,1.40798,1.0
2,42,loc_dist_ema20_atr_ts_bot80,location,,0.024458,1.0
2,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.3520307,2.0
2,42,reg_ema20_gt_ema50_raw,regime,trend,13.714,1.0
