fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,155,0.33736223760296796,6,64,43,quantile,0.65,quantile,quantile,atr_norm_returns_target,10
1,42,1,0.340486202408532,6,64,54,quantile,0.65,quantile,quantile,atr_norm_returns_target,10
2,42,1,0.34158081650774386,6,64,55,quantile,0.65,quantile,quantile,atr_norm_returns_target,10
