fold_id,seed,group,gain,split
0,42,location,29.473978,243.0
0,42,regime,70.257095,763.0
1,42,location,0.948321,3.0
1,42,regime,4.079409,6.0
2,42,location,5.538978,30.0
2,42,regime,16.82073,78.0
