feature,symbol,finite_row_count,finite_row_pct_within_symbol
accel,2Z/USDC,3240,1.0
accel,A/USDC,3240,1.0
accel,CVX/USDC,3240,1.0
accel,CYBER/USDC,3240,1.0
accel,DASH/USDC,3240,1.0
accel,DCR/USDT,3240,1.0
accel,DEGO/USDT,3240,1.0
accel,DENT/USDT,3240,1.0
accel,DEXE/USDT,3240,1.0
accel,AI/USDT,2880,1.0
accel,AIXBT/USDC,2880,1.0
accel,ALCX/USDT,2880,1.0
accel,ALGO/USDC,2880,1.0
accel,ALICE/USDT,2880,1.0
accel,ALLO/USDC,2880,1.0
accel,ALPINE/USDT,2880,1.0
accel,ALT/USDC,2880,1.0
accel,AMP/USDT,2880,1.0
accel,ANIME/USDC,2880,1.0
accel,ANKR/USDT,2880,1.0
accel,DGB/USDT,2880,1.0
accel,DYM/USDT,2880,1.0
accel,EDEN/USDC,2880,1.0
accel,EDU/USDT,2880,1.0
accel,EGLD/USDC,2880,1.0
accel,EIGEN/USDC,2880,1.0
accel,ENA/USDC,2880,1.0
accel,ENJ/USDC,2880,1.0
accel,ENS/USDC,2880,1.0
accel,ENSO/USDC,2880,1.0
accel,JTO/USDC,2880,1.0
accel,JUP/USDC,2880,1.0
accel,JUV/USDT,2880,1.0
accel,KAIA/USDC,2880,1.0
accel,KAITO/USDC,2880,1.0
accel,KAT/USDC,2880,1.0
accel,KAVA/USDT,2880,1.0
accel,KERNEL/USDC,2880,1.0
accel,KITE/USDC,2880,1.0
accel,KMNO/USDC,2880,1.0
accel,LISTA/USDC,2880,1.0
accel,LPT/USDC,2880,1.0
accel,LQTY/USDT,2880,1.0
accel,LRC/USDT,2880,1.0
accel,LSK/USDC,2880,1.0
accel,1INCH/USDC,2520,1.0
accel,1MBABYDOGE/USDC,2520,1.0
accel,A2Z/USDC,2520,1.0
accel,AAVE/USDC,2520,1.0
accel,ACE/USDT,2520,1.0
accel,ACH/USDC,2520,1.0
accel,CVC/USDC,2520,1.0
accel,G/USDT,2520,1.0
accel,GALA/USDC,2520,1.0
