feature_name,group,usage_count
reg_ema20_gt_ema50_raw,regime,535
reg_atr_change_rate_ts_top70,regime,412
reg_atr_change_rate_ts_band25_75,regime,407
reg_atr_change_rate_ts_top50,regime,318
reg_atr_change_rate_ts_top60,regime,291
reg_atr_change_rate_ts_top40,regime,273
reg_atr_change_rate_ts_bot80,regime,268
reg_atr_change_rate_ts_top30,regime,234
reg_atr_change_rate_ts_top20,regime,187
loc_dist_ema20_atr_ts_band25_75,location,151
reg_ema50_gt_ema200_raw,regime,142
reg_atr_change_rate_ts_band20_80,regime,117
loc_dist_ema20_atr_ts_top60,location,106
loc_dist_ema20_atr_ts_bot80,location,103
loc_dist_ema20_atr_ts_top70,location,103
reg_atr_change_rate_ts_band30_70,regime,96
loc_dist_ema20_atr_ts_top50,location,86
loc_dist_ema20_atr_ts_top40,location,73
loc_dist_ema20_atr_ts_top30,location,64
reg_price_lt_ema200_raw,regime,51
loc_dist_ema20_atr_ts_top20,location,47
loc_dist_ema20_atr_ts_band30_70,location,45
reg_atr_change_rate_ts_bot60,regime,32
reg_atr_change_rate_ts_bot70,regime,31
reg_atr_change_rate_ts_bot50,regime,29
reg_atr_compression_ratio_ts_band25_75,regime,28
reg_atr_change_rate_ts_bot40,regime,27
loc_dist_ema20_atr_ts_band20_80,location,21
loc_dist_ema50_atr_ts_band25_75,location,16
reg_atr_change_rate_ts_bot30,regime,16
loc_dist_ema20_atr_ts_bot70,location,15
loc_dist_ema20_atr_ts_bot40,location,11
reg_atr_compression_ratio_ts_band20_80,regime,10
reg_atr_compression_ratio_ts_top70,regime,9
reg_atr_compression_ratio_ts_band30_70,regime,9
loc_dist_ema50_atr_ts_top20,location,8
loc_dist_ema50_atr_ts_band30_70,location,8
loc_dist_ema20_atr_ts_bot50,location,8
reg_atr_percentile_ts_top20,regime,7
loc_dist_ema20_atr_ts_bot30,location,6
reg_atr_compression_ratio_ts_bot80,regime,6
reg_atr_compression_ratio_ts_top20,regime,5
reg_atr_compression_ratio_ts_top50,regime,5
reg_atr_percentile_ts_band25_75,regime,4
loc_dist_ema20_atr_ts_bot60,location,4
reg_atr_compression_ratio_ts_top60,regime,3
loc_dist_ema50_atr_ts_top70,location,3
reg_atr_compression_ratio_ts_top30,regime,2
reg_atr_compression_ratio_ts_top40,regime,2
loc_dist_ema50_atr_ts_bot80,location,2
reg_atr_percentile_ts_bot80,regime,2
loc_dist_ema50_atr_ts_band20_80,location,2
reg_atr_compression_ratio_ts_bot40,regime,2
