fold_id,seed,group,gain,split
0,42,location,4.51087,10.0
0,42,regime,45.498314,52.0
1,42,location,32.47135,78.0
1,42,regime,142.64403,269.0
2,42,location,149.14719,953.0
2,42,regime,587.73737,4263.0
