feature,overall_finite_row_count,overall_finite_row_pct
asset_funding_rate_mean_3d,265260,0.8187037037037037
asset_funding_rate_mean_7d,265260,0.8187037037037037
dist_funding_pressure_price_12h_atr,265260,0.8187037037037037
dist_funding_pressure_price_96h_atr,265260,0.8187037037037037
funding_persistence,265260,0.8187037037037037
funding_phase_cos,265260,0.8187037037037037
funding_phase_sin,265260,0.8187037037037037
funding_rate_cross_asset_dispersion,265260,0.8187037037037037
funding_up_agree,265260,0.8187037037037037
atr_change_rate,265257,0.8186944444444444
atr_pct_change,265257,0.8186944444444444
dist_oiw_abs_delta_12h_atr,265255,0.8186882716049383
dist_oiw_signed_delta_12h_atr,265255,0.8186882716049383
log_oi_to_volume_1d,265255,0.8186882716049383
log_oi_to_volume_7d,265255,0.8186882716049383
mkt_oi_breadth_rising_24h,265255,0.8186882716049383
mkt_oi_chg_z_24h,265255,0.8186882716049383
mkt_oi_dispersion_24h,265255,0.8186882716049383
mkt_oi_z_30d,265255,0.8186882716049383
oi_expansion_compression_balance_24h,265255,0.8186882716049383
oi_expansion_compression_balance_96h,265255,0.8186882716049383
oi_up_agree,265255,0.8186882716049383
oiw_entry_zone_1d_atr,265255,0.8186882716049383
oiw_intensity_entry_dist_1d_atr,265255,0.8186882716049383
oiw_intensity_entry_dist_7d_atr,265255,0.8186882716049383
oiw_pos_delta_entry_dist_14d_atr,265255,0.8186882716049383
oiw_pos_delta_entry_dist_1d_atr,265255,0.8186882716049383
oiw_pos_delta_entry_dist_7d_atr,265255,0.8186882716049383
oiw_z_delta_entry_dist_14d_atr,265255,0.8186882716049383
oiw_z_delta_entry_dist_1d_atr,265255,0.8186882716049383
oiw_z_delta_entry_dist_7d_atr,265255,0.8186882716049383
atr_compression_ratio,265250,0.8186728395061729
atr_percentile,265250,0.8186728395061729
compression_ratio,265250,0.8186728395061729
dist_ema20_atr,265250,0.8186728395061729
distance_to_ema,265250,0.8186728395061729
donchian_zone_1d_atr,265250,0.8186728395061729
ema50_slope,265250,0.8186728395061729
loc_bb_channel_pos_24,265250,0.8186728395061729
loc_bb_channel_pos_48,265250,0.8186728395061729
loc_ema_stack_pos_24,265250,0.8186728395061729
loc_ema_stack_pos_48,265250,0.8186728395061729
loc_pivot_ladder_pos_24,265250,0.8186728395061729
loc_pivot_ladder_pos_48,265250,0.8186728395061729
loc_prev_day_range_pos_24,265250,0.8186728395061729
loc_prev_day_range_pos_48,265250,0.8186728395061729
loc_prev_week_range_pos_24,265250,0.8186728395061729
loc_prev_week_range_pos_48,265250,0.8186728395061729
loc_prior_bar_pos_24,265250,0.8186728395061729
loc_prior_bar_pos_48,265250,0.8186728395061729
loc_session_pos_24,265250,0.8186728395061729
loc_session_pos_48,265250,0.8186728395061729
prior_range,265250,0.8186728395061729
pullback_depth,265250,0.8186728395061729
range_expansion_ratio,265250,0.8186728395061729
ret1h_perp,265250,0.8186728395061729
trend_strength_percentile,265250,0.8186728395061729
true_range_percentile,265250,0.8186728395061729
zscore_price_200,265250,0.8186728395061729
zscore_price_50,265250,0.8186728395061729
asset_funding_z,265249,0.8186697530864198
fund_hours_since_last,265249,0.8186697530864198
fund_hours_to_next,265249,0.8186697530864198
fund_next_event_proximity_10h,265249,0.8186697530864198
fund_next_event_proximity_5h,265249,0.8186697530864198
fund_rate_z_14d,265249,0.8186697530864198
funding_per_hour,265249,0.8186697530864198
funding_per_hour_z,265249,0.8186697530864198
funding_rank_30d,265249,0.8186697530864198
funding_rate,265249,0.8186697530864198
range_per_funding_abs_z_24h,265249,0.8186697530864198
xasset_asset_minus_basket_fund_z,265249,0.8186697530864198
xasset_asset_minus_mkt_funding,265249,0.8186697530864198
xasset_funding_peer_resid,265249,0.8186697530864198
mark_perp_dislocation,265248,0.8186666666666667
mark_vs_perp_bps,265248,0.8186666666666667
prior_volatility,265239,0.8186388888888889
dlog_vol_5h,265206,0.8185370370370371
ema20_slope_5h,265206,0.8185370370370371
ema_slope_norm,265206,0.8185370370370371
loc_initial_balance_pos_24,265204,0.8185308641975308
loc_initial_balance_pos_48,265204,0.8185308641975308
loc_swing_range_pos_24,265179,0.8184537037037037
loc_swing_range_pos_48,265179,0.8184537037037037
mom_slow,265173,0.8184351851851852
efficiency_ratio_20,265053,0.8180648148148149
asset_minus_mkt_oi_1d,265011,0.8179351851851852
dist_oiw_z_delta_96h_atr,264444,0.8161851851851852
fund_abs_z_mkt_resid,263958,0.8146851851851852
funding_per_hour_mkt_resid,263958,0.8146851851851852
xasset_funding_ts_resid,263958,0.8146851851851852
oi_z,263799,0.8141944444444444
oi_chg_2h,263779,0.8141327160493828
oi_chg_z_2h,263779,0.8141327160493828
oi_vel_2h,263779,0.8141327160493828
oi_chg_4h,263759,0.814070987654321
oi_chg_z_4h,263759,0.814070987654321
oi_vel_4h,263759,0.814070987654321
leverage_build,263719,0.8139475308641976
leverage_build_score,263719,0.8139475308641976
oi_chg_8h,263719,0.8139475308641976
oi_chg_z_8h,263719,0.8139475308641976
oi_vel_8h,263719,0.8139475308641976
mom_slow_z,263712,0.8139259259259259
funding_abs_z,263464,0.8131604938271605
funding_z,263464,0.8131604938271605
funding_mom_2h,263444,0.8130987654320988
oi_rank,263431,0.8130586419753086
funding_mom_4h,263424,0.813037037037037
price_trend_7d_vol_norm,263421,0.8130277777777778
asset_minus_mkt_oi_7d,263419,0.8130216049382716
funding_mom_8h,263384,0.8129135802469136
funding_mom_w,263384,0.8129135802469136
dist_oiw_intensity_96h_atr,263130,0.8121296296296296
oi_value_log_7d_robust_z,262565,0.8103858024691358
price_trend_10d_vol_norm,262495,0.8101697530864198
oi_value_log_1d_robust_z,262380,0.8098148148148148
cs_rank_oi_value_z_30d,262254,0.8094259259259259
oi_value_z_30d,262254,0.8094259259259259
oi_chg_8h_mkt_resid,262216,0.8093086419753086
price_rv_7d_robust_z,262214,0.8093024691358025
oi_vol_7d_robust_z,262212,0.8092962962962963
funding_mean_7d_robust_z,262180,0.8091975308641975
funding_vol_7d_robust_z,262172,0.8091728395061728
price_rv_10d_robust_z,262058,0.808820987654321
funding_mean_10d_robust_z,262056,0.8088148148148148
oi_vol_10d_robust_z,262056,0.8088148148148148
funding_vol_10d_robust_z,262043,0.8087746913580247
price_rv_15d_robust_z,261798,0.8080185185185185
funding_mean_15d_robust_z,261796,0.8080123456790124
oi_vol_15d_robust_z,261796,0.8080123456790124
funding_vol_15d_robust_z,261783,0.8079722222222222
price_trend_15d_vol_norm,260935,0.805354938271605
asset_minus_mkt_oi_1d_peer_resid,260634,0.8044259259259259
asset_minus_mkt_oi_1d_z_90d,260634,0.8044259259259259
oi_trend_7d_robust_z,260240,0.8032098765432099
oi_to_volume_1d_z_90d,259866,0.8020555555555555
oi_value_z_90d,259866,0.8020555555555555
oi_trend_10d_robust_z,259335,0.8004166666666667
funding_1d_chg_peer_resid,259294,0.8002901234567901
asset_minus_mkt_oi_1d_ts_resid,259024,0.7994567901234568
oi_3d_chg_z,258918,0.7991296296296296
oi_value_3d_chg_z_90d,258918,0.7991296296296296
price_x_oi_3d,258918,0.7991296296296296
crowded_long_3d,258914,0.7991172839506173
crowded_short_3d,258914,0.7991172839506173
oi_3d_x_funding,258914,0.7991172839506173
oi_3d_x_funding_1d_chg,258707,0.7984783950617284
cs_rank_oi_chg_1d_z_90d,258116,0.7966543209876543
oi_1d_chg_z,258116,0.7966543209876543
oi_value_1d_chg_z_90d,258116,0.7966543209876543
crowded_long_1d,258112,0.796641975308642
crowded_short_1d,258112,0.796641975308642
oi_1d_x_funding,258112,0.796641975308642
oi_1d_x_funding_1d_chg,257892,0.795962962962963
abs_ret_per_oi_z_24h,257830,0.7957716049382716
impact_per_oi_intensity_z_24h,257830,0.7957716049382716
symbol_minus_mkt_ret_1h,257830,0.7957716049382716
accel,257817,0.7957314814814814
momentum_accel,257817,0.7957314814814814
realized_volatility_24h,257817,0.7957314814814814
rv_24h_peer_resid,257817,0.7957314814814814
rv_2h,257817,0.7957314814814814
rv_4h,257817,0.7957314814814814
rv_8h,257817,0.7957314814814814
volatility_ratio_short_long,257817,0.7957314814814814
vov_fast_slow_ratio,257817,0.7957314814814814
rv_24h,257700,0.7953703703703704
funding_1d_chg_ts_resid,257687,0.7953302469135802
oi_trend_15d_robust_z,257672,0.795283950617284
price_x_oi_1d,257648,0.7952098765432098
vov_mad_20,257628,0.7951481481481482
oi_7d_chg_z,257606,0.7950802469135803
oi_value_7d_chg_z_90d,257606,0.7950802469135803
price_x_oi_7d,257606,0.7950802469135803
crowded_long_7d,257602,0.7950679012345679
crowded_short_7d,257602,0.7950679012345679
oi_7d_x_funding,257602,0.7950679012345679
oi_7d_x_funding_1d_chg,257395,0.794429012345679
vov_ratio,257205,0.7938425925925926
excess_6h_ts_resid,257193,0.7938055555555555
amihud_z,256168,0.790641975308642
amihud_z_peer_resid,256168,0.790641975308642
oi_value_pct_90d,256153,0.7905956790123457
liquidity_ratio_peer_resid,256146,0.7905740740740741
tail_asymmetry_q90_q10_atr_norm,255376,0.7881975308641975
oi_to_volume_7d_z_180d,255073,0.7872623456790123
asset_minus_mkt_oi_7d_peer_resid,254111,0.7842932098765432
asset_minus_mkt_oi_7d_z_180d,254111,0.7842932098765432
asset_minus_universe_median_ret_4h,253637,0.7828302469135803
asset_mom_minus_basket_mom_4h,253637,0.7828302469135803
asset_ret_vs_universe_4h,253637,0.7828302469135803
carry_adj_ret_5h,253637,0.7828302469135803
carry_adj_ret_self_z_5h,253637,0.7828302469135803
carry_adj_short_ret_5h,253637,0.7828302469135803
carry_adj_short_ret_self_z_5h,253637,0.7828302469135803
dist_ema_fast,253637,0.7828302469135803
ema50_ema200_spread_atr,253637,0.7828302469135803
fund_high_neg_mom_5h,253637,0.7828302469135803
fund_high_neg_mom_self_z_5h,253637,0.7828302469135803
fund_post_reversal_5h,253637,0.7828302469135803
fund_pre_drift_5h,253637,0.7828302469135803
fund_ret_cond_sign_5h,253637,0.7828302469135803
funding_crowded_mom_exhaustion_5h,253637,0.7828302469135803
funding_crowded_mom_exhaustion_self_z_5h,253637,0.7828302469135803
pct_breakout_t,253637,0.7828302469135803
ret2h,253637,0.7828302469135803
ret4h,253637,0.7828302469135803
ret4h_peer_resid,253637,0.7828302469135803
slope,253637,0.7828302469135803
symbol_minus_mkt_ret_4h,253637,0.7828302469135803
breakout_t,253624,0.7827901234567901
rsi_slope,253548,0.7825555555555556
dist_ema_fast_mkt_resid,253026,0.7809444444444444
dist_ema_fast_ts_resid,253026,0.7809444444444444
flow_persistence_ts_resid,253026,0.7809444444444444
atr_expansion_ts_resid,253013,0.7809043209876543
rsi_ts_resid,253013,0.7809043209876543
oi_value_7d_chg_z_180d,252759,0.7801203703703704
ret4h_bench_resid,252692,0.7799135802469136
oi_chg_8h_robust_z,252306,0.7787222222222222
oi_chg_8h_robust_z_peer_resid,252306,0.7787222222222222
asset_minus_mkt_oi_7d_ts_resid,250874,0.7743024691358025
dist_oiw_z_delta_12h_atr,248925,0.768287037037037
accel_5h,246883,0.7619845679012346
asset_funding_trend_alignment,246883,0.7619845679012346
asset_minus_universe_median_ret_24h,246883,0.7619845679012346
asset_minus_universe_median_ret_48h,246883,0.7619845679012346
asset_mom_minus_basket_mom_24h,246883,0.7619845679012346
asset_ret_vs_universe_24h,246883,0.7619845679012346
asset_ret_vs_universe_48h,246883,0.7619845679012346
carry_adj_ret_10h,246883,0.7619845679012346
carry_adj_ret_self_z_10h,246883,0.7619845679012346
carry_adj_short_ret_10h,246883,0.7619845679012346
carry_adj_short_ret_self_z_10h,246883,0.7619845679012346
coherence_24,246883,0.7619845679012346
cs_rank_ret_24h,246883,0.7619845679012346
fund_high_neg_mom_10h,246883,0.7619845679012346
fund_high_neg_mom_self_z_10h,246883,0.7619845679012346
fund_post_reversal_10h,246883,0.7619845679012346
fund_pre_drift_10h,246883,0.7619845679012346
fund_ret_cond_sign_10h,246883,0.7619845679012346
funding_crowded_mom_exhaustion_10h,246883,0.7619845679012346
funding_crowded_mom_exhaustion_self_z_10h,246883,0.7619845679012346
path_efficiency_12,246883,0.7619845679012346
path_efficiency_24,246883,0.7619845679012346
ret16h,246883,0.7619845679012346
ret24h,246883,0.7619845679012346
ret24h_peer_resid,246883,0.7619845679012346
ret8h,246883,0.7619845679012346
symbol_minus_mkt_ret_24h,246883,0.7619845679012346
entry_quality_composite_ts_resid,246651,0.7612685185185185
coherence_24_ts_resid,246435,0.7606018518518518
trend_pct_mkt_resid,246435,0.7606018518518518
trend_pct_resid,246435,0.7606018518518518
ret24h_bench_resid,245266,0.7569938271604938
path_efficiency_24_ts_resid,244786,0.7555123456790124
oi_chg_4h_robust_z,243878,0.7527098765432099
ret48h_bench_resid,243754,0.7523271604938272
dist_oiw_intensity_12h_atr,237381,0.7326574074074074
oi_chg_2h_robust_z,227502,0.7021666666666667
loc_vwap_dev_z_24,195263,0.6026635802469136
loc_vwap_dev_z_48,195263,0.6026635802469136
unwind,178410,0.5506481481481481
unwind_score,178410,0.5506481481481481
dist_vwap_atr,122404,0.37779012345679014
dist_weekly_vwap,122404,0.37779012345679014
oi_rel_vol_2h,122401,0.3777808641975309
oi_rel_vol_4h,122398,0.3777716049382716
oi_rel_vol_8h,122389,0.3777438271604938
oi_rel_vol_8h_peer_resid,122389,0.3777438271604938
vwap_zone_7d_atr,122377,0.3777067901234568
vwap_zone_1d_atr,122225,0.37723765432098766
dist_vwap_norm,117218,0.36178395061728397
dist_vwap_norm_mkt_resid,114806,0.3543395061728395
dist_vwap_norm_ts_resid,114806,0.3543395061728395
squeeze_prob,56398,0.1740679012345679
squeeze_prob_mkt_resid,50296,0.15523456790123458
mark_gap_vol_10h,0,0.0
mark_gap_vol_5h,0,0.0
