fold_id,seed,regime_family,gain,split
0,42,compression,1013.0412,60.0
0,42,context,361.487,35.0
0,42,liquidity,190.87408,51.0
0,42,momentum,139.25935,26.0
0,42,path_structure,301.3123,52.0
0,42,trend,212.82497,32.0
0,42,volatility,247.36703,36.0
0,42,volatility_term_structure,191.67212,41.0
1,42,compression,1037.9349,111.0
1,42,context,423.2231,53.0
1,42,liquidity,391.13763,116.0
1,42,momentum,187.51466,38.0
1,42,path_structure,641.9405,178.0
1,42,trend,268.10388,63.0
1,42,volatility,745.55725,119.0
1,42,volatility_term_structure,410.81952,95.0
2,42,compression,708.8918,20.0
2,42,context,133.56421,10.0
2,42,liquidity,31.449255,9.0
2,42,momentum,12.721573,4.0
2,42,path_structure,88.931725,16.0
2,42,trend,42.169785,12.0
2,42,volatility,79.90606,13.0
2,42,volatility_term_structure,56.725792,15.0
3,42,compression,284.7855,7.0
3,42,context,16.2569,1.0
3,42,liquidity,12.48622,5.0
3,42,trend,28.67583,4.0
3,42,volatility,38.06238,3.0
