fold_id,seed,group,gain,split
0,42,location,42.064663,81.0
0,42,regime,94.43941,316.0
1,42,location,1.0134861,2.0
1,42,regime,9.694693,10.0
2,42,location,24.43976,53.0
2,42,regime,62.30778,212.0
