,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
f_8,0.104529805,0.016872332,0.64759755,101.0,9.966611,1023.51746,456.53665,109.04763,1911.3274,0.21856222,0.0514134,0.92912436,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.95000005,1.0
f_1,0.05383365,0.014904623,0.19444045,52.333332,6.9920588,391.69833,242.52628,87.31092,673.6728,0.11388357,0.037875928,0.3424198,4.0,0.0,0.23285428,0.49014455,0.8076923,1.0,0.0,3.0,1.6666666,0.6215026,2.0
f_6,0.04874726,0.010897002,0.21806872,63.166668,8.820745,452.34586,198.9117,61.902176,639.1676,0.09801948,0.02980343,0.32237288,5.0,0.0,0.5408258,0.4389903,0.7692308,1.0,0.0,4.5,2.0,0.5837524,3.0
f_31,0.039926466,0.005303834,0.3005604,52.5,6.4226165,429.14755,149.29779,17.939005,1242.5344,0.07228412,0.008992417,0.5810445,2.0,0.0,0.5408258,0.35027885,0.84615386,1.0,0.0,7.5,1.3333334,0.5541918,4.0
f_2,0.047740467,0.014292198,0.15946828,50.333332,7.2495213,349.46368,184.89096,62.6812,545.37354,0.09008193,0.028998794,0.27983075,10.0,0.7138962,0.5408258,0.4288649,0.59615386,0.8333333,0.25115907,4.0,3.5,0.52247214,5.0
f_4,0.037798144,0.007580573,0.18846855,49.5,6.576473,372.57812,146.61893,37.203053,577.83185,0.07040902,0.01645071,0.3013505,8.0,0.0,0.053917166,0.32887414,0.6923077,0.8333333,0.0,6.5,2.6666667,0.4789577,6.0
f_3,0.03905736,0.009025318,0.169022,56.5,8.636165,369.63748,146.12575,38.48078,554.8935,0.07667802,0.018161764,0.32373062,9.0,0.0,0.15122688,0.34153816,0.6923077,0.6666667,0.0,6.0,2.6666667,0.46092296,7.0
f_24,0.035121318,0.0063014985,0.19574822,60.0,6.952218,517.8204,126.93484,24.474337,658.34076,0.071332395,0.013310022,0.38229164,3.0,0.06945782,0.58259577,0.30195308,0.7307692,0.6666667,0.13204487,7.5,2.3333333,0.4553688,8.0
f_30,0.029937088,0.0053916154,0.16622648,48.0,3.91578,588.3885,112.99632,20.770731,614.7193,0.05757349,0.009608615,0.34497234,7.0,0.0,0.5408258,0.24981484,0.6923077,0.16666667,0.0,10.5,2.6666667,0.33547512,9.0
f_14,0.025027283,0.0045807255,0.13673924,52.166668,7.151146,380.54895,96.72938,22.764263,411.02023,0.05416031,0.012882665,0.22769663,11.0,0.0,0.11026368,0.20043652,0.6923077,0.16666667,0.11663936,13.5,2.6666667,0.314149,10.0
f_12,0.026865883,0.0029993388,0.24064492,44.166668,1.9507834,999.95447,95.58168,16.929907,539.62836,0.04860302,0.0076907906,0.30715355,6.0,0.23609601,0.5708056,0.21892747,0.75,0.0,0.0,13.0,2.1666667,0.3079101,11.0
f_44,0.029050909,0.009884909,0.08537816,68.5,9.742518,481.62598,102.87871,34.141773,310.00235,0.05903861,0.018637883,0.18701467,15.0,0.31229222,0.5408258,0.24090247,0.40384614,0.33333334,0.0,11.0,5.1666665,0.2834579,12.0
f_38,0.0239945,0.0055004787,0.10467016,56.333332,8.863157,358.04898,84.39008,23.912872,297.81808,0.047690403,0.013081689,0.17385939,17.0,0.0,0.4266793,0.19004974,0.48076922,0.16666667,0.0,15.0,4.5,0.24971968,13.0
f_27,0.03163628,0.015764674,0.063487135,53.333332,14.715827,193.29152,110.777596,53.179836,230.75806,0.061148785,0.026991772,0.13853014,18.0,0.0,0.5408258,0.26690376,0.17307693,0.33333334,0.10970249,15.0,7.1666665,0.24555144,14.0
