fold_id,seed,group,gain,split
0,42,location,4077.7576,553.0
0,42,regime,10318.604,1299.0
1,42,location,1741.9358,180.0
1,42,regime,4690.0083,321.0
2,42,location,1024.3385,94.0
2,42,regime,2524.9233,146.0
3,42,location,77.291176,6.0
3,42,regime,203.58488,13.0
4,42,location,2096.9185,296.0
4,42,regime,4268.7075,533.0
