fold_id,seed,regime_family,gain,split
0,42,basis,41.75972,11.0
0,42,compression,987.14856,118.0
0,42,context,987.674,64.0
0,42,cross_asset,1428.6177,102.0
0,42,cross_asset_orderbook,1539.4355,122.0
0,42,cross_sectional,462.73755,52.0
0,42,liquidity,973.15076,167.0
0,42,mark_index,694.7819,128.0
0,42,momentum,174.28438,27.0
0,42,orderbook,102.9167,25.0
0,42,path_structure,1075.7701,163.0
0,42,trend,508.56293,86.0
0,42,volatility,657.301,115.0
0,42,volatility_term_structure,684.4625,119.0
1,42,basis,0.149249,1.0
1,42,compression,571.51,30.0
1,42,context,397.617,19.0
1,42,cross_asset,697.1772,22.0
1,42,cross_asset_orderbook,1537.0333,52.0
1,42,cross_sectional,114.79963,9.0
1,42,liquidity,190.31055,28.0
1,42,mark_index,285.81445,25.0
1,42,momentum,19.890009,5.0
1,42,orderbook,8.66801,2.0
1,42,path_structure,316.13614,47.0
1,42,trend,274.61646,36.0
1,42,volatility,82.00526,17.0
1,42,volatility_term_structure,194.28094,28.0
2,42,basis,1.82224,1.0
2,42,compression,602.1926,20.0
2,42,context,344.82922,13.0
2,42,cross_asset,453.18402,13.0
2,42,cross_asset_orderbook,508.85663,19.0
2,42,cross_sectional,4.64359,1.0
2,42,liquidity,56.508045,10.0
2,42,mark_index,167.6844,11.0
2,42,orderbook,12.068485,5.0
2,42,path_structure,122.35004,19.0
2,42,trend,185.47229,18.0
2,42,volatility,36.645447,8.0
2,42,volatility_term_structure,28.666357,8.0
3,42,compression,31.8967,1.0
3,42,context,101.83307,4.0
3,42,cross_asset,15.3355,1.0
3,42,cross_asset_orderbook,10.5874,1.0
3,42,mark_index,0.347563,1.0
3,42,orderbook,5.51018,1.0
3,42,path_structure,19.4085,2.0
3,42,trend,18.66597,2.0
4,42,basis,15.121258,9.0
4,42,compression,787.57886,62.0
4,42,context,420.06955,35.0
4,42,cross_asset,778.4097,41.0
4,42,cross_asset_orderbook,576.629,60.0
4,42,cross_sectional,94.08514,14.0
4,42,liquidity,245.68683,49.0
4,42,mark_index,137.84766,43.0
4,42,momentum,40.30001,14.0
4,42,orderbook,68.45944,10.0
4,42,path_structure,296.99573,67.0
4,42,trend,147.05023,34.0
4,42,volatility,390.20673,51.0
4,42,volatility_term_structure,270.26755,44.0
