,stage_name,timestamp,input_data_shape,output_data_shape,processing_time,memory_usage_mb,geometry_metrics,model_metrics,feature_metrics,quality_metrics,performance_scores,stability_scores,integrity_scores
0,OOF_Start,2026-01-20T22:08:41.433647,"[132484, 84]",,0.0,228.15625,{},{},{},{},{},{},{}
1,TrainBatch_COND_OHLCV_VOLATILITY_SPIKE_ON_INVENTORY,2026-01-20T22:13:21.028847,"[179, 390]",,0.0,2502.390625,{},{},{},{},{},{},{}
2,TrainBatch_RELAXATION_GEOMETRY_DECAY_RATE_20_POS,2026-01-20T22:14:25.232950,"[41995, 390]",,0.0,710.96875,{},{},{},{},{},{},{}
3,TrainBatch_LIQUIDITY_SPECIALIST,2026-01-20T22:15:05.268407,"[2909, 390]",,0.0,1087.625,{},{},{},{},{},{},{}
4,TrainBatch_META_WEIGHTED_SUM_COMPOSITE_COND_OHLCV_VOLATILITY_SPIKE_ON_VOLUME_OHLCV_RETURN_SHOCK_60MIN_INT,2026-01-20T22:15:15.128761,"[3565, 390]",,0.0,915.203125,{},{},{},{},{},{},{}
5,TrainBatch_VOLATILITY_SPECIALIST,2026-01-20T22:15:24.472417,"[3710, 390]",,0.0,1050.625,{},{},{},{},{},{},{}
6,TrainBatch_SURPRISE_Z_CONTINUOUS_RETURN_SURPRISE_Z_20_POS,2026-01-20T22:15:36.730572,"[34111, 390]",,0.0,972.90625,{},{},{},{},{},{},{}
7,TrainBatch_COND_OHLCV_VOLUME_SURGE_ON_VOLATILITY,2026-01-20T22:16:13.821004,"[140, 390]",,0.0,1035.609375,{},{},{},{},{},{},{}
8,TrainBatch_FLOW_PRESSURE_CONTINUOUS_FLOW_ACCEL_100_POS,2026-01-20T22:16:20.376481,"[40386, 390]",,0.0,1409.34375,{},{},{},{},{},{},{}
9,TrainBatch_COND_OHLCV_VOLUME_SURGE_ON_INFORMATION,2026-01-20T22:17:04.051303,"[93, 390]",,0.0,882.28125,{},{},{},{},{},{},{}
10,TrainBatch_VOLUME_SPECIALIST,2026-01-20T22:17:08.543003,"[4094, 390]",,0.0,868.671875,{},{},{},{},{},{},{}
11,TrainBatch_COND_OHLCV_RETURN_SHOCK_ON_INVENTORY,2026-01-20T22:17:17.011865,"[154, 390]",,0.0,905.84375,{},{},{},{},{},{},{}
12,TrainBatch_INFORMATION_SPECIALIST,2026-01-20T22:17:23.057465,"[5285, 390]",,0.0,1101.734375,{},{},{},{},{},{},{}
13,TrainBatch_COND_OHLCV_VOLATILITY_SPIKE_ON_VOLUME,2026-01-20T22:17:35.593377,"[180, 390]",,0.0,831.0625,{},{},{},{},{},{},{}
14,TrainBatch_INVENTORY_SPECIALIST,2026-01-20T22:17:42.326957,"[898, 390]",,0.0,861.078125,{},{},{},{},{},{},{}
15,TrainBatch_COND_OHLCV_VOLUME_SURGE_ON_VOLUME,2026-01-20T22:17:56.993886,"[251, 390]",,0.0,887.0,{},{},{},{},{},{},{}
16,TrainBatch_RELAXATION_GEOMETRY_RELAXATION_ACCEL_100_POS,2026-01-20T22:18:04.324594,"[41995, 390]",,0.0,1219.359375,{},{},{},{},{},{},{}
17,TrainBatch_COND_OHLCV_RETURN_SHOCK_ON_VOLATILITY,2026-01-20T22:18:45.698530,"[280, 390]",,0.0,868.25,{},{},{},{},{},{},{}
18,TrainBatch_META_SUM_4H_COMPOSITE_COND_OHLCV_VOLATILITY_SPIKE_ON_VOLUME_OHLCV_VOLUME_SURGE_30MIN_INT,2026-01-20T22:18:51.687335,"[4885, 390]",,0.0,937.734375,{},{},{},{},{},{},{}
19,TrainBatch_SURPRISE_Z_CONTINUOUS_VOLUME_SURPRISE_Z_20_POS,2026-01-20T22:19:04.347923,"[34111, 390]",,0.0,1511.328125,{},{},{},{},{},{},{}
20,TrainBatch_SURPRISE_Z_CONTINUOUS_VOL_SURPRISE_Z_100_POS,2026-01-20T22:19:39.459137,"[34111, 390]",,0.0,1628.28125,{},{},{},{},{},{},{}
21,TrainBatch_FLOW_PRESSURE_CONTINUOUS_FLOW_ACCEL_20_POS,2026-01-20T22:20:28.696127,"[40386, 390]",,0.0,1378.015625,{},{},{},{},{},{},{}
22,TrainBatch_FLOW_PRESSURE_CONTINUOUS_FLOW_PRESSURE_20_POS,2026-01-20T22:21:38.654627,"[40386, 390]",,0.0,1107.90625,{},{},{},{},{},{},{}
23,TrainBatch_MARKET_FRAGILITY_FRAGILITY_ACCEL_100_POS,2026-01-20T22:22:31.620183,"[42571, 390]",,0.0,1068.078125,{},{},{},{},{},{},{}
24,TrainBatch_META_EWMA_1D_COMPOSITE_COND_OHLCV_VOLUME_SURGE_ON_VOLATILITY_OHLCV_RETURN_SHOCK_60MIN_INT,2026-01-20T22:23:22.631929,"[4256, 390]",,0.0,878.71875,{},{},{},{},{},{},{}
